start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0.0
True,True,7,7,0,0,-1,-1,0.0
True,False,7,7,0,0,-1,-1,0.0
True,True,8,7,0,0,-1,-1,0.0
True,False,8,7,0,0,-1,-1,0.0
True,True,8,7,0,0,-1,-1,0.0
True,False,8,7,0,0,-1,-1,0.0040924157947301865
True,True,8,6,0,0,-1,-1,0.007569406181573868
True,False,8,6,0,0,-1,-1,0.03671376407146454
True,True,7,6,0,0,-1,-1,0.08234402537345886
True,False,7,6,0,0,-1,-1,0.14491289854049683
True,True,7,5,0,0,-1,-1,0.25352418422698975
True,False,7,5,0,0,-1,-1,0.3811298608779907
True,True,7,6,0,0,-1,-1,0.22911638021469116
True,False,7,6,0,0,-1,-1,0.3311649560928345
True,True,8,6,0,0,-1,-1,0.3376046419143677
True,False,8,6,0,0,-1,-1,0.40030181407928467
True,True,8,7,0,0,-1,-1,0.337241530418396
True,False,8,7,0,0,-1,-1,0.5168077945709229
True,True,8,7,0,0,-1,-1,0.478287935256958
True,False,8,7,0,0,-1,-1,0.5373475551605225
True,True,7,7,0,0,-1,-1,0.6279051303863525
True,False,7,7,0,0,-1,-1,0.607586145401001
True,True,6,7,0,0,-1,-1,0.5805714130401611
True,False,6,7,0,0,-1,-1,0.5546000003814697
True,True,6,6,0,0,-1,-1,0.5334546566009521
True,False,6,6,0,0,-1,-1,0.5055553913116455
True,True,7,6,0,0,-1,-1,0.5855224132537842
True,False,7,6,0,0,-1,-1,0.5345242023468018
True,True,7,7,0,0,-1,-1,0.6023876667022705
True,False,7,7,0,0,-1,-1,0.5920183658599854
True,True,6,7,0,0,-1,-1,0.5853555202484131
True,False,6,7,0,0,-1,-1,0.5484998226165771
True,True,6,6,0,0,-1,-1,0.5334603786468506
True,False,6,6,0,0,-1,-1,0.5024168491363525
True,True,6,5,0,0,3,2,0.35670340061187744
True,False,6,5,0,0,-1,-1,0.20077675580978394
True,True,7,5,0,0,-1,-1,0.14143604040145874
True,False,7,5,0,0,-1,-1,0.2087356448173523
True,True,7,4,0,0,-1,-1,0.39329707622528076
True,False,7,4,0,0,-1,-1,0.459725022315979
True,True,8,4,0,0,-1,-1,0.4326735734939575
True,False,8,4,0,0,-1,-1,0.4999701976776123
True,True,7,4,0,0,-1,-1,0.46484601497650146
True,False,7,4,0,0,-1,-1,0.5047452449798584
True,True,8,4,0,0,-1,-1,0.4335068464279175
True,False,8,4,0,0,-1,-1,0.6014120578765869
True,True,8,5,0,0,-1,-1,0.5932419300079346
True,False,8,5,0,0,-1,-1,0.6252176761627197
True,True,8,4,0,0,-1,-1,0.7026979923248291
True,False,8,4,0,0,-1,-1,0.5801699161529541
True,True,8,5,0,0,-1,-1,0.7021586894989014
True,False,8,5,0,0,-1,-1,0.5833828449249268
True,True,8,5,0,0,-1,-1,0.7014758586883545
True,False,8,5,0,0,-1,-1,0.6298401355743408
True,True,8,5,0,0,-1,-1,0.6991569995880127
True,False,8,5,0,0,-1,-1,0.6298329830169678
True,True,7,5,0,0,4,3,0.5867464542388916
True,False,7,5,0,0,4,4,0.6689608097076416
True,True,7,6,0,0,4,4,0.5939223766326904
True,False,7,6,0,0,4,4,0.5133302211761475
True,True,8,6,0,0,-1,-1,0.5047285556793213
True,False,8,6,0,0,-1,-1,0.6001040935516357
True,True,7,6,0,0,-1,-1,0.39465105533599854
True,False,7,6,0,0,-1,-1,0.4690171480178833
True,True,7,7,0,0,-1,-1,0.4049922227859497
True,False,7,7,0,0,-1,-1,0.5252745151519775
True,True,6,7,0,0,-1,-1,0.3721834421157837
True,False,6,7,0,0,-1,-1,0.4690171480178833
True,True,6,6,0,0,4,3,0.5564815998077393
True,False,6,6,0,0,4,4,0.6649587154388428
True,True,7,6,0,0,4,4,0.5939223766326904
True,False,7,6,0,0,-1,-1,0.38470375537872314
True,True,6,6,0,0,3,4,0.5564815998077393
True,False,6,6,0,0,3,3,0.36999714374542236
True,True,5,6,0,0,3,3,0.5491135120391846
True,False,5,6,0,0,2,3,0.3662210702896118
True,True,5,5,0,0,2,3,0.5419375896453857
True,False,5,5,0,0,-1,-1,0.3500176668167114
True,True,5,4,0,0,-1,-1,0.5061185359954834
True,False,5,4,0,0,-1,-1,0.48526883125305176
True,True,5,5,0,0,-1,-1,0.4734097719192505
True,False,5,5,0,0,2,3,0.4349435567855835
True,True,5,6,0,0,2,3,0.3563734292984009
True,False,5,6,0,0,2,3,0.3662210702896118
True,True,6,6,0,0,-1,-1,0.2669414281845093
True,False,6,6,0,0,-1,-1,0.35635077953338623
True,True,6,5,0,0,-1,-1,0.47930407524108887
True,False,6,5,0,0,-1,-1,0.43395841121673584
True,True,5,5,0,0,2,3,0.5419375896453857
True,False,5,5,0,0,2,4,0.6060149669647217
True,True,4,5,0,0,2,4,0.8024218082427979
True,False,4,5,0,0,2,5,0.8008458614349365
True,True,5,5,0,0,2,5,0.7215392589569092
True,False,5,5,0,0,3,5,0.804581880569458
True,True,5,4,0,0,3,5,0.8042099475860596
True,False,5,4,0,0,3,4,0.804581880569458
True,True,6,4,0,0,3,4,0.7347548007965088
True,False,6,4,0,0,4,4,0.822378396987915
