start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,True
True,True,7,8,0,0,-1,-1,True
True,False,7,8,0,0,-1,-1,True
True,True,7,7,0,0,-1,-1,True
True,False,7,7,0,0,-1,-1,True
True,True,7,8,0,0,-1,-1,True
True,False,7,8,0,0,-1,-1,True
True,True,8,8,0,0,-1,-1,True
True,False,8,8,0,0,-1,-1,True
True,True,8,8,0,0,-1,-1,True
True,False,8,8,0,0,-1,-1,True
True,True,8,7,0,0,-1,-1,True
True,False,8,7,0,0,-1,-1,False
True,True,7,7,0,0,-1,-1,False
True,False,7,7,0,0,-1,-1,False
True,True,6,7,0,0,-1,-1,False
True,False,6,7,0,0,-1,-1,False
True,True,6,6,0,0,-1,-1,False
True,False,6,6,0,0,-1,-1,False
True,True,6,7,0,0,-1,-1,False
True,False,6,7,0,0,-1,-1,False
True,True,7,7,0,0,-1,-1,False
True,False,7,7,0,0,-1,-1,False
True,True,6,7,0,0,-1,-1,False
True,False,6,7,0,0,-1,-1,False
True,True,7,7,0,0,-1,-1,False
True,False,7,7,0,0,-1,-1,False
True,True,8,7,0,0,-1,-1,False
True,False,8,7,0,0,-1,-1,False
True,True,8,6,0,0,-1,-1,False
True,False,8,6,0,0,-1,-1,False
True,True,8,6,0,0,-1,-1,False
True,False,8,6,0,0,-1,-1,False
True,True,8,6,0,0,-1,-1,False
True,False,8,6,0,0,-1,-1,False
True,True,8,7,0,0,-1,-1,False
True,False,8,7,0,0,-1,-1,False
True,True,8,7,0,0,-1,-1,False
True,False,8,7,0,0,-1,-1,False
True,True,8,7,0,0,-1,-1,False
True,False,8,7,0,0,-1,-1,False
True,True,8,7,0,0,-1,-1,False
True,False,8,7,0,0,-1,-1,False
True,True,8,6,0,0,-1,-1,False
True,False,8,6,0,0,-1,-1,False
True,True,7,6,0,0,4,3,False
True,False,7,6,0,0,-1,-1,False
True,True,7,5,0,0,-1,-1,False
True,False,7,5,0,0,-1,-1,False
True,True,7,6,0,0,-1,-1,False
True,False,7,6,0,0,-1,-1,False
True,True,7,7,0,0,-1,-1,False
True,False,7,7,0,0,-1,-1,False
True,True,6,7,0,0,-1,-1,False
True,False,6,7,0,0,-1,-1,False
True,True,6,8,0,0,-1,-1,False
True,False,6,8,0,0,-1,-1,False
True,True,6,8,0,0,-1,-1,False
True,False,6,8,0,0,-1,-1,False
True,True,5,8,0,0,2,6,False
True,False,5,8,0,0,-1,-1,False
True,True,5,8,0,0,-1,-1,False
True,False,5,8,0,0,-1,-1,False
True,True,5,7,0,0,-1,-1,False
True,False,5,7,0,0,-1,-1,False
True,True,5,6,0,0,-1,-1,False
True,False,5,6,0,0,-1,-1,False
True,True,6,6,0,0,-1,-1,False
True,False,6,6,0,0,-1,-1,False
True,True,6,5,0,0,-1,-1,False
True,False,6,5,0,0,-1,-1,False
True,True,7,5,0,0,-1,-1,False
True,False,7,5,0,0,-1,-1,False
True,True,7,4,0,0,-1,-1,False
True,False,7,4,0,0,-1,-1,False
True,True,7,5,0,0,-1,-1,False
True,False,7,5,0,0,-1,-1,False
True,True,6,5,0,0,-1,-1,False
True,False,6,5,0,0,-1,-1,False
True,True,7,5,0,0,-1,-1,False
True,False,7,5,0,0,-1,-1,False
True,True,7,4,0,0,-1,-1,False
True,False,7,4,0,0,-1,-1,False
True,True,7,3,0,0,-1,-1,False
True,False,7,3,0,0,-1,-1,False
True,True,7,4,0,0,-1,-1,False
True,False,7,4,0,0,-1,-1,False
True,True,7,5,0,0,-1,-1,False
True,False,7,5,0,0,-1,-1,False
True,True,6,5,0,0,-1,-1,False
True,False,6,5,0,0,-1,-1,False
True,True,5,5,0,0,-1,-1,False
True,False,5,5,0,0,-1,-1,False
True,True,6,5,0,0,-1,-1,False
True,False,6,5,0,0,-1,-1,False
True,True,5,5,0,0,2,6,False
True,False,5,5,0,0,2,7,False
True,True,6,5,0,0,-1,-1,False
True,False,6,5,0,0,3,7,False
True,True,6,6,0,0,3,7,False
True,False,6,6,0,0,3,8,False
True,True,6,5,0,0,3,8,False
True,False,6,5,0,0,3,7,False
True,True,6,6,0,0,3,7,False
True,False,6,6,0,0,3,7,False
True,True,5,6,0,0,3,7,False
True,False,5,6,0,0,2,7,False
True,True,6,6,0,0,-1,-1,False
True,False,6,6,0,0,-1,-1,False
True,True,5,6,0,0,2,6,False
True,False,5,6,0,0,2,6,False
True,True,5,7,0,0,2,6,False
True,False,5,7,0,0,-1,-1,False
True,True,4,7,0,0,1,6,False
True,False,4,7,0,0,-1,-1,False
True,True,4,8,0,0,-1,-1,False
True,False,4,8,0,0,-1,-1,False
True,True,4,8,0,0,-1,-1,False
True,False,4,8,0,0,1,6,False
True,True,5,8,0,0,-1,-1,False
True,False,5,8,0,0,-1,-1,False
True,True,5,7,0,0,-1,-1,False
True,False,5,7,0,0,2,6,False
True,True,5,8,0,0,2,6,False
True,False,5,8,0,0,3,6,False
True,True,5,7,0,0,3,6,False
True,False,5,7,0,0,3,6,False
True,True,4,7,0,0,3,6,False
True,False,4,7,0,0,3,5,False
True,True,4,8,0,0,3,5,False
True,False,4,8,0,0,4,5,False
True,True,4,7,0,0,4,5,False
True,False,4,7,0,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
True,True,4,6,1,0,4,6,False
