start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,True
True,True,8,9,0,0,0,0,True
True,False,8,9,0,0,0,0,True
True,True,8,8,0,0,0,0,True
True,False,8,8,0,0,0,0,True
True,True,8,9,0,0,0,0,True
True,False,8,9,0,0,0,0,True
True,True,7,9,0,0,0,0,True
True,False,7,9,0,0,0,0,True
True,True,8,9,0,0,0,0,True
True,False,8,9,0,0,0,0,True
True,True,8,8,0,0,0,0,True
True,False,8,8,0,0,0,0,True
True,True,9,8,0,0,0,0,True
True,False,9,8,1,0,0,0,True
True,True,8,8,1,0,0,0,True
True,False,8,8,1,0,0,0,True
True,True,8,7,1,0,0,0,True
True,False,8,7,1,0,0,0,True
True,True,8,8,1,0,0,0,True
True,False,8,8,1,0,0,0,True
True,True,9,8,1,0,0,0,True
True,False,9,8,2,0,0,0,True
True,True,9,8,2,0,0,0,True
True,False,9,8,2,0,0,0,True
True,True,8,8,2,0,0,0,True
True,False,8,8,2,1,0,0,True
True,True,9,8,2,1,0,0,True
True,False,9,8,1,1,0,0,True
True,True,9,7,1,1,0,0,True
True,False,9,7,0,1,0,0,True
True,True,8,7,0,1,0,0,True
True,False,8,7,0,1,0,0,True
True,True,7,7,0,1,0,0,True
True,False,7,7,0,1,0,0,True
True,True,7,8,0,1,0,0,True
True,False,7,8,1,1,0,0,True
True,True,8,8,1,1,0,0,True
True,False,8,8,2,1,0,0,True
True,True,7,8,2,1,0,0,True
True,False,7,8,2,1,0,0,True
True,True,8,8,2,1,0,0,True
True,False,8,8,1,1,0,0,True
True,True,8,7,1,1,0,0,True
True,False,8,7,0,1,0,0,True
True,True,7,7,0,1,0,0,True
True,False,7,7,0,1,0,0,True
True,True,7,6,0,1,0,0,True
True,False,7,6,0,1,0,0,True
True,True,7,7,0,1,0,0,True
True,False,7,7,1,1,0,0,True
True,True,7,8,1,1,0,0,True
True,False,7,8,1,1,0,0,True
True,True,6,8,1,1,0,0,True
True,False,6,8,0,1,0,0,True
True,True,6,9,0,1,0,0,True
True,False,6,9,0,1,0,0,True
True,True,6,8,0,1,0,0,True
True,False,6,8,0,2,0,0,True
True,True,7,8,0,2,0,0,True
True,False,7,8,0,2,0,0,True
True,True,7,9,0,2,0,0,True
True,False,7,9,0,2,0,0,True
True,True,7,8,0,2,0,0,True
True,False,7,8,0,2,0,0,True
True,True,7,7,0,2,0,0,True
True,False,7,7,0,2,0,0,True
True,True,8,7,0,2,0,0,True
True,False,8,7,0,2,0,0,True
True,True,8,6,0,2,0,0,True
True,False,8,6,0,2,0,0,True
True,True,9,6,0,2,0,0,True
True,False,9,6,0,2,0,0,True
True,True,9,5,0,2,0,0,True
True,False,9,5,0,2,0,0,True
True,True,9,6,0,2,0,0,True
True,False,9,6,0,2,0,0,True
True,True,9,6,0,2,0,0,True
True,False,9,6,0,2,0,0,True
True,True,9,6,0,2,0,0,True
True,False,9,6,1,2,0,0,True
True,True,9,5,1,2,0,0,True
True,False,9,5,1,2,0,0,True
True,True,9,4,1,2,0,0,True
True,False,9,4,0,2,0,0,True
True,True,9,5,0,2,0,0,True
True,False,9,5,0,2,0,0,True
True,True,9,6,0,2,0,0,True
True,False,9,6,0,3,0,0,True
True,True,8,6,0,3,0,0,True
True,False,8,6,0,3,0,0,True
True,True,7,6,0,3,0,0,True
True,False,7,6,0,3,0,0,True
True,True,6,6,0,3,0,0,True
True,False,6,6,0,3,0,0,True
