d,pobs,turn,risk
298,29,0,False
298,29,1,False
297,29,0,False
297,29,1,False
297,29,0,False
297,29,1,False
296,29,0,False
296,29,1,False
295,29,0,False
295,29,1,False
294,29,0,False
294,29,1,False
294,29,0,False
294,27,1,False
294,27,0,False
294,26,1,True
293,26,0,True
293,25,1,True
292,25,0,True
292,25,1,True
292,25,0,True
292,25,1,True
292,25,0,True
292,24,1,True
292,24,0,True
292,23,1,True
291,23,0,True
291,22,1,True
290,22,0,True
290,21,1,True
289,21,0,True
289,19,1,True
289,19,0,True
289,19,1,True
289,19,0,True
289,21,1,True
288,21,0,True
288,20,1,True
288,20,0,True
288,18,1,True
288,18,0,True
288,18,1,True
287,18,0,True
287,17,1,True
286,17,0,True
286,14,1,True
285,14,0,True
285,14,1,True
285,14,0,True
285,13,1,True
284,13,0,True
284,12,1,True
283,12,0,True
283,10,1,True
282,10,0,True
282,10,1,True
282,10,0,True
282,10,1,True
281,10,0,True
281,7,1,True
280,7,0,True
280,7,1,True
279,7,0,True
279,6,1,True
279,6,0,True
279,5,1,True
278,5,0,True
278,5,1,True
277,5,0,True
277,3,1,True
276,3,0,True
276,3,1,True
276,3,0,True
276,3,1,True
276,3,0,True
276,3,1,True
276,3,0,True
276,1,1,True
275,1,0,True
275,0,1,True
274,0,0,True
274,0,1,True
273,0,0,True
273,0,1,True
272,0,0,True
272,1,1,True
271,1,0,True
271,1,1,True
270,1,0,True
270,0,1,True
269,0,0,True
269,0,1,True
268,0,0,True
268,0,1,True
267,0,0,True
267,1,1,True
266,1,0,True
266,1,1,True
265,1,0,True
265,0,1,True
264,0,0,True
264,0,1,True
263,0,0,True
263,0,1,True
262,0,0,True
262,1,1,True
261,1,0,True
261,0,1,True
260,0,0,True
260,1,1,True
259,1,0,True
259,1,1,True
258,1,0,True
258,1,1,True
257,1,0,True
257,1,1,True
256,1,0,True
256,0,1,True
255,0,0,True
255,1,1,True
254,1,0,True
254,1,1,True
253,1,0,True
253,0,1,True
252,0,0,True
252,0,1,True
251,0,0,True
251,1,1,True
250,1,0,True
250,1,1,True
249,1,0,
