d,pobs,turn,risk
299,29,0,False
299,29,1,False
298,29,0,False
298,29,1,False
298,29,0,False
298,28,1,False
297,28,0,False
297,29,1,False
296,29,0,False
296,29,1,False
295,29,0,False
295,29,1,False
294,29,0,False
294,29,1,False
294,29,0,False
294,29,1,False
294,29,0,False
294,29,1,False
293,29,0,False
293,29,1,False
293,29,0,False
293,29,1,False
292,29,0,False
292,29,1,False
292,29,0,False
292,29,1,False
292,29,0,False
292,29,1,False
292,29,0,False
292,29,1,False
292,29,0,False
292,29,1,False
291,29,0,False
291,29,1,False
290,29,0,False
290,28,1,False
290,28,0,False
290,29,1,False
289,29,0,False
289,28,1,False
289,28,0,False
289,29,1,False
289,29,0,False
289,29,1,False
289,29,0,False
289,28,1,False
289,28,0,False
289,29,1,False
288,29,0,False
288,29,1,False
288,29,0,False
288,28,1,False
287,28,0,False
287,28,1,False
287,28,0,False
287,27,1,False
287,27,0,False
287,26,1,True
287,26,0,True
287,26,1,True
286,26,0,True
286,26,1,True
286,26,0,True
286,24,1,True
285,24,0,True
285,24,1,True
285,24,0,True
285,22,1,True
284,22,0,True
284,21,1,True
284,21,0,True
284,19,1,True
283,19,0,True
283,20,1,True
282,20,0,True
282,20,1,True
281,20,0,True
281,20,1,True
280,20,0,True
280,18,1,True
279,18,0,True
279,18,1,True
278,18,0,True
278,15,1,True
278,15,0,True
278,16,1,True
277,16,0,True
277,15,1,True
277,15,0,True
277,16,1,True
276,16,0,True
276,16,1,True
276,16,0,True
276,14,1,True
275,14,0,True
275,14,1,True
275,14,0,True
275,14,1,True
275,14,0,True
275,12,1,True
274,12,0,True
274,13,1,True
273,13,0,True
273,13,1,True
273,13,0,True
273,11,1,True
272,11,0,True
272,9,1,True
271,9,0,True
271,9,1,True
271,9,0,True
271,8,1,True
271,8,0,True
271,6,1,True
270,6,0,True
270,7,1,True
269,7,0,True
269,7,1,True
268,7,0,True
268,7,1,True
268,7,0,True
268,6,1,True
267,6,0,True
267,4,1,True
266,4,0,True
266,4,1,True
266,4,0,True
266,4,1,True
265,4,0,True
265,2,1,True
264,2,0,True
264,2,1,True
264,2,0,True
264,0,1,True
263,0,0,True
263,1,1,True
262,1,0,True
262,0,1,True
261,0,0,True
261,0,1,True
260,0,0,True
260,0,1,True
259,0,0,True
259,0,1,True
258,0,0,True
258,0,1,True
257,0,0,True
257,1,1,True
256,1,0,True
256,0,1,True
255,0,0,True
255,0,1,True
254,0,0,True
254,0,1,True
253,0,0,True
253,0,1,True
252,0,0,True
252,0,1,True
251,0,0,True
251,0,1,True
250,0,0,True
250,0,1,True
249,0,0,True
249,0,1,True
248,0,0,True
248,0,1,True
247,0,0,True
247,0,1,True
246,0,0,True
246,0,1,True
245,0,0,True
245,0,1,True
244,0,0,True
244,0,1,True
243,0,0,True
243,0,1,True
242,0,0,True
242,1,1,True
241,1,0,True
241,0,1,True
240,0,0,True
240,0,1,True
239,0,0,True
239,0,1,True
238,0,0,
