d,pobs,turn,risk
299,29,0,1
299,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,28,1,1
297,28,0,1
297,29,1,1
296,29,0,1
296,29,1,1
295,29,0,1
295,29,1,1
294,29,0,1
294,29,1,1
294,29,0,1
294,29,1,1
294,29,0,1
294,29,1,1
293,29,0,1
293,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
290,29,0,1
290,28,1,1
290,28,0,1
290,29,1,1
289,29,0,1
289,28,1,1
289,28,0,1
289,29,1,1
289,29,0,1
289,29,1,1
289,29,0,1
289,28,1,1
289,28,0,1
289,29,1,1
288,29,0,1
288,29,1,1
288,29,0,1
288,28,1,1
287,28,0,1
287,28,1,1
287,28,0,1
287,27,1,1
287,27,0,131390872866384818913495588064833492581120905661155535798895581655411439747090626426095299054982225608428469453032804002480703495187569809255481108124553112327716514662458668171552566631762102469558506269142733157391931879953345822247342311532228826355221416454477883531133191609245229918587631233494469625869647506375784392903176081661493680093625423890047781234709769863168983796973273887923900448567721996840099494788559645334077066449667184507307236229345248054335847953214900062912718042692070074164853747610393424922338885540503123681891467496092845039976836397155045512836033740095034486974319987872054962318995263515848145049281717700169640461764152946599109409908119171401030119703628064435205483782793906197446490491272319567329475688573082555317235411155556135589130843227676999408490549548520039752434785118017687127565007657673796976631813994641282762409766235620880589594183823610519940430913084603814017371734595099629100816302668170054500020957827062024183273731892659596620607797241629394510298201233684262686958497470383243203211372604805170006812752928146704659784337700783854708630238946093813408129613632744053799977849096777796992778358781420447816481490620433863123476063146230175717935794563413766779250599988226659689693/187155785751269881640394363448074004486471110441072389137581720332371113736268387887201631258347317692916546931812721627086514911443396565039249446568726504625731208060955370317251285898227186119756054375758438683773868217693094245502190322356652884111341960951591008864737060295652432405103838334904920341035328585321056500528371935622636778443347925440608175392262933920565310984289039111907717228185000261176828078493482784183505378271660330172634243180236655394066252813595518228995813418092814060949302043547796859202886635606119746557697205677211639434506441525633942664528507496891569403325211549730651315083972415085733631325095602207680151991241151151821283274040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
287,26,1,3234677981631084797090192207436333327298796099601531017081902925585514316107691329782995445118041360058319193150478598677655448481935126504081276452107801482574435795018930150925851217272874999848127307216481738242473715380436637161442904695695850950394862485549616720735398115205539582019021982949340016925300578911908321784550583747279100074618555437747838243242353937390249043312861634317558791680474496764840652749977643823742169697344252182073379161177419834275184635847594181730448327532967941301981874345917737877741437308994338600272149021859899630795077156850977831356867693556204634856070476221936007228680350262187427491894032859629500672733173671779650047344801898989271173028189881826250737720589109754571020686465513383475430067297420198421342519128090612203918308055346679449963963763462610388045233317298497341281564635534025408407565042759408585027659727198973389585454494632683425516265587351147176197864404257143025988148359331163188775710409404322271634052005829912866984553263796309451038845428147888958999118290456934803/12037290053464746696706609431957422465041877440254205630150612318778692676631617435503063497449660258098568750438173503157095119079199676166661271325490513546805454596150975708596043600349060079737333057355186434510796772426877684943541955386972786474874064892693015748954017255959122228267548130621618236495711897692375643203522764061142061901424487100630831965028488160571476137399603750444283330858309767248316701729706893760194583114976867132276449908685146346415375148803416402688179406875020199443613457907627788731855327733864146292622665659712608659281350754157058313900727263756854219406046536514706156102648084325040753236756856329282232569542137326461363730000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
287,26,0,882688991734243373568620278866284931886336388832227051928943540255930786167729558700515032954988774926119001453799888179195101810388883027219733067271505638147133314175638563383531540847513404171130573534382309203296375855545670101850591221687721525866406422588678723670027854880862925721859004960511913532246788350150723756004180348565533951852100899216153270684846353519530049485707082354544206735455458044658758317867645179255190723499693835793371702260914760821923090969731388840627072559472796474364762102991799090423651322800782600338857294715766946099325281444551562206213588533321038954204257946007127116424195787404470302584966242806723745514714496971586704421434620584131776218040247824585475699548016969413710393833673385874901177599409043554620567254702606695533824712306636508886156003943707769227913347550427586372774230175685361267062670285401826345960002462956125904667253427248736033785778251771670048356981617659293118412656468629891127705601425265288904437298124579387974882778206198337854983959765885920834173652194937184010449/4678894643781747041009859086201850112161777761026809728439543008309277843406709697180040781458682942322913673295318040677162872786084914125981236164218162615643280201523884257931282147455679652993901359393960967094346705442327356137554758058916322102783549023789775221618426507391310810127595958372623008525883214633026412513209298390565919461083698136015204384806573348014132774607225977797692930704625006529420701962337069604587634456791508254315856079505916384851656320339887955724895335452320351523732551088694921480072165890152993663942430141930290985862661038140848566613212687422289235083130288743266282877099310377143340783127390055192003799781028778795532081851000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
287,26,1,3234677981631084797090192207436333327298796099601531017081902925585514316107691329782995445118041360058319193150478598677655448481935126504081276452107801482574435795018930150925851217272874999848127307216481738242473715380436637161442904695695850950394862485549616720735398115205539582019021982949340016925300578911908321784550583747279100074618555437747838243242353937390249043312861634317558791680474496764840652749977643823742169697344252182073379161177419834275184635847594181730448327532967941301981874345917737877741437308994338600272149021859899630795077156850977831356867693556204634856070476221936007228680350262187427491894032859629500672733173671779650047344801898989271173028189881826250737720589109754571020686465513383475430067297420198421342519128090612203918308055346679449963963763462610388045233317298497341281564635534025408407565042759408585027659727198973389585454494632683425516265587351147176197864404257143025988148359331163188775710409404322271634052005829912866984553263796309451038845428147888958999118290456934803/12037290053464746696706609431957422465041877440254205630150612318778692676631617435503063497449660258098568750438173503157095119079199676166661271325490513546805454596150975708596043600349060079737333057355186434510796772426877684943541955386972786474874064892693015748954017255959122228267548130621618236495711897692375643203522764061142061901424487100630831965028488160571476137399603750444283330858309767248316701729706893760194583114976867132276449908685146346415375148803416402688179406875020199443613457907627788731855327733864146292622665659712608659281350754157058313900727263756854219406046536514706156102648084325040753236756856329282232569542137326461363730000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
