d,pobs,turn,risk
298,29,0,1
298,29,1,1
298,29,0,1
298,28,1,1
297,28,0,1
297,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
295,29,0,1
295,28,1,1
294,28,0,1
294,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
291,29,0,1
291,29,1,1
291,29,0,1
291,28,1,1
291,28,0,1
291,28,1,1
290,28,0,1
290,28,1,1
290,28,0,1
290,28,1,1
289,28,0,1
289,27,1,1
288,27,0,7415826890609391283675437149782758427298527308044080054277600075400436512336335876188342897554287573083598752812337349764386463249083242721715893477366873843969663236608101166767304732916332794435173262352126985332047927068716762662177430970841774607606756520196675308501845836203148617000350012098674482085383328661125660281630077671333171570408943918752424625118335916263511973430000871394840559529788131644670279361052255639423037131479616585966424566789281736139538177059554112872269507221253109623612763715305193058762009144756861742766581759783850201986726734341583620457314020763210887403544633993954034562836191823295563659215156356745496843980762012827640741222237684180641906235051943118741308670898619672944081861652304889543870957598668752190726027353595578237035082531063894927798782200847489387706463719703043530376884412317736207111079534282041421016233286788912030532541720674278764752387429895092374783325779142082978554928543632917768077346772587769318943099116726496799050512470314950883567196500095275348810297225049637484509088540628865231699644170266441120144740347396211013979460404648576130345770065681620453400385734934179316176639570921026010883342549676300205402011353278571120460924045362848341438327310268847877247287/10578370498984819397065768368804182862278801894495395907776358105742715124223865402320092201558761434817022217885066874574455190646800675415261925240841063304932633499097477452714203115986753998073168290803737838648088203608740109528384670394071684754119328227698622240180790364536876614201521297190278106232431615692059715247255805056931643998971839264034375130867035395510213229546771775890436191158282623457820717480066418236458999641441670835844544179752506609229831680768442334682372062761767751271047506809223300737554462012519811761956798581755440489776451042753222846255959119389523488014033696289123769983007136504845813944461925342173225982113630282494246445924000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
