start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0.0
True,79,1,0,1,0,0.0
True,77,1,1,1,0,0.0
True,76,0,1,1,0,0.0
True,75,1,1,1,0,0.0
True,74,0,1,1,0,0.0
True,72,0,0,1,0,0.0
True,80,0,0,1,1,0.0
True,79,2,0,1,0,0.0
True,78,2,1,1,0,0.0
True,77,0,1,1,0,0.0
True,75,0,2,1,0,0.0
True,74,0,0,1,0,0.0
True,80,0,0,1,1,0.0
True,79,1,0,1,0,0.0
True,76,2,0,1,0,0.0
True,75,2,1,1,0,0.0
True,74,1,1,1,0,0.0
True,73,3,1,1,0,0.0
True,71,5,1,1,0,0.0
True,70,6,1,1,0,0.0
True,68,6,0,1,0,0.0
True,68,6,2,1,0,0.0
True,65,7,2,1,0,0.0
True,65,8,2,1,0,0.0
True,63,8,1,1,0,0.0
True,64,8,0,1,0,0.0
True,62,10,0,1,0,0.0
True,61,9,0,1,0,0.0
True,59,7,0,1,0,0.0
True,59,7,1,1,0,0.0
True,57,8,1,1,0,0.0
True,56,10,1,1,0,0.0
True,54,9,1,1,0,0.0
True,54,9,0,1,0,0.0
True,51,9,1,1,0,0.0
True,51,8,1,1,0,0.0
True,49,7,1,1,0,0.0
True,48,6,1,1,0,0.0
True,46,6,2,1,0,0.0
True,48,6,3,1,0,0.0
True,45,6,1,1,0,0.0
True,44,7,1,1,0,0.0
True,44,7,0,1,0,0.0
True,42,7,1,1,0,8.100001358537866e-21
True,40,6,1,1,0,1.191640360910832e-16
True,41,6,2,1,0,1.4264998497176042e-18
True,40,8,2,1,0,1.3248448945449412e-17
True,39,8,0,1,0,6.303675097641022e-15
True,36,7,0,1,0,6.6231759660029255e-12
True,36,8,0,1,0,1.4647932866651558e-10
True,36,6,0,1,0,1.6428920723843277e-11
True,34,6,1,1,0,3.7053140999887546e-08
True,34,8,1,1,0,4.231067052273829e-09
True,32,8,0,1,0,4.256604370311834e-06
True,30,8,1,1,0,0.0002270977129228413
True,31,6,1,1,0,3.439643478486687e-05
True,30,6,2,1,0,3.439643478486687e-05
True,29,7,2,1,0,0.0012753079645335674
