start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0.0
True,79,1,0,1,0,0.0
True,76,0,0,1,0,0.0
True,80,0,0,1,1,0.0
True,78,0,1,1,0,0.0
True,77,0,3,1,0,0.0
True,75,1,3,1,0,0.0
True,75,1,1,1,0,0.0
True,72,0,1,1,0,0.0
True,71,0,0,1,0,0.0
True,80,0,0,1,1,0.0
True,78,1,0,1,0,0.0
True,77,0,0,1,0,0.0
True,80,0,0,1,1,0.0
True,80,1,0,1,0,0.0
True,78,3,0,1,0,0.0
True,76,1,0,1,0,0.0
True,75,0,0,1,0,0.0
True,80,0,0,1,1,0.0
True,79,1,0,1,0,0.0
True,77,0,0,1,0,0.0
True,80,0,0,1,1,0.0
True,78,1,0,1,0,0.0
True,75,1,1,1,0,0.0
True,75,1,3,1,0,0.0
True,74,0,3,1,0,0.0
True,74,1,3,1,0,0.0
True,72,1,5,1,0,0.0
True,71,0,5,1,0,0.0
True,72,0,4,1,0,0.0
True,70,0,5,1,0,0.0
True,67,0,6,1,0,0.0
True,67,0,5,1,0,0.0
True,67,0,6,1,0,0.0
True,65,0,7,1,0,0.0
True,65,0,6,1,0,0.0
True,63,0,7,1,0,0.0
True,63,0,8,1,0,0.0
True,61,0,7,1,0,0.0
True,61,2,7,1,0,0.0
True,58,2,8,1,0,0.0
True,57,1,8,1,0,0.0
True,56,1,6,1,0,0.0
True,56,3,6,1,0,0.0
True,55,5,6,1,0,0.0
True,53,4,6,1,0,0.0
True,53,3,6,1,0,0.0
True,52,1,6,1,0,0.0
True,50,1,8,1,0,0.0
True,48,1,6,1,0,0.0
True,48,0,6,1,0,0.0
True,47,1,6,1,0,0.0
True,46,2,6,1,0,0.0
True,44,2,4,1,0,0.0
True,43,1,4,1,0,0.0
True,43,1,5,1,0,0.0
True,40,1,6,1,0,1.4255998772111465e-18
True,39,1,4,1,0,6.303675097641022e-15
True,37,2,4,1,0,6.62385944705246e-12
True,37,2,3,1,0,6.649297432104184e-12
True,37,2,4,1,0,7.421973192284215e-13
True,35,1,4,1,0,2.5832358474531247e-09
