start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0.0
True,True,7,7,0,0,-1,-1,0.0
True,False,7,7,0,0,-1,-1,0.0
True,True,7,6,0,0,-1,-1,0.0016383782518643653
True,False,7,6,0,0,-1,-1,0.007229337638774943
True,True,7,5,0,0,-1,-1,0.021308114664134632
True,False,7,5,0,0,-1,-1,0.06015037872793061
True,True,7,4,0,0,-1,-1,0.10743330538301092
True,False,7,4,0,0,-1,-1,0.17934446640400956
True,True,7,5,0,0,-1,-1,0.14129025351593505
True,False,7,5,0,0,-1,-1,0.20969822762683354
True,True,6,5,0,0,-1,-1,0.35248841943507614
True,False,6,5,0,0,-1,-1,0.3945630225095099
True,True,7,5,0,0,-1,-1,0.359592330126489
True,False,7,5,0,0,-1,-1,0.4300696264024634
True,True,7,4,0,0,-1,-1,0.5369893133219237
True,False,7,4,0,0,-1,-1,0.5043025817272798
True,True,6,4,0,0,-1,-1,0.41450579385726827
True,False,6,4,0,0,-1,-1,0.3956020372771002
True,True,5,4,0,0,-1,-1,
