d,pobs,turn,risk
298,29,0,False
298,29,1,False
298,29,0,False
298,29,1,False
298,29,0,False
298,29,1,False
298,29,0,False
298,29,1,False
298,29,0,False
298,29,1,False
298,29,0,False
298,29,1,False
297,29,0,False
297,28,1,False
297,28,0,False
297,29,1,False
297,29,0,False
297,29,1,False
297,29,0,False
297,29,1,False
296,29,0,False
296,28,1,False
296,28,0,False
296,29,1,False
295,29,0,False
295,28,1,False
295,28,0,False
295,29,1,False
294,29,0,False
294,29,1,False
293,29,0,False
293,28,1,False
293,28,0,False
293,29,1,False
292,29,0,False
292,29,1,False
292,29,0,False
292,29,1,False
291,29,0,False
291,29,1,False
291,29,0,False
291,28,1,False
290,28,0,False
290,28,1,False
289,28,0,False
289,28,1,False
288,28,0,False
288,29,1,False
287,29,0,False
287,29,1,False
287,29,0,False
287,29,1,False
286,29,0,False
286,29,1,False
285,29,0,False
285,29,1,False
285,29,0,False
285,29,1,False
284,29,0,False
284,29,1,False
284,29,0,False
284,29,1,False
284,29,0,False
284,27,1,False
283,27,0,False
283,28,1,False
282,28,0,
