d,pobs,turn,risk
298,29,0,1
298,29,1,1
297,29,0,1
297,29,1,1
296,29,0,1
296,28,1,1
295,28,0,1
295,28,1,1
294,28,0,1
294,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
291,29,0,1
291,28,1,1
290,28,0,1
290,29,1,1
290,29,0,1
290,28,1,1
289,28,0,1
289,28,1,1
289,28,0,1
289,27,1,1
289,27,0,698564/997901
289,27,1,1
289,27,0,698564/997901
289,26,1,79628976195297585389268089875206810142408059196745274183521662229391601408408955663167347573563752615291262360931159858555243546807797765138259224131306417125216741872736901055607826125760460612780231/3170386924955022467767260901931265730985006112909835800947259297062998626447315437816414395837838537583013057244170043012893364290099370809140193624764477482272035353471466577062962312787242174085913167634530881148683611083785420090386957829853922234405924233866623198071271488594797872248669638603506851851062939009029455178852979522618976754193088187624235629197068882190965632644181473270235716856
289,26,0,910001425394152270899268720130146995961305655724511060590795437072525822694451966449224608210147935121284457931207224184067700127153000152285778619281213018534432464533733998104043450301837968108647/51756412138705970709601045553972677824635620437724958255935734342048247757771808340694417340442630854475992284377435523643634083211364734019412883888233237183196487981066803595846727270840134683564616642512535988421244511708028359268075805946055625509057270708875774874099213634212770257874391574864535028374756685154098901033937818654488019907860811119309010561597674699010417225179582608361199540
289,24,1,43447854323266480053394768804793507607143306071065305085852085320518484705993764734773386898008494402370206161048064231049952630613560028105318639971877425247381278616472859479103694461662325966060803984/16989444407660955690202341717443529602441969563285763422735661586254651199693799303596110253178469854405126308182826531114344324386036483974107655849548701799853838003471303452455307311824253432363048681729469646061892864480569882188608672285768757908755199098059286104478801592834992578657005166460083038259898815083919338484630667286807465538035344043620865836133415569833470320941122354550701159201148279
288,24,0,799120411479700365572147576236388281649459953419019198718099925113715333187677652910022973575547250966449419314762454156047798023432288071408387174467437350117468225984060713485179551893087767917935554287/319296716021715056730744842702799806452178750823470252162922924800119949866373662894477973228813181662046818080108913367493525649735782753192218380452246542991726808134623697885285506383069782511058853706369529984368783031126981725591838291562515432409274435548579609650743303011773292763080040691092498416787264509086083217205284651323528323256414244618509267991170873278663616844122208769646293967374633020
288,23,1,25453090272007400064437082044030421303972784095743441519397961900152836311535251267679532555420972263277987436357409417419662341415370855080624362982082759399490737572967379633637843786149940874746408883009/323929902197460077613378668690270329725109458829521004587879460163904347564453406799292639168813845173352756893213886681490376284255228985611407154128308585063421281467669848548456546219501572582408473673528117328339188454873598791421740707743642715752518129728026216693589690715799644826420182869731812149081426410713455282281672138524614373781706976290814096787963990507237499598297566809584004836785511001656
288,23,0,4729046549277867529159285319170532931291634895122982097338199037414392209940615358805076803236529171031447718537267633575717065007777790751257307287103471227032979912191800281870682446863523950921062023251/201274931387084172290325208513309057446584376637526592840617573402918029344563031151973129313072461987312921822748955683943249302397486110399746265656103931776088401261273398706309881305125367408053033877472299114832103843027542685389222739533085275124782659681802423083332359427842827812683278314837116688229304585497038019325547003337917980900368223153478075567779201769918452079970621968175862386527036697505
