d,pobs,turn,risk
298,29,0,1
298,29,1,1
297,29,0,1
297,29,1,1
297,29,0,1
297,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,28,1,1
296,28,0,1
296,29,1,1
296,29,0,1
296,29,1,1
295,29,0,1
295,29,1,1
294,29,0,1
294,29,1,1
293,29,0,1
293,29,1,1
293,29,0,1
293,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
290,29,0,1
290,29,1,1
289,29,0,1
289,29,1,1
288,29,0,1
288,28,1,1
287,28,0,1
287,28,1,1
286,28,0,1
286,29,1,1
286,29,0,1
286,28,1,1
286,28,0,1
286,27,1,1
285,27,0,7313863/10388315
285,29,1,1
284,29,0,3552121/5038110
284,28,1,1
284,28,0,3552121/5038110
284,27,1,1
283,27,0,12544841/17767556
283,25,1,3005579790639820201485879896154050859677934434100078436323663038594777135922075905828941540553857689710445033202436591588226336418433779806420251014335463901452839295996520233165318525065817986452899/9033509877901268931284544660817141117233304960081309889234471265007912320775738005088891428691748450023312979661366843363622109524428648046813262361386694903408626087815551558733887293014383527234605640683867812233446389788554490616870952333201956872754669134089377169063951296921607099655194132037353973675727876775070394694115437626006870493801965327383736295752507754224597619032198636611024712
282,25,0,6153827013025029209937102938154982913688601834808408510178865083187258504430679489479809642746774039529677403635143977115710937697486505539642707766558541948773826661052276363375549450918528178069439/18934793453115560241128048068961542047862322291182710714770752414428254854684257537497775529891022382997948492344309768757606388840245672586606100279069105032691871654295779870572479581133368732827962124467764748112480248026810167945852671558301098506340063836432218111487321082010035120022696480178446936762393310141074400775067138577514138425627446059301951052076112257975537342513191426254502496
282,24,1,90797369503373096487789078354129838733792407910724773502816975894138468703766787657255317120908172991364831254856503043219112065785894758735169238397532915439279405813920704140255611201122495885473759/8244162308731398362750564975926564384462487077047883140846782127569384104910626750644205361688742642993298373099312338459619079684041977270801402681356214014923924269359133311301228411138093612232092632581282677151367286062185662776637549259722823502509981419903318211119486546871408772199917340759986581855118434528195230806301776707966610534737676508938334073346570288796095711340274813173552834040
281,24,0,92861590705357890234497646364294273309534792400577438823479206415372239145598750714509026209602828249410059496368927577881499464315469294796138085148597532401127796046550028814477727762510685347889067/8623275028327393398792895115999935755867933941772605333008540078685926507880280981524825303234482947836215646434228226332665152074011501649029793686410427848194155948562366692734508439508276914176245300545877186699285663699800210457195344948818964347977543553766706567142405201132573907801522090547202389670854605807490725721360951747148556959331664387839476740567395289384593248660716212157673995253
281,25,1,27115595765595590932334088201830609461842395070928166899466430065831024096463711724098574371907251175309683189334520427690682703550104039975122554739440273102200019272194156738111604883598510940608524/735255533723118788960580201809272656743107132335170223875081707236168831509676699998073424430779510741229387603103572061758004887462728421900381462759017397625497243507625106158881550524748965666255932611146066146595663811342108582995757983425139211081279084208389438661878992778962642766124247044837283206146989421611695272068151404679933641138557550201024362158928051951934230403939504758612293647
280,25,0,22677159777612070092446137006684366458547223176307335184593917299409183454863680497609863479243519254343437165080543151991996921482680985913346486037657673172018780108023059514469209448941874693747569/257126787789622110402853292697318470509291332526729503059870282219001400462265001285618906668387192691484324614044734636322110688970046731414093209626389238782643703755533330182882097232210742687219300335792557642837510421177168092067926629233688812524591585366527140211154225347204732536477194110055885847463076090557633561147470803363144437775339675287004973479009939572386109869116485021034990396
