d,pobs,turn,risk
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
297,29,0,1
297,29,1,1
297,29,0,1
297,29,1,1
297,29,0,1
297,28,1,1
296,28,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
296,29,0,1
296,29,1,1
295,29,0,1
295,28,1,1
295,28,0,1
295,29,1,1
295,29,0,1
295,29,1,1
294,29,0,1
294,29,1,1
293,29,0,1
293,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
290,29,0,1
290,29,1,1
289,29,0,1
289,29,1,1
289,29,0,1
289,29,1,1
289,29,0,1
289,29,1,1
288,29,0,1
288,29,1,1
288,29,0,1
288,29,1,1
288,29,0,1
288,28,1,1
288,28,0,1
288,29,1,1
287,29,0,1
287,28,1,1
287,28,0,1
287,28,1,1
286,28,0,1
286,28,1,1
286,28,0,1
286,26,1,566099877408132005428185476820896039591818554710257553786880408722775811130351057363848956108032265727090305215011813537763731782262542849045713256615446173049060559582516135629538803327709859632011/640938142402910696293516464490819387109221452567381768679278307375985428087294136327547543695947742789722955719031450531637479242919391682373276164756263884740818941169578100747437650490405511717769724006920509936233078502801905415644190363159022625182840343490858017406578131607445003233599643443578165767018902498089946283612116801175340940332410241491964544869763099091487213149630356875410090
285,26,0,579937487654619743314427725765365411931403901140176628028250324846458397330615825276325691989780286740210613606435113585945137527049518712745860042435780196714097857290426455088428402031082894028469/672654979174201499985135430343691189620505375501410529299467897398037160322157200838676076149098823398800952324696930181191002282572500448994806728976611478479597649766842233678854918003753410518712828878773069488904138579760824673413408694754773674295063271636685734057905874219926899672300164218697025171892134593387770486371956502253661779962737954422693886429798982644300237900208733729333872
285,26,1,566099877408132005428185476820896039591818554710257553786880408722775811130351057363848956108032265727090305215011813537763731782262542849045713256615446173049060559582516135629538803327709859632011/640938142402910696293516464490819387109221452567381768679278307375985428087294136327547543695947742789722955719031450531637479242919391682373276164756263884740818941169578100747437650490405511717769724006920509936233078502801905415644190363159022625182840343490858017406578131607445003233599643443578165767018902498089946283612116801175340940332410241491964544869763099091487213149630356875410090
284,26,0,147205833940576205282835521253398532397987486986340160145694837919657627327855852552957256514763139563948618385521007448776300093205827087866133867022631310774451269795670166032666916256578687693715/21669557546139057006342225226852276051804737593677555556742605546511412009450035922653909463174098525835734059882846520260526521614096718146635092637867209483055496726678749756122681525604735245125914478086598718983356669688073628752497651695476203239558935298932867311581122233785065380616832083547426759856678335993683319653422555782077345673025469929412980480952006539506001510086253134985424
284,26,1,234652535218972519327233779089093665295549567508260775248378339912567709954759262815669585840292361087168158464555411441374991309180565463987418159277283903908453953382069309082631062017835965450383/27530906142343651284363336971368494648972830568362170865256660113522275331784221779392475286003979643559247066512082126342030257369667855279200030979021425607173148315058188538209436390593878877372337425983649485453939958066921979437474690364459478174957024639016280816898161398036870824198959235263346419463530369540567450364109219773952986899550020771120826736969270258759993166526677186174760
