d,pobs,turn,risk
299,29,0,1
299,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
297,29,0,1
297,28,1,1
297,28,0,1
297,29,1,1
297,29,0,1
297,28,1,1
296,28,0,1
296,29,1,1
296,29,0,1
296,27,1,1
295,27,0,1
295,29,1,1
295,29,0,2624819/3782086
295,28,1,1
295,28,0,2624819/3782086
295,25,1,4398205361948957568383814438479010752375989117999374003948108118932849867387472768735264029001738901214364607106626012173250258403101155985209284209238166559603967375732499353874141266955940439073496049779/19344210405872994724710418206216016334846009611893722508845835604169139987150470636275044162936896387306209695748760762943908464372804495940627324588279905183604792689402365195091376184263413148180005914187599314867384359178250787559608867713810757392670813423928561277573576583244855829198155951190817632967706562037136693666135436782829197271427253673153454749624190770564226918020304487080860748344738725520
294,25,0,3929295132239558197317293470540050799079704560261442408354463825667871663972145884146211521587693359423586147894579141730817496349322260897562757376757064088841282864280082221481971507803299681764965686749/7719680118119433766717179448544463622058886399913390105503609014622080511886107059413290630462727753210593902849233287274206380279095263122081308016037325644887396345647810268025544826334983511141774795457514885541744485550425482717819320629925571859020989363646832795236578846282569809021327526534588008713757345985388427778922754649210055780063360780482382584227453469414023993415104465130409493699552654100
294,25,1,4764843030291173733787086135861366809145016102195030908811597660453141104871350780981041116642202791626736032908555715461390276758819004410780288136309059348843433991960671179536688783721687272495202404513/11351864551654355267700102107262877698969845247038954044391820977753714773439204829160557879341284022111007025184004906177119819932988294141749001529419010151893693061732912931782576129339955868723339199575302796917185672534804026494846303776865169137872464934971530996411560157385730792671942046173647912470382049301311062112042519583505313029727748272243441119989049898934574119527279016703905513247403607472
294,25,0,3929295132239558197317293470540050799079704560261442408354463825667871663972145884146211521587693359423586147894579141730817496349322260897562757376757064088841282864280082221481971507803299681764965686749/7719680118119433766717179448544463622058886399913390105503609014622080511886107059413290630462727753210593902849233287274206380279095263122081308016037325644887396345647810268025544826334983511141774795457514885541744485550425482717819320629925571859020989363646832795236578846282569809021327526534588008713757345985388427778922754649210055780063360780482382584227453469414023993415104465130409493699552654100
294,24,1,69966274604126451306759522860440923369379047898416665013737350768225829343816257694973983204122609928552625181041973457973023259920920258010462666991931230550363378515966371458051818541609726515978954876891/9790559163959341215026956388059934666592795926817932569641337996779816959229930106179829661483906273884941886748898237828508001320804297022126866514055489825138791739188068785731955253022993914805104140427250164806146048001423235144883966662875381961843837506730674233160457524235644849612216130192386591293332310498139681769178429485546746225231588971740298719247643071156589704555395267448017708806013825331762
293,24,0,5832550014297256164733214313641933131526059941593813990775382325415421795164638211434641971202229523981972443365410009436464550287238098156658854637117066309578152111665412078943280768802105546514788237189/833456671897196568497126176558615799642694091891832690787880690263646627277767155418406606302082249664436801815428783952385072540610736732056299416659631952755449307894397503941220591196942322056924557470065756502436737734002981884117415593096826492456420698108014723728582978024717803537847254727303133630760310786482800629558402309485084273249941515569968539432931513144657166734339692311071314411452206754880
293,26,1,86892445819210807959830508600923012711423583697605471132421241583146327606510098156650406024748650777738950124130554347354815382828747192059953284491293297096760667496469072231924906114964269921113752470303/3775148570221689508923201907579004660458509399207054571302282721761186269432637118479796697795904468164198785905672309556481979339668365718509659572738350119779910343946665536936529721174607861966773344403250365694949879440945712254213899048029490349669912255103215244578516225496057217847110221832188227101273436239972385228660385332239608804045978076030849382831674201930123841372297089837684485201202992367024
293,26,0,124334739821768900575924405950961357107119592476348825398635621496067683938523913805199968902979616038527347869183348528693408316359296846452994056142270267652179697671007550991660459851563810508365450099107/7729563763272819011270127620777667027868620299672930357230243934252530501462580058223536493893797886407250830962100774316868879302425466499499973778636190383488200384820860156704169969089220216793558306394774419944462677942296972238986090344684730212186997380982886314614085646414593233169760119372433948899400714803328068921823030217760723207316376987520968490995884949898105627264000978340308397093816485365712
293,23,1,9304928532539513360864781873088026324747315711801935481432754319941932849124967601811501854779097477152014116954933290127081670706826565496934099951493958899495978598219860873176889301547546505689860054208047/43290847497829072955006796942958071465413599829570264528212208383446738899352831666910610276260763275882587265679353082611684592713253744480684378377531737719385739193216269948673376369963792354599279031255473430089128677169876839764202616587361565247011709247252550909277416449696974439340213598346194697570754162289380478846588772020856057259769125430914584145657553906496771445577030751156373279933831566268145000
292,23,0,2055684906449773728875922072560815918132365569215662967855328337115846194031295649204135994645826697193811381561904821816415933747318278777738197202052408583983951201959695072443900634640364139296823108689523/4225840434604990167391806329075445816690985003428135186016479802638927566157651956815977477583684474918752154307870299928898044703878125192200681791791756324879032513673458744118891802604209557906612088430590379326486397601046291631460164502449966703333670856642310541595968558932052836883103630930833071043228056743655545781223701532597015465165427381398582951024966103720209046255430784822055029230980239267717529
292,24,1,3019007551866618315442520662083024318340028624647829894157200126905111124830110456671210626454872359826268679911946144115726165627161575792312244868599206013486678977394681598117821206177744807132130481692775/18228813196450882429773967823615079898179459161184467572676368726732294253481823336837733795687307027382811232358746744767133012049820516902658960505807529827469149976912277835918850020533135815210803484173639748601169463275463356952306903537652376668364245007123653511471559667042282235135017765661622271776967995416717242431878968185418103548030618057943769128574110657589261644519518691798227743860388070894358978
292,24,0,2055684906449773728875922072560815918132365569215662967855328337115846194031295649204135994645826697193811381561904821816415933747318278777738197202052408583983951201959695072443900634640364139296823108689523/4225840434604990167391806329075445816690985003428135186016479802638927566157651956815977477583684474918752154307870299928898044703878125192200681791791756324879032513673458744118891802604209557906612088430590379326486397601046291631460164502449966703333670856642310541595968558932052836883103630930833071043228056743655545781223701532597015465165427381398582951024966103720209046255430784822055029230980239267717529
292,21,1,38447508800213476763125604721031080376944782172457651189004313574500409623102399362638510666201523071390828024752859311261101028620903490752431893563721169563493782115112705708666278660384123186153480651188794181/739105466471074320665084229449752640193506719445817680754003992689922259874097001955441073808695097051554229601668145748212221654753146932433770472395134307236180454233394845684933328220893054123010131631515695277377916605361742130973757302087835646511596377229711412879779382706308204692570339719828979542671478971061382696531766732320763671241953437134841695351949845239174200697444549039834724659260748525172516242785068
291,21,0,2411614356870914492524590466272995991338026416651877898482537193820678134246150026654005294059673888233124216021488640831526896856943691715463046527269389908447181823449460022641288589066182081494100281488077551/20355593321926598817065818387140179315963030527776564255390221339755001449841563963715775474583582037499931374940376840185740350015394555402831843361171176695305413529223798854873635024420849776217429394913392915589946894022099971692395059645540876799919023357484756783925493699121540503479889969242844701068159035916925153050328773466404670137305101826312789125339694159532359675656593366884205269746761207406914108895532
291,21,1,6861393689760801903120083739960561028622515154423393496047482620504853480101378257866052237705189295118837489457233792588929030643853477180294220667010824811756556556036727919332669513130519410580777203477683037/70618085048827975086636556251822566648826463372675020925816295605469843498717723107284250664473176336659425352977588726428780837860454549476388205487760221233404245499195477386419081173391471567121842510414056487587337211700071071564889661488540813826315893036225204780950140622413920300692766497586909586005124017352878780867176408350121793850849562429927327638912345527044169271104470620392284284435322306133659991149080
291,21,0,2411614356870914492524590466272995991338026416651877898482537193820678134246150026654005294059673888233124216021488640831526896856943691715463046527269389908447181823449460022641288589066182081494100281488077551/20355593321926598817065818387140179315963030527776564255390221339755001449841563963715775474583582037499931374940376840185740350015394555402831843361171176695305413529223798854873635024420849776217429394913392915589946894022099971692395059645540876799919023357484756783925493699121540503479889969242844701068159035916925153050328773466404670137305101826312789125339694159532359675656593366884205269746761207406914108895532
291,22,1,6269818104336330745397843806144886379478470160808501600906331627573176019918373170992285574435138030920553500390293564398711323499334556494559836090343108352363709439039560911101257347032269025254591732079224157/157242476245817222589842203909719453546548130647399655234403929953031687047745664834554774862071418515515675791237950163958938681475307196518503925618908249949241720680627534651948781966403927482305585161535853090931082226680127958589912971779338184403676433212923102788020100152949810422681412886754454523056634369511387899289864182883671338551253328226056606830103342121566242066688729415133214564564750644945493207136192
