d,pobs,turn,risk
299,29,0,1
299,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,28,1,1
297,28,0,1
297,29,1,1
296,29,0,1
296,29,1,1
295,29,0,1
295,29,1,1
294,29,0,1
294,29,1,1
294,29,0,1
294,29,1,1
294,29,0,1
294,29,1,1
293,29,0,1
293,29,1,1
293,29,0,1
293,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
290,29,0,1
290,28,1,1
290,28,0,1
290,29,1,1
289,29,0,1
289,28,1,1
289,28,0,1
289,29,1,1
289,29,0,1
289,29,1,1
289,29,0,1
289,28,1,1
289,28,0,1
289,29,1,1
288,29,0,1
288,29,1,1
288,29,0,1
288,28,1,1
287,28,0,1
287,28,1,1
287,28,0,1
287,27,1,1
287,27,0,148524655/211561428
287,26,1,7442649852994229418749697551068618597318470662022217041143852899090787826653941047740123603977482254526733908279203861355443984318279366713592065077400224140119949025070350744288695048429652419059675/27696518417133989720448511664565839257326076085886289496966132729493560185273382394392956706639038807825339559221581305678731442120432948946361817114873688467692220737693162166127673080440111980986718228036930948270229030672169147948744746578824846156980993098329764480114951705542258399941969710028895253386799024673252589046340812487805117689534952760063116231110500401379230575926330844815041032
287,26,0,5300727039564685134864738017283681045207959622621536131007015788448894351839870404752408637183235695761033898737352765394625966310094225415424290941592485440181442299044422184868363092800704892685497/28097707147970171911202670987702433722463775432432590283016542495894967410138775596092434134399508762139291571138471861757351553066017800268625735150160660436183133659556930260029591822888805112916946817046947722975380374120030948185603551891248363419041768216649157151027251510775377385518239390440305752487614674502435759529816909309691181043238653946350644659645360806284903712343931385873313185
287,26,1,7442649852994229418749697551068618597318470662022217041143852899090787826653941047740123603977482254526733908279203861355443984318279366713592065077400224140119949025070350744288695048429652419059675/27696518417133989720448511664565839257326076085886289496966132729493560185273382394392956706639038807825339559221581305678731442120432948946361817114873688467692220737693162166127673080440111980986718228036930948270229030672169147948744746578824846156980993098329764480114951705542258399941969710028895253386799024673252589046340812487805117689534952760063116231110500401379230575926330844815041032
286,26,0,3220850271120200697705976291850031842737987991400530466270441181092838487557650915157755592185777147453496509368101592156219181835924354871194268494408009783113923327636691036576515643765325680722851/5186938234487103233518979119795210560504419089163296507368189793698023157084751352324291004769976389629655381598959197704528312678199516448284753437391019935059176855929459155064320155496080097255492373383843707644158555408273500174480458974763548883176509422600132160449924484728441210220428045512280136968610022797991839493063787180890452456207403694027188027139200116854956588440669007821174020
286,26,1,1282590494434398450808602705957710957047414128006069569491631117513637829965108580294954391988448917594703085742162510152565031503649341336683245869057703861948833571651530442671936936248657178590377/1645038376413079228006883280686140350728576737210756864416878284330920959099772219098820588609885073685678317460587401176725477238748864036893709447084553557663645369735463591774819815301648189648755617472552331661903284726719262125312202763640426264818015668923870961673258532539208379642297835876764697486867911595256752608401613687426300785023712286325689185478191141589648039816464063962944648
286,26,0,1603403101933198715793332529524976451084651741357594333928904186792446080498068016805658274387642160717326433076656706753839830100333414511416835071307933709932579769145328399490584294057900511595811/2570901507288648773019795296440501293364927909335278424782407689601997615459212966640805939713764165669246212175404966721508116078273316599325254737676349850508063862176264048604593379738676473194816199472097515079132267662589724624465231367501063921485470384328646277308838267699558946732043304651615062154256252736884537912692812905911611447941972495018907154725929178137612139816408068104181600
286,24,1,11046263626967630006230392212739747326289153701563576996835028449620657526761305935312057189985593754899972689707728694259619826895710298116665385971855695621469295914017856383879907055802877921971207029/122019940116451800322773272285845882887861885380084063114483282801829227384263172014174157905817246747038453561702461194677209329824531837458092960367989012169879157793674330436106221471360342518239702264579972529670234744428021124039712617159282328483430788996882043377192401316966711365161768612505709520779170747539163790067495814797572971538757034180158260118798002470454291776766460725912988843231232
285,24,0,7527668006062132925140426970347070824291664478867542236241611275706791424949011382365551693189983060070560055638370534035676524171372410735483433307973548691161826244237457058764052905923020027881209123/84998678414221970685361028097975208601932453955439207498890652061279226928966018061621418901812223793540979218996475340306132422449420006030352688149863767658519148014460518324726733578472288266607155114482317734532043288410936947900961180051164042266973806866066497114384975884852830687683066269528291510900374189547836538733247321567826374015193554760340546779574509235933908394970615324542617340078356
285,24,1,11046263626967630006230392212739747326289153701563576996835028449620657526761305935312057189985593754899972689707728694259619826895710298116665385971855695621469295914017856383879907055802877921971207029/122019940116451800322773272285845882887861885380084063114483282801829227384263172014174157905817246747038453561702461194677209329824531837458092960367989012169879157793674330436106221471360342518239702264579972529670234744428021124039712617159282328483430788996882043377192401316966711365161768612505709520779170747539163790067495814797572971538757034180158260118798002470454291776766460725912988843231232
285,24,0,1186862358061852496961701382613302307638348508684816518064813898326752819741197991351403782984762612778053819018673106531984011932178628036939422058928081800153370903216110693005718754996580704809561277/5634569027935932678902953101574989824076091552152767767308679878807325690616010828398677668184256848033930358311666274504452057833192799053375487711940001952293955153796506185802243196886566912341892661344524535281010611158309500598113282944679737119861948436700077012664235845819028612725613275167284543308993320406375823709149583246385410338306636401411134141406351127075730852617726392110680046443947
285,22,1,79313008192321777706786406838608891408640787499930753736380976925812186249429948881758617088843514931066228551385452641304656775322861790526358867707130704122369868723705473580136451868010501240370139992755/3145276634257417871761259873357472022474431028565651881304031416095989977396821629514003258970159003192144547304800075222571214098619629745986907167814876874789530611171396134077320537648792043500197944191907626679204022613365290308320155754581669568161613897733649458413130154846880186133105180020412226700514381670539070439896657286524742151971578172596985834042532534036409637626766277552585391005767778951208
284,22,0,80910310883297016769419494969164974162127969733898084902066818431460635097807776114292321988880084953901810417900195170109583855189258049543784269704145426839548672281709517876171269298149800533749858958843/3273239203615630261902626682709012045109565315911691514088544200779803382516314210392154600921980187544144068168475017148005333256629442645657681430615602533228023383503550629009787445057838517716699973042968673960831741249078743826459513273747997403253956764869837782222032756040443501523047378172975095381721474114864997820782745166797995943609982738623383611197564418022974093044462228284843345706414981397312
284,21,1,280980064052072133081430059578356657965205583711656994846709490737840099791656432402839816889245679742291019776564175271686501105759418067440848662608267845970025191829341817555197583313838605236044287380146/394748981973481665073689139191795603885254467377485959829020117464298706052961045607458096704253008339596451946722058296015083168910826476373822247582487959095170307492758981454478702686846712741392265821781933003638234471229085567134610566903425593055209294376846542047172440705915249869786936209477695010138068663513243024638464892930703667535007854336718085199764542097896201914254938973984497887777234003602975
284,21,0,4762493208134685303519565538153376204988267076777816971494087540924584500865075889729161553468853467958974825039005468393117536818060651748798249528427489258428980025527224991070920895372236743858435104575988/22681341557524570772638905365349591784183910345920683433035803996878297978036275093612645588293006393670355874916492853519725315965504750852930048249827882804368258408259513152403070505612371203951345244601335048407764106259269705287840889038528810911858512759082310632413554875389133892844292677395851986456479543929330450214835355659406364932644868843463266031684390822479179394771031747748578801212393268357736119
284,19,1,1919331083557280134552639938869938006889377762085817975105798142643538475902445700829333082686227124309523004543234287066890581669711406527684241745532410296518289145188390118463499995845902991625576711062222709/44205981699703079022057541705301144406739401515902479764192043367372651286702905945559862705583675885566988248225760472358929435757472865283968277001276005080754764072811655149336972692389101787576875100981876646541770742039039540649372677078516399943330950119322291858654044458543883567969872554460334439555568347344421487647514278661690642402820237422869248964119628166396482035111025029312587746825694983346299306385497
283,19,0,9724546659086737526912501196906797242134037490878530990514471555286709319583415192452516377679882350278790999628635785405096383766610536000810912028677959692031612049493209234524532961991872275238297299452141851/94566807724743091598808927717920634200651182008958840597496466330902173738940398576096541494380360542989932665970098728963526735909067464726683797348134060127562500877959534712843591003389109404671033585637725768387569199720035724624239872341142260663841919816420365472816138712163140005471874515763498640109150472073726824011855620989277262013570862018613049202930728075949267321927716349891612470205118347423893900183701
