d,pobs,turn,risk
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
298,29,0,1
298,29,1,1
297,29,0,1
297,28,1,1
297,28,0,1
297,29,1,1
297,29,0,1
297,29,1,1
297,29,0,1
297,29,1,1
296,29,0,1
296,28,1,1
296,28,0,1
296,29,1,1
295,29,0,1
295,28,1,1
295,28,0,1
295,29,1,1
294,29,0,1
294,29,1,1
293,29,0,1
293,28,1,1
293,28,0,1
293,29,1,1
292,29,0,1
292,29,1,1
292,29,0,1
292,29,1,1
291,29,0,1
291,29,1,1
291,29,0,1
291,28,1,1
290,28,0,1
290,28,1,1
289,28,0,1
289,28,1,1
288,28,0,1
288,29,1,1
287,29,0,1
287,29,1,1
287,29,0,1
287,29,1,1
286,29,0,1
286,29,1,1
285,29,0,1
285,29,1,1
285,29,0,1
285,29,1,1
284,29,0,1
284,29,1,1
284,29,0,1
284,29,1,1
284,29,0,1
284,27,1,1
283,27,0,1
283,28,1,1
282,28,0,85254243/120576206
282,29,1,1
281,29,0,11502544/16245145
281,27,1,1
280,27,0,1
280,27,1,1
279,27,0,35364341/49804254
279,27,1,34552073/38909912
279,27,0,35364341/49804254
279,27,1,1
279,27,0,35364341/49804254
279,25,1,23856754525989978680767499559910340626469161062017194283460515981375564367080388659104425034893062842669877233006606703460714103997092794004184975790652418582667842772326991591457590340467109241452/569144736513248396774776434939548840573362633914313328903143101001433352179622330228930684899793254670385107568167823179522182191910510088742889486730779149303987381752689347445068221432695326781612412142015969665103266433224077572694645508702620411082965625446519851150204226992321163215621235557797854840050832299693127213781414086773715860380627695544910356400552822101763112774217718199743
278,25,0,24436714660217751131329843759075896046070601974708821963587118879325680517285379349323849372220559010602569357679054406934342565429030548314322154966639527104024510505927211754784461397529506748766/597153023384796650835467219689787898464468732750822979811543653373105688416639624580490569497445829314414320913725292256393226735374054337218390791541485226216562424151946541877951062278154040835298646077002840462003788740316643694043075577789217408055951573918876579887476388760640944804806383393147321959420996281679805850246518160306524529668460745057894990992008603809394589227519230305627
278,26,1,14124282471825771263816420083920168703074180112462069936612616060345771907464643648081740829575397166733835824465373572921502870030485521639786388871691974500458644818006231640800503724843251354127/99747677671951412200124977058794118954449337176829605454622810479372973692134217029823880772783681890699205623518441380551051489646048816777951180303013522218281115069744106361860184341977725003027887477695615583236868744362138407306983204036465896330337640060760706655033353675054594483787679558316082776000103386053488575674554988177697440178105905325442747721701833966494264475771040540600
277,26,0,2914330341497754873210661035906692641712386349659770175373000115697906995009528990899606708163249676495704663843842520087708441951649220900145943458599868445117787383969592745145882577908117284301/8493321339373858083500266659066211265647994342682078534336816175520805944621270154501705539538664719918347500831820783944625378949627958372771360417242856909797040790241100522506997791599225460939740426980949596339623136527941028700220498260199034484351295490928073429385322396353453642974795015790717403416667445943079044977357634095956712240568293708116896301276769941525303161221387321160
277,24,1,15454515216602574201163815869423042470708101848946342992879101634107603367334086519727775897600395037971781143977257221422003908778907326882895061161313108166747199444347107563153226787734761104273/3224367547832153874171664590545558530768421218281745716472874719761773770942070339673461190212874365714745424961499204676371604334250672856516620180214323802686681944820382356042214708111008094146308411835519486655283260977727035986854426069750932313420768847869252352820807877586922592148928418467017699656329710767662141906681261824872438072804222841376241970111670742468675577889166087907340
