start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,0
True,True,8,8,0,0,0,0,0
True,False,8,8,0,0,0,0,0
True,True,9,8,0,0,0,0,0
True,False,9,8,0,0,0,0,0
True,True,9,9,0,0,0,0,0
True,False,9,9,0,0,0,0,0
True,True,9,8,0,0,0,0,0
True,False,9,8,0,0,0,0,0
True,True,8,8,0,0,0,0,0
True,False,8,8,0,0,0,0,0
True,True,8,7,0,0,0,0,0
True,False,8,7,0,0,0,0,0
True,True,8,6,0,0,0,0,0
True,False,8,6,0,0,0,0,0
True,True,7,6,0,0,0,0,0
True,False,7,6,1,0,0,0,3161/4995900
True,True,7,5,1,0,0,0,761/289556
True,False,7,5,1,0,0,0,1999/1997960
True,True,6,5,1,0,0,0,205/31518
True,False,6,5,1,1,0,0,3083/169728
True,True,7,5,1,1,0,0,4141/306210
True,False,7,5,1,1,0,0,829/171808
True,True,6,5,1,1,0,0,331/27390
True,False,6,5,1,0,0,0,41/6808
True,True,5,5,1,0,0,0,647/52325
True,False,5,5,1,0,0,0,899/50512
True,True,4,5,1,0,0,0,269/9045
True,False,4,5,2,0,0,0,2617/28536
True,True,5,5,2,0,0,0,518/8385
True,False,5,5,3,0,0,0,2617/28536
True,True,5,4,3,0,0,0,1867/10374
True,False,5,4,3,0,0,0,718/8055
True,True,4,4,3,0,0,0,1107/6808
True,False,4,4,3,0,0,0,271/2040
True,True,4,5,3,0,0,0,209/2184
True,False,4,5,2,0,0,0,2617/28536
True,True,3,5,2,0,0,0,1061/5412
True,False,3,5,2,0,0,0,803/3968
True,True,3,6,2,0,0,0,872/15841
True,False,3,6,1,0,0,0,5221/65212
True,True,4,6,1,0,0,0,2383/63096
True,False,4,6,0,0,0,0,423/28756
True,True,4,5,0,0,0,0,423/15484
True,False,4,5,0,0,0,0,347/30102
True,True,4,6,0,0,0,0,3923/256496
True,False,4,6,0,0,0,0,1429/255252
True,True,4,5,0,0,0,0,423/15484
True,False,4,5,0,0,0,0,331/27390
True,True,5,5,0,0,0,0,265/35112
True,False,5,5,1,0,0,0,899/50512
True,True,5,6,1,0,0,0,4141/306210
True,False,5,6,1,0,0,0,829/171808
True,True,4,6,1,0,0,0,4013/268398
True,False,4,6,1,0,0,0,339/28730
True,True,5,6,1,0,0,0,287/54912
True,False,5,6,1,1,0,0,1810/102377
True,True,4,6,1,1,0,0,257/4128
True,False,4,6,1,2,0,0,265/3444
True,True,3,6,1,2,0,0,1032/5635
True,False,3,6,1,2,0,0,690/7439
True,True,3,5,1,2,0,0,5323/32568
True,False,3,5,2,2,0,0,377/987
True,True,2,5,2,2,0,0,3551/6588
True,False,2,5,2,2,0,0,3065/12426
True,True,2,4,2,2,0,0,1657/3900
True,False,2,4,1,2,0,0,3299/7632
True,True,1,4,1,2,0,0,3833/6076
True,False,1,4,1,2,0,0,1543/3600
True,True,2,4,1,2,0,0,419/1155
True,False,2,4,1,1,0,0,4937/28210
True,True,2,5,1,1,0,0,1687/14520
True,False,2,5,1,1,0,0,777/5590
True,True,1,5,1,1,0,0,254/1173
True,False,1,5,1,1,0,0,4381/23180
True,True,1,4,1,1,0,0,229/690
True,False,1,4,1,1,0,0,4847/17480
True,True,0,4,1,1,0,0,229/690
True,False,0,4,1,1,0,0,538/1809
True,True,0,4,1,1,0,0,229/690
True,False,0,4,1,1,0,0,538/1809
True,True,0,3,1,1,0,0,3299/7632
True,False,0,3,1,1,0,0,5343/13912
True,True,0,4,1,1,0,0,229/690
True,False,0,4,1,2,0,0,319/540
True,True,0,3,1,2,0,0,2501/3828
True,False,0,3,1,2,0,0,957/1696
True,True,0,3,1,2,0,0,4573/7844
True,False,0,3,1,1,0,0,2243/6076
True,True,0,3,1,1,0,0,1147/3036
True,False,0,3,1,1,0,0,5343/13912
True,True,0,3,1,1,0,0,3299/7632
True,False,0,3,1,2,0,0,5839/8662
True,True,1,3,1,2,0,0,439/483
True,False,1,3,1,2,0,0,896/1457
True,True,2,3,1,2,0,0,542/1071
True,False,2,3,1,1,0,0,947/2950
True,True,3,3,1,1,0,0,5171/18128
True,False,3,3,2,1,0,0,1103/3476
True,True,3,4,2,1,0,0,1895/9758
True,False,3,4,2,1,0,0,1145/5244
True,True,2,4,2,1,0,0,13133/43554
True,False,2,4,2,1,0,0,3065/12426
True,True,1,4,2,1,0,0,1229/4795
True,False,1,4,2,2,0,0,3567/7952
True,True,0,4,2,2,0,0,377/987
True,False,0,4,2,2,0,0,1571/5319
True,True,1,4,2,2,0,0,117/308
True,False,1,4,2,2,0,0,752/2175
True,True,2,4,2,2,0,0,1657/3900
True,False,2,4,2,3,0,0,2501/3828
True,True,3,4,2,3,0,0,289/540
True,False,3,4,3,3,0,0,2706/4189
True,True,3,5,3,3,0,0,5599/9540
True,False,3,5,3,3,0,0,3153/8122
True,True,2,5,3,3,0,0,727/2025
True,False,2,5,3,3,0,0,3549/10858
True,True,1,5,3,3,0,0,529/2006
True,False,1,5,3,3,0,0,725/2964
True,True,1,4,3,3,0,0,353/944
True,False,1,4,2,3,0,0,319/540
True,True,1,3,2,3,0,0,439/483
True,False,1,3,2,3,0,0,871/1426
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
True,True,2,3,2,3,1,0,1
