start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0
True,True,7,7,0,0,-1,-1,0
True,False,7,7,0,0,-1,-1,0
True,True,8,7,0,0,-1,-1,0
True,False,8,7,0,0,-1,-1,0
True,True,8,6,0,0,-1,-1,512/390625
True,False,8,6,0,0,-1,-1,43961/3906250
True,True,7,6,0,0,-1,-1,36312/1953125
True,False,7,6,0,0,-1,-1,34221169/625000000
True,True,6,6,0,0,-1,-1,132557/1000000
True,False,6,6,0,0,-1,-1,977408603/5000000000
True,True,6,5,0,0,-1,-1,17696570841/50000000000
True,False,6,5,0,0,-1,-1,19783651317/49936000000
True,True,6,6,0,0,-1,-1,17648923657/52500000000
True,False,6,6,0,0,-1,-1,53336204071/133778000000
True,True,7,6,0,0,-1,-1,182903091/500000000
True,False,7,6,0,0,-1,-1,781926045523/1746704000000
True,True,7,5,0,0,-1,-1,48839961/87200000
True,False,7,5,0,0,-1,-1,295539485093/549738400000
True,True,7,4,0,0,-1,-1,8229839/14400000
True,False,7,4,0,0,-1,-1,110468016195653/204913600000000
True,True,8,4,0,0,-1,-1,2017883457257/3201144000000
True,False,8,4,0,0,-1,-1,1392570027820569/2348726336000000
True,True,7,4,0,0,-1,-1,1559162825309/2710434400000
True,False,7,4,0,0,-1,-1,57331209110917/105950467200000
True,True,7,5,0,0,-1,-1,28614813095141/51498325000000
True,False,7,5,0,0,-1,-1,1046731070905723/1972060448000000
True,True,8,5,0,0,-1,-1,2817861576037897/4767720932000000
True,False,8,5,0,0,-1,-1,7490413390015933/12846720720000000
True,True,8,4,0,0,-1,-1,5851328705630503/8929230172800000
True,False,8,4,0,0,-1,-1,8493406578017117/13095694864000000
True,True,8,4,0,0,-1,-1,1483816844852941/2181908347200000
True,False,8,4,0,0,-1,-1,1417425777326663/2282228120000000
True,True,8,5,0,0,-1,-1,151746571756767257/222515899216000000
True,False,8,5,0,0,-1,-1,464621649/800000000
True,True,7,5,0,0,-1,-1,238955615001393951/418258750960000000
True,False,7,5,0,0,-1,-1,83365566977648761/156675760400000000
True,True,6,5,0,0,-1,-1,5190177/10000000
