start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,0.0
True,True,8,8,0,0,0,0,0.0
True,False,8,8,1,0,0,0,0.0
True,True,8,9,1,0,0,0,0.0
True,False,8,9,1,0,0,0,0.0
True,True,8,9,1,0,0,0,0.0
True,False,8,9,1,0,0,0,0.0
True,True,8,8,1,0,0,0,0.0
True,False,8,8,1,1,0,0,0.0
True,True,9,8,1,1,0,0,0.0
True,False,9,8,1,1,0,0,0.0
True,True,9,9,1,1,0,0,0.0
True,False,9,9,1,1,0,0,0.0
True,True,9,9,1,1,0,0,0.0
True,False,9,9,1,1,0,0,0.0
True,True,8,9,1,1,0,0,0.0
True,False,8,9,1,1,0,0,0.0
True,True,7,9,1,1,0,0,0.0
True,False,7,9,1,1,0,0,0.0
True,True,7,8,1,1,0,0,0.0
True,False,7,8,1,2,0,0,0.0006305861816406248
True,True,7,7,1,2,0,0,0.0020304585965693987
True,False,7,7,1,3,0,0,0.013647903808593733
True,True,7,8,1,3,0,0,0.0020304585965693987
True,False,7,8,1,4,0,0,0.013647903808593733
True,True,7,9,1,4,0,0,0.0024865950202559188
True,False,7,9,1,4,0,0,0.0013287634277343746
True,True,7,8,1,4,0,0,0.005055813328740647
True,False,7,8,1,3,0,0,0.0019414184570312489
True,True,8,8,1,3,0,0,0.0010462044114046103
True,False,8,8,1,3,0,0,0.0004058210449218748
True,True,9,8,1,3,0,0,0.0
True,False,9,8,1,3,0,0,0.0
True,True,8,8,1,3,0,0,0.00039617984721358133
True,False,8,8,1,3,0,0,0.0004058210449218748
True,True,8,9,1,3,0,0,0.0
True,False,8,9,1,3,0,0,0.0
True,True,7,9,1,3,0,0,0.0003078027087888803
True,False,7,9,2,3,0,0,0.003384336425781246
True,True,7,8,2,3,0,0,0.006561395447498704
True,False,7,8,3,3,0,0,0.019747193603515605
True,True,8,8,3,3,0,0,0.006561395447498704
True,False,8,8,3,3,0,0,0.004039796630859373
True,True,8,9,3,3,0,0,0.0016420658439415055
True,False,8,9,2,3,0,0,0.0006305861816406242
