start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0
True,True,7,7,0,0,-1,-1,0
True,False,7,7,0,0,-1,-1,0
True,True,7,8,0,0,-1,-1,0
True,False,7,8,0,0,-1,-1,0
True,True,7,8,0,0,-1,-1,0
True,False,7,8,0,0,-1,-1,6342099/1548557008
True,True,7,7,0,0,-1,-1,10876467/1659617486
True,False,7,7,0,0,-1,-1,3961099/112054800
True,True,8,7,0,0,-1,-1,2183349/164805976
True,False,8,7,0,0,-1,-1,7569159/183780716
True,True,8,8,0,0,-1,-1,3782711/300329580
True,False,8,8,0,0,-1,-1,20596465/389700184
True,True,7,8,0,0,-1,-1,36968117/459119172
True,False,7,8,0,0,-1,-1,36815489/190515500
True,True,7,7,0,0,-1,-1,8243647/29209652
True,False,7,7,0,0,-1,-1,3077359/7572350
True,True,6,7,0,0,-1,-1,18587843/35712172
True,False,6,7,0,0,-1,-1,10839197/21332392
True,True,5,7,0,0,-1,-1,12785502/22631753
True,False,5,7,0,0,-1,-1,7401947/13732440
True,True,5,6,0,0,-1,-1,113496577/216673388
True,False,5,6,0,0,-1,-1,59567459/121209504
True,True,5,7,0,0,-1,-1,4031794/7059397
True,False,5,7,0,0,-1,-1,21503151/39876935
True,True,5,8,0,0,-1,-1,32498557/51786772
True,False,5,8,0,0,-1,-1,2029153/3561504
True,True,5,7,0,0,-1,-1,47565029/82576140
True,False,5,7,0,0,-1,-1,17941249/33271386
True,True,4,7,0,0,-1,-1,9339211/16292912
True,False,4,7,0,0,-1,-1,53028403/98865760
True,True,3,7,0,0,-1,-1,2606039/4531614
True,False,3,7,0,0,-1,-1,8873532/17273753
True,True,2,7,0,0,-1,-1,1066233/1805611
True,False,2,7,0,0,-1,-1,94481859/177676048
True,True,2,8,0,0,-1,-1,4688813/8883795
True,False,2,8,0,0,-1,-1,916867/1413550
True,True,3,8,0,0,-1,-1,48668981/69286220
True,False,3,8,0,0,-1,-1,9688557/15342985
True,True,2,8,0,0,-1,-1,3787531/5259577
True,False,2,8,0,0,-1,-1,2500761/3867512
True,True,1,8,0,0,-1,-1,7096703/9259700
