start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0
True,True,7,8,0,0,-1,-1,0
True,False,7,8,0,0,-1,-1,0
True,True,7,7,0,0,-1,-1,0
True,False,7,7,0,0,-1,-1,3499501/854904520
True,True,7,8,0,0,-1,-1,0
True,False,7,8,0,0,-1,-1,6342099/1548557008
True,True,8,8,0,0,-1,-1,0
True,False,8,8,0,0,-1,-1,29174081/7236736066
True,True,8,8,0,0,-1,-1,32/15625
True,False,8,8,0,0,-1,-1,43429635/2948147216
True,True,8,7,0,0,-1,-1,11031169/333195576
True,False,8,7,0,0,-1,-1,57059569/622291050
True,True,7,7,0,0,-1,-1,10204827/82487504
True,False,7,7,0,0,-1,-1,7607993/31952440
True,True,6,7,0,0,-1,-1,25787491/65395836
True,False,6,7,0,0,-1,-1,2278239/4941424
True,True,6,6,0,0,-1,-1,18281897/34374538
True,False,6,6,0,0,-1,-1,14281286/28255599
True,True,6,7,0,0,-1,-1,2274385/3987908
True,False,6,7,0,0,-1,-1,12415573/22621676
True,True,7,7,0,0,-1,-1,3861159/6647708
True,False,7,7,0,0,-1,-1,3242539/5630561
True,True,6,7,0,0,-1,-1,26517227/44818932
True,False,6,7,0,0,-1,-1,12870311/23464555
True,True,7,7,0,0,-1,-1,14220621/22345036
True,False,7,7,0,0,-1,-1,20847217/34311390
True,True,8,7,0,0,-1,-1,1141277/1633203
True,False,8,7,0,0,-1,-1,9432497/14236750
True,True,8,6,0,0,-1,-1,24161507/33540364
True,False,8,6,0,0,-1,-1,2820371/4379550
True,True,8,6,0,0,-1,-1,24161507/33540364
True,False,8,6,0,0,-1,-1,10970006/16344237
True,True,8,6,0,0,-1,-1,24161507/33540364
True,False,8,6,0,0,-1,-1,8081356/12443431
True,True,8,7,0,0,-1,-1,25123509/32775932
True,False,8,7,0,0,-1,-1,7044253/10019148
True,True,8,7,0,0,-1,-1,25123509/32775932
True,False,8,7,0,0,-1,-1,2814067/3865340
True,True,8,7,0,0,-1,-1,25123509/32775932
True,False,8,7,0,0,-1,-1,7609319/10451441
True,True,8,7,0,0,-1,-1,25123509/32775932
True,False,8,7,0,0,-1,-1,62248169/93288052
True,True,8,6,0,0,-1,-1,24161507/33540364
True,False,8,6,0,0,-1,-1,38368339/59493650
True,True,7,6,0,0,4,3,2123571/5343833
True,False,7,6,0,0,-1,-1,21052615/93500349
True,True,7,5,0,0,-1,-1,609941/1564164
True,False,7,5,0,0,-1,-1,43242091/94777378
True,True,7,6,0,0,-1,-1,2827538/7597161
True,False,7,6,0,0,-1,-1,35595323/75893422
True,True,7,7,0,0,-1,-1,4022149/10238910
True,False,7,7,0,0,-1,-1,3857055/8241268
True,True,6,7,0,0,-1,-1,3199807/8451396
True,False,6,7,0,0,-1,-1,6761532/15142145
True,True,6,8,0,0,-1,-1,3377469/7868078
True,False,6,8,0,0,-1,-1,45283711/83520852
True,True,6,8,0,0,-1,-1,7990947/13975390
True,False,6,8,0,0,-1,-1,3100799/5105300
True,True,5,8,0,0,2,6,2988404/4424343
True,False,5,8,0,0,-1,-1,392061209/849463131
True,True,5,8,0,0,-1,-1,2603875/5249244
True,False,5,8,0,0,-1,-1,31406607/56490616
True,True,5,7,0,0,-1,-1,17890183/31459725
True,False,5,7,0,0,-1,-1,12256878/24633595
True,True,5,6,0,0,-1,-1,13835149/26387618
True,False,5,6,0,0,-1,-1,2302849/4752000
True,True,6,6,0,0,-1,-1,65493767/168640752
True,False,6,6,0,0,-1,-1,6630403/15593872
True,True,6,5,0,0,-1,-1,3509449/7145810
True,False,6,5,0,0,-1,-1,2161111/4400940
True,True,7,5,0,0,-1,-1,2623039/6801168
True,False,7,5,0,0,-1,-1,2317913/4422036
True,True,7,4,0,0,-1,-1,40879797/78256996
True,False,7,4,0,0,-1,-1,2278311/4359340
True,True,7,5,0,0,-1,-1,3095566/5377545
True,False,7,5,0,0,-1,-1,72598427/136187026
True,True,6,5,0,0,-1,-1,14362881/28046095
True,False,6,5,0,0,-1,-1,2102545/4521914
True,True,7,5,0,0,-1,-1,6855373/17337990
True,False,7,5,0,0,-1,-1,2706859/5208372
True,True,7,4,0,0,-1,-1,3163551/5495308
True,False,7,4,0,0,-1,-1,30788794/58824983
True,True,7,3,0,0,-1,-1,4331500/7328097
True,False,7,3,0,0,-1,-1,19813255/36668736
True,True,7,4,0,0,-1,-1,26921875/46826406
True,False,7,4,0,0,-1,-1,3213055/6140862
True,True,7,5,0,0,-1,-1,454933/789784
True,False,7,5,0,0,-1,-1,10205099/18954030
True,True,6,5,0,0,-1,-1,10803509/20747544
True,False,6,5,0,0,-1,-1,8432745/17420063
True,True,5,5,0,0,-1,-1,10858271/21360042
True,False,5,5,0,0,-1,-1,39970703/84950880
True,True,6,5,0,0,-1,-1,60188873/119605044
True,False,6,5,0,0,-1,-1,2224641/4518976
True,True,5,5,0,0,2,6,26569549/43186944
True,False,5,5,0,0,2,7,22958999/52265260
True,True,6,5,0,0,-1,-1,85964483/240594078
True,False,6,5,0,0,3,7,24296644/53715325
True,True,6,6,0,0,3,7,15196956/23547361
True,False,6,6,0,0,3,8,19313159/40442948
True,True,6,5,0,0,3,8,11399547/31575026
True,False,6,5,0,0,3,7,24296644/53715325
True,True,6,6,0,0,3,7,15196956/23547361
True,False,6,6,0,0,3,7,2655457/4167776
True,True,5,6,0,0,3,7,286165/353428
True,False,5,6,0,0,2,7,2747161/4415840
True,True,6,6,0,0,-1,-1,3390967/6465928
True,False,6,6,0,0,-1,-1,6831526/14229831
True,True,5,6,0,0,2,6,8372941/11416778
True,False,5,6,0,0,2,6,52392245/84684888
True,True,5,7,0,0,2,6,3233609/4737992
True,False,5,7,0,0,-1,-1,10417789/22744526
True,True,4,7,0,0,1,6,35506661/52139400
True,False,4,7,0,0,-1,-1,1137889/2482510
True,True,4,8,0,0,-1,-1,2706859/5453210
True,False,4,8,0,0,-1,-1,6782773/13402480
True,True,4,8,0,0,-1,-1,2439559/4045580
True,False,4,8,0,0,1,6,2534057/4123956
True,True,5,8,0,0,-1,-1,2603875/5249244
True,False,5,8,0,0,-1,-1,31406607/56490616
True,True,5,7,0,0,-1,-1,17890183/31459725
True,False,5,7,0,0,2,6,868443/1311310
True,True,5,8,0,0,2,6,2988404/4424343
True,False,5,8,0,0,3,6,81953933/105696780
True,True,5,7,0,0,3,6,2665223/3134106
True,False,5,7,0,0,3,6,28243497/36838816
True,True,4,7,0,0,3,6,6067259/6849952
True,False,4,7,0,0,3,5,2965628/3875559
True,True,4,8,0,0,3,5,18193165/23065914
True,False,4,8,0,0,4,5,16161107/20294296
True,True,4,7,0,0,4,5,3628063/4155624
True,False,4,7,0,0,4,6,3490785/3817528
True,True,4,6,1,0,4,6,1
True,True,4,6,1,0,4,6,1
True,True,4,6,1,0,4,6,1
True,True,4,6,1,0,4,6,1
True,True,4,6,1,0,4,6,1
True,True,4,6,1,0,4,6,1
True,True,4,6,1,0,4,6,1
True,True,4,6,1,0,4,6,1
True,True,4,6,1,0,4,6,1
