start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,0.0
True,True,8,8,0,0,0,0,0.0
True,False,8,8,1,0,0,0,0.0
True,True,8,9,1,0,0,0,0.0
True,False,8,9,1,0,0,0,0.0
True,True,8,9,1,0,0,0,0.0
True,False,8,9,1,0,0,0,0.0
True,True,8,8,1,0,0,0,0.0
True,False,8,8,1,1,0,0,0.0
True,True,9,8,1,1,0,0,0.0
True,False,9,8,1,1,0,0,0.0
True,True,9,9,1,1,0,0,0.0
True,False,9,9,1,1,0,0,0.0
True,True,9,9,1,1,0,0,0.0
True,False,9,9,1,1,0,0,0.0
True,True,8,9,1,1,0,0,0.0
True,False,8,9,1,1,0,0,0.0
True,True,7,9,1,1,0,0,0.0
True,False,7,9,1,1,0,0,0.0
True,True,7,8,1,1,0,0,0.0
True,False,7,8,1,2,0,0,0.0006313323974609375
True,True,7,7,1,2,0,0,0.00281524658203125
True,False,7,7,1,3,0,0,0.01361083984375
True,True,7,8,1,3,0,0,0.00281524658203125
True,False,7,8,1,4,0,0,0.01361083984375
True,True,7,9,1,4,0,0,0.0034332275390625
True,False,7,9,1,4,0,0,0.001331329345703125
True,True,7,8,1,4,0,0,0.0051727294921875
True,False,7,8,1,3,0,0,0.00194549560546875
True,True,8,8,1,3,0,0,0.001445770263671875
True,False,8,8,1,3,0,0,0.0004062652587890625
True,True,9,8,1,3,0,0,0.0
True,False,9,8,1,3,0,0,0.0
True,True,8,8,1,3,0,0,0.0004062652587890625
True,False,8,8,1,3,0,0,0.0004062652587890625
True,True,8,9,1,3,0,0,0.0
True,False,8,9,1,3,0,0,0.0
True,True,7,9,1,3,0,0,0.00031566619873046875
True,False,7,9,2,3,0,0,0.0033721923828125
True,True,7,8,2,3,0,0,0.006805419921875
True,False,7,8,3,3,0,0,0.01971435546875
True,True,8,8,3,3,0,0,0.006805419921875
True,False,8,8,3,3,0,0,0.0040435791015625
True,True,8,9,3,3,0,0,0.00168609619140625
True,False,8,9,2,3,0,0,0.0006313323974609375
True,True,9,9,2,3,0,0,0.0
