d,pobs,turn,risk
299,29,0,1.0
299,29,1,0.9866775424765659
298,29,0,1.0
298,29,1,0.9967134582086483
298,29,0,1.0
298,28,1,0.9958425908330178
297,28,0,1.0
297,29,1,0.9967538707499054
296,29,0,1.0
296,29,1,0.9967939695313806
295,29,0,1.0000000000000002
295,29,1,0.9968337548338592
294,29,0,1.0
294,29,1,0.9968732269610416
294,29,0,1.0
294,29,1,0.9968732269610415
294,29,0,1.0
294,29,1,0.9968732269610415
293,29,0,1.0
293,29,1,0.9969123862394222
293,29,0,1.0
293,29,1,0.996912386239422
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
291,29,0,1.0
291,29,1,0.9969897676689541
290,29,0,1.0
290,28,1,0.9963190822424691
290,28,0,1.0
290,29,1,0.9970279905859089
289,29,0,1.0000000000000002
289,28,1,0.9963753028660112
289,28,0,1.0
289,29,1,0.9970659021854054
289,29,0,1.0
289,29,1,0.9970659021854054
289,29,0,1.0
289,28,1,0.9963753028660112
289,28,0,1.0
289,29,1,0.9970659021854054
288,29,0,1.0
288,29,1,0.9971035029059645
288,29,0,1.0
288,28,1,0.9964308060876064
287,28,0,1.0
287,28,1,0.9905718150989348
287,28,0,1.0
287,27,1,0.9827600293493239
287,27,0,0.7020401337792642
287,26,1,2.437572345658996e-199
287,26,0,1.8865331642107487e-199
287,26,1,2.595355212646089e-199
286,26,0,6.209540151866823e-199
286,26,1,7.724183949329967e-199
286,26,0,6.23673328759762e-199
286,24,1,8.951422609730209e-203
285,24,0,8.856215775198587e-203
285,24,1,8.893259212862375e-203
285,24,0,2.1063948599706587e-202
285,22,1,2.4313901054469338e-206
284,22,0,2.4718728507526256e-206
284,21,1,7.041113985726884e-208
284,21,0,2.0997414482819323e-208
284,19,1,4.191877027791114e-212
283,19,0,1.028325855122229e-211
283,20,1,3.171799313695261e-212
282,20,0,3.4555505107680138e-211
282,20,1,1.0562985611934185e-211
281,20,0,1.1650627228887146e-210
281,20,1,3.52943755870626e-211
280,20,0,3.941229255702561e-210
280,18,1,3.937036879003842e-212
279,18,0,3.9126315340899464e-212
279,18,1,3.901934834312236e-212
278,18,0,3.266545946025386e-211
278,15,1,1.114821333436704e-217
278,15,0,8.235080553729571e-218
278,16,1,2.414092848658859e-218
277,16,0,2.825832367708078e-217
277,15,1,2.2265437461527258e-217
277,15,0,2.825832367708078e-217
277,16,1,8.208344651451923e-218
276,16,0,9.729839834957484e-217
276,16,1,2.800462585081438e-217
276,16,0,9.729839834957484e-217
276,14,1,7.402082632401146e-219
275,14,0,7.378200008046525e-219
275,14,1,7.32429134289199e-219
275,14,0,1.8425852388402575e-218
275,14,1,2.283643726782404e-218
275,14,0,1.8463333750992142e-218
275,12,1,6.0720962931358675e-223
274,12,0,6.062977532200202e-223
274,13,1,2.051812680042236e-222
273,13,0,5.318642169825503e-222
273,13,1,1.482629218583619e-222
273,13,0,5.318642169825503e-222
273,11,1,3.148403184339206e-224
272,11,0,3.1452619968612685e-224
272,9,1,1.463554765187581e-228
271,9,0,3.8414939791944947e-228
271,9,1,2.991723256231325e-228
271,9,0,3.8414939791944947e-228
271,8,1,1.6581475513891685e-230
271,8,0,4.7141702837066394e-231
271,6,1,1.0608345223180655e-235
270,6,0,2.8051906819606085e-235
270,7,1,7.5401889419713e-236
269,7,0,9.98390432493837e-235
269,7,1,2.6583048553480184e-235
268,7,0,3.5660204825693706e-234
268,7,1,9.405103282619895e-235
268,7,0,3.5660204825693706e-234
268,6,1,2.760955316138267e-234
267,6,0,1.2782569509356863e-233
267,4,1,5.998662803689349e-239
266,4,0,6.024729348880715e-239
266,4,1,5.91431954304183e-239
266,4,0,1.573381147682633e-238
266,4,1,1.9434909287388697e-238
265,4,0,5.6938988394022335e-238
265,2,1,1.0293036475269786e-243
264,2,0,1.0352636075037232e-243
264,2,1,1.0140227068161806e-243
264,2,0,2.7309329282423623e-243
264,0,1,7.765462309014017e-250
263,0,0,2.597736256891558e-249
263,1,1,5.2718122598910864e-250
262,1,0,1.0602115698489057e-248
262,0,1,1.264941021385762e-249
261,0,0,3.624363801362959e-248
261,0,1,3.209795727176393e-249
260,0,0,1.0974408868145564e-247
260,0,1,5.666731002313994e-249
259,0,0,2.5368083726737704e-247
259,0,1,6.020418754303601e-249
258,0,0,3.8775088316019014e-247
258,0,1,5.289970360476823e-249
257,0,0,4.4782353545195885e-247
257,1,1,1.1572933855203502e-249
256,1,0,8.461351698953635e-247
256,0,1,8.950420189463038e-250
255,0,0,8.116807138594216e-247
255,0,1,6.84792421277998e-250
254,0,0,7.729244035293898e-247
254,0,1,5.3033420962677944e-250
253,0,0,7.405455588920429e-247
253,0,1,4.331130705573947e-250
252,0,0,7.135648311042701e-247
252,0,1,3.5396956277878434e-250
251,0,0,6.907397479387456e-247
251,0,1,2.8949677088611313e-250
250,0,0,6.71098820422578e-247
250,0,1,2.3693481153086898e-250
249,0,0,6.539528209757671e-247
249,0,1,1.9405070931256294e-250
248,0,0,6.388236782949414e-247
248,0,1,1.5903670172411173e-250
