d,pobs,turn,risk
298,29,0,1.0
298,29,1,0.9865494746905381
297,29,0,1.0
297,29,1,0.9967538707499054
296,29,0,1.0
296,28,1,0.9959662746997162
295,28,0,1.0000000000000002
295,28,1,0.9895382776915934
294,28,0,1.0
294,29,1,0.9968732269610416
293,29,0,1.0
293,29,1,0.9969123862394222
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
291,29,0,1.0
291,29,1,0.9969897676689541
291,29,0,1.0
291,28,1,0.9962621368179071
290,28,0,1.0
290,29,1,0.9970279905859087
290,29,0,1.0
290,28,1,0.9963190822424691
289,28,0,1.0
289,28,1,0.9903196253455931
289,28,0,1.0
289,27,1,0.976306388789431
289,27,0,0.7000334448160536
289,27,1,0.9660394468641764
289,27,0,0.7000334448160536
289,26,1,2.283224979569927e-200
289,26,0,1.7582386684063094e-200
289,24,1,2.4642259362732654e-204
288,24,0,2.5027513718761707e-204
288,23,1,7.766257114851742e-206
288,23,0,2.3495460993381275e-206
288,24,1,7.589869900981748e-206
288,24,0,5.529413923622502e-206
288,22,1,6.927391488896267e-208
287,22,0,6.8728593902183865e-208
287,21,1,1.9305768352716535e-209
287,21,0,5.819575477872238e-210
287,21,1,5.8263909776100306e-210
287,21,0,1.37098761194671e-209
287,18,1,8.14523592348753e-216
286,18,0,1.9710317770541103e-215
286,19,1,6.236883883254576e-216
285,19,0,6.564689447092695e-215
285,17,1,6.164449921082459e-217
285,17,0,1.8448344215773296e-217
285,16,1,3.8683775928282614e-219
284,16,0,3.8576536676707466e-219
284,15,1,7.580444345261291e-221
284,15,0,2.2603945525799443e-221
284,15,1,2.2488511908533962e-221
284,15,0,5.402909321968668e-221
284,16,1,4.626580562116052e-221
284,16,0,5.415214642875941e-221
284,14,1,4.127071117716807e-223
283,14,0,4.1224234925246044e-223
283,12,1,3.1652664091048433e-227
283,12,0,2.3191412616207853e-227
283,12,1,1.8462223686120162e-227
283,12,0,2.3191412616207853e-227
283,13,1,7.087914669533659e-228
282,13,0,7.847451709735523e-227
282,11,1,4.6562213356207826e-229
281,11,0,4.661637945046421e-229
281,11,1,4.6184410118070545e-229
280,11,0,3.855199395424703e-228
280,9,1,7.0007564463204825e-233
279,9,0,7.258792599365522e-233
279,9,1,7.176093100518545e-233
278,9,0,6.11458466442738e-232
278,6,1,1.6764542117321565e-239
277,6,0,4.2796956030320994e-239
277,7,1,1.2285322310698956e-239
276,7,0,1.4862233927795364e-238
276,7,1,4.2267417837202844e-239
276,7,0,1.4862233927795364e-238
276,7,1,4.226741783720283e-239
275,7,0,5.179206406913574e-238
275,6,1,4.0611899615907934e-238
275,6,0,5.179206406913574e-238
275,3,1,3.111668612985533e-246
275,3,0,2.3049728224465625e-246
275,2,1,2.8583827100197207e-249
275,2,0,2.2619380783765323e-249
275,2,1,1.7727918852960286e-249
274,2,0,7.937181963848505e-249
274,1,1,7.131972097664787e-252
273,1,0,7.19035161867988e-252
273,1,1,7.051367571601283e-252
272,1,0,6.414931472020021e-251
272,0,1,2.861393513353767e-254
271,0,0,9.208977107003407e-254
271,0,1,6.365356859343065e-254
270,0,0,3.5078900374832113e-253
270,0,1,1.6286358342758152e-253
269,0,0,1.1904892041822266e-252
269,1,1,5.798200497481676e-254
268,1,0,4.03320626795235e-252
268,0,1,1.3380964414956773e-253
267,0,0,1.0426349353049109e-251
267,0,1,1.9213760723699546e-253
266,0,0,1.8391248041388367e-251
266,0,1,1.8410416181880914e-253
265,0,0,2.2617942994810045e-251
265,0,1,1.5537921909420193e-253
264,0,0,2.361297279844866e-251
264,0,1,1.2674133265685344e-253
263,0,0,2.3243910361189264e-251
263,0,1,1.0311443826217961e-253
262,0,0,2.247709378947091e-251
262,0,1,8.388055410464798e-254
261,0,0,2.1696760068983493e-251
261,0,1,6.826056124114011e-254
260,0,0,2.094368921022489e-251
260,0,1,5.557736750529139e-254
259,0,0,2.0229041353752205e-251
259,1,1,1.0302180147871518e-254
258,1,0,3.629263416490823e-251
258,0,1,8.366639218359788e-255
257,0,0,3.3901498111546254e-251
257,1,1,1.5642123957175211e-255
256,1,0,6.298779483210446e-251
256,0,1,1.2665237990791447e-255
255,0,0,5.746607290267063e-251
255,0,1,1.0272910150181725e-255
254,0,0,5.340491525323353e-251
254,0,1,8.345710620229739e-256
253,0,0,5.033935194363458e-251
253,1,1,1.555861890713088e-256
252,1,0,9.559968460787299e-251
252,0,1,1.2599050236880751e-256
251,0,0,8.802953129216398e-251
251,0,1,1.0223694706172877e-256
250,0,0,8.249722335062773e-251
250,0,1,8.311711624035408e-257
249,0,0,7.835905841501743e-251
249,0,1,6.768722168475173e-257
248,0,0,7.518698783907612e-251
248,1,1,1.2480970540027827e-257
247,1,0,1.4622790848017352e-250
247,0,1,1.0130494284161486e-257
246,0,0,1.3688934314088795e-250
246,0,1,8.240508998153627e-258
245,0,0,1.3011634246279288e-250
245,1,1,1.5243050082114608e-258
244,1,0,2.6039944162610555e-250
244,1,1,2.888072297686314e-259
243,1,0,5.417607519259507e-250
243,0,1,2.34777196396503e-259
242,0,0,4.849509704157189e-250
242,0,1,1.8965224365008016e-259
241,0,0,4.5029292534213425e-250
241,0,1,1.536870617927094e-259
240,0,0,4.188563005245448e-250
240,1,1,2.8789910656676288e-260
239,1,0,8.852803406175007e-250
239,1,1,5.5532134529837595e-261
238,1,0,1.9255695165758218e-249
238,0,1,4.446159068045397e-261
237,0,0,1.6917563077945405e-249
237,1,1,8.705487677513326e-262
236,1,0,3.799174745280181e-249
236,0,1,6.941614549636746e-262
235,0,0,3.3405666384305704e-249
235,1,1,1.4317632298910616e-262
234,1,0,7.507737800003053e-249
234,0,1,1.1188357830646353e-262
233,0,0,6.554476845525764e-249
233,0,1,8.800133068558805e-263
232,0,0,5.916902019105061e-249
232,1,1,1.835806627476435e-263
231,1,0,1.348321727664876e-248
231,0,1,1.440682598542661e-263
230,0,0,1.2054217262796886e-248
230,1,1,3.0290210231298695e-264
229,1,0,2.8050057248433657e-248
229,0,1,2.3729742941363177e-264
228,0,0,2.4886668047238975e-248
228,0,1,1.8710744581791095e-264
227,0,0,2.303502846691446e-248
227,0,1,1.4843722527685738e-264
226,0,0,2.1479705585042257e-248
226,1,1,3.00021570933423e-265
225,1,0,5.0264603090271595e-248
225,0,1,2.3734051145526358e-265
224,0,0,4.668115571412647e-248
224,0,1,1.8888061788317934e-265
223,0,0,4.403680918090361e-248
223,0,1,1.5115801665911334e-265
222,0,0,4.3228344111682745e-248
222,0,1,1.2159851063429393e-265
221,0,0,4.225111611362152e-248
221,1,1,2.3310240987601082e-266
220,1,0,9.873361150396459e-248
220,0,1,1.8680181603029018e-266
219,0,0,9.646694038806428e-248
219,0,1,1.5047752407156944e-266
218,0,0,9.408987906852352e-248
218,0,1,1.2179915404481404e-266
217,0,0,9.395227993100086e-248
217,1,1,2.277827952328888e-267
216,1,0,2.2483297520158593e-247
216,1,1,4.4154455437645967e-268
215,1,0,5.617313343971689e-247
215,0,1,3.529244763974282e-268
214,0,0,5.2554285322431564e-247
214,0,1,2.8366517685486846e-268
213,0,0,5.09510573630232e-247
213,0,1,2.2918293231608202e-268
212,0,0,5.090410691948508e-247
212,1,1,4.312764670676138e-269
211,1,0,1.2607194168585321e-246
211,1,1,8.412980475970383e-270
210,1,0,3.291709387722113e-246
210,0,1,6.716214001933349e-270
209,0,0,3.09087678216706e-246
209,0,1,5.392751348304632e-270
208,0,0,2.987892640050189e-246
208,0,1,4.353661024820865e-270
207,0,0,2.956190781174764e-246
207,0,1,3.532617268156361e-270
206,0,0,2.948501317307468e-246
206,0,1,2.8798690957170364e-270
205,0,0,3.010422781394257e-246
205,0,1,2.357874218225905e-270
204,0,0,3.1050024455174233e-246
204,0,1,1.9381272405055183e-270
203,0,0,3.2271467042637747e-246
203,0,1,1.5988468001560267e-270
202,0,0,3.3738113452999304e-246
202,0,1,1.3232821909208585e-270
201,0,0,3.5785205488745195e-246
201,1,1,2.2481405945164917e-271
200,1,0,9.348800221758392e-246
200,0,1,1.8528329863992238e-271
199,0,0,9.588575277295904e-246
199,1,1,3.203704738088091e-272
198,1,0,2.6040549170867674e-245
198,0,1,2.629130334267702e-272
197,0,0,2.6495128355461178e-245
197,1,1,4.627141616285787e-273
196,1,0,7.38301973755494e-245
196,0,1,3.781686805714065e-273
195,0,0,7.338911419024564e-245
195,0,1,3.10475628953309e-273
