d,pobs,turn,risk
298,29,0,1.0
298,29,1,0.9865494746905381
298,29,0,1.0
298,29,1,0.9967134582086483
298,29,0,1.0
298,29,1,0.9967134582086483
298,29,0,1.0
298,29,1,0.9967134582086483
298,29,0,1.0
298,29,1,0.9967134582086483
298,29,0,1.0
298,29,1,0.9967134582086483
297,29,0,1.0
297,28,1,0.9959048218710784
297,28,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,29,1,0.9967538707499054
296,29,0,1.0
296,28,1,0.9959662746997162
296,28,0,1.0
296,29,1,0.9967939695313804
295,29,0,1.0000000000000002
295,28,1,0.9960269571237904
295,28,0,1.0000000000000002
295,29,1,0.9968337548338592
294,29,0,1.0
294,29,1,0.9968732269610416
293,29,0,1.0
293,28,1,0.9961460416837016
293,28,0,1.0
293,29,1,0.996912386239422
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
291,29,0,1.0
291,29,1,0.9969897676689541
291,29,0,1.0
291,28,1,0.9962621368179071
290,28,0,1.0
290,28,1,0.9901919814091594
289,28,0,1.0
289,28,1,0.9903196253455931
288,28,0,1.0
288,29,1,0.9971035029059645
287,29,0,1.0
287,29,1,0.9971407932081127
287,29,0,1.0
287,29,1,0.9971407932081127
286,29,0,1.0
286,29,1,0.9971777735742416
285,29,0,1.0000000000000002
285,29,1,0.9972144445084675
285,29,0,1.0000000000000002
285,29,1,0.9972144445084675
284,29,0,1.0
284,29,1,0.9972508065364886
284,29,0,1.0
284,29,1,0.9972508065364883
284,29,0,1.0
284,27,1,0.9966457909542892
283,27,0,1.0
283,28,1,0.965355204730122
282,28,0,0.707056856187291
282,29,1,0.9652368948966303
281,29,0,0.7080602006688963
281,27,1,0.99679985105281
280,27,0,1.0
280,27,1,0.9813693829162989
279,27,0,0.710066889632107
279,27,1,0.8804886595377589
279,27,0,0.7100668896321071
279,27,1,0.9968992449581578
279,27,0,0.7100668896321071
279,25,1,4.1505138620849994e-197
278,25,0,4.092202885546904e-197
278,26,1,1.3660889005742146e-196
277,26,0,3.431319793816897e-196
277,24,1,4.747723463226282e-198
276,24,0,4.683316045259559e-198
276,23,1,1.5383402033529653e-199
276,23,0,4.456028723270842e-200
276,23,1,4.466555451737821e-200
275,23,0,3.792243241944051e-199
275,24,1,3.2059827718131676e-199
275,24,0,3.80598258419783e-199
275,24,1,1.0987866793526126e-199
275,24,0,3.80598258419783e-199
275,22,1,4.761932492949273e-201
275,22,0,1.3742688965760607e-201
275,20,1,3.227479825639659e-205
274,20,0,8.266117807682929e-205
274,19,1,7.9666390257623e-207
274,19,0,6.339476034661492e-207
274,19,1,4.9712840146118016e-207
273,19,0,2.19595748385214e-206
273,17,1,1.4468623051440025e-210
273,17,0,1.0773497583857565e-210
273,18,1,3.0253979169461037e-211
273,18,0,1.0773497583857565e-210
273,17,1,8.430547369750617e-211
272,17,0,3.752904257257997e-210
272,15,1,1.9525013893708068e-214
272,15,0,5.572024370741715e-215
272,15,1,5.534505822074635e-215
271,15,0,4.9471009670285665e-214
271,14,1,3.4158855309145426e-216
271,14,0,2.7288316779089538e-216
271,14,1,3.662736245439953e-216
271,14,0,2.7288316779089538e-216
271,12,1,8.72535255657372e-221
270,12,0,8.999044440227513e-221
270,11,1,1.3649836937822984e-222
270,11,0,3.866314934281478e-223
270,12,1,1.3264022722839588e-222
269,12,0,3.5110179622515854e-222
269,12,1,9.414577945665022e-223
269,12,0,3.5110179622515854e-222
269,10,1,1.8859843221663497e-224
268,10,0,1.8842670266687504e-224
268,10,1,1.8609497799349315e-224
268,10,0,4.871749741957943e-224
268,10,1,6.023337530956969e-224
267,10,0,1.741970814442762e-223
267,10,1,1.346999059666725e-223
267,10,0,1.741970814442762e-223
267,8,1,2.646623764441084e-228
266,8,0,2.6482571060188286e-228
266,6,1,6.12023057817556e-233
265,6,0,1.6602051898394882e-232
265,8,1,2.2062579955359426e-232
264,8,0,6.015645744263325e-232
264,6,1,4.6235998041484936e-232
264,6,0,2.278714985584657e-232
264,4,1,2.7433630351438416e-237
264,4,0,2.066981665696234e-237
264,4,1,1.588242218080815e-237
263,4,0,7.530810092550668e-237
263,3,1,1.3743288033149753e-239
262,3,0,1.3806090415207963e-239
262,2,1,4.986588921901441e-242
261,2,0,5.0130856387029924e-242
261,1,1,1.2007986699135111e-244
261,1,0,3.2872853801121554e-245
261,1,1,3.2146677412205663e-245
260,1,0,3.252290033208135e-244
260,0,1,1.4427441045955384e-247
259,0,0,4.7851821019771625e-247
259,0,1,3.3180971065483456e-247
258,0,0,1.926446009480746e-246
258,0,1,8.812118875131527e-247
257,0,0,6.777652416489042e-246
257,1,1,2.9337996301018945e-247
256,1,0,2.421148758809101e-245
256,1,1,1.3433564851527231e-247
255,1,0,8.366119827051973e-245
255,1,1,5.457612230773953e-248
254,1,0,2.8301261642886257e-244
254,0,1,7.407834593338575e-248
253,0,0,4.596985793722638e-244
253,0,1,6.957813237513931e-248
252,0,0,4.49286407113176e-244
252,0,1,5.527584726353419e-248
251,0,0,4.3789271960794715e-244
251,0,1,4.281827951062887e-248
250,0,0,4.196240142768218e-244
250,1,1,9.991837993640143e-249
249,1,0,8.162295785361169e-244
249,0,1,7.62254155088807e-249
248,0,0,7.522586415492281e-244
248,1,1,1.769881239903624e-249
247,1,0,1.5065737353653915e-243
247,0,1,1.3507991492186662e-249
246,0,0,1.3624054433091803e-243
246,0,1,1.0385155217080803e-249
245,0,0,1.2611704671815146e-243
245,0,1,8.041337283972857e-250
244,0,0,1.189174462256123e-243
244,1,1,1.7723117206898067e-250
243,1,0,2.410778077747634e-243
243,0,1,1.3707272847006951e-250
242,0,0,2.2270050676169589e-243
242,0,1,1.0674804874947337e-250
241,0,0,2.0988679434932206e-243
241,0,1,8.367807408581528e-251
240,0,0,2.0088715021369405e-243
240,0,1,6.59982114519316e-251
239,0,0,1.9453191559582533e-243
239,0,1,5.235224087773027e-251
238,0,0,1.900383546018027e-243
238,1,1,1.0604859226749445e-251
237,1,0,3.931604150003525e-243
237,0,1,8.381930950445065e-252
236,0,0,3.7480177909981415e-243
236,0,1,6.662559284877115e-252
235,0,0,3.624976361533876e-243
235,0,1,5.323620058388881e-252
234,0,0,3.5443540982959433e-243
234,0,1,4.274183503656837e-252
233,0,0,3.4939946630418405e-243
233,0,1,3.446634478156063e-252
232,0,0,3.4657520198686325e-243
232,0,1,2.7903405514986976e-252
231,0,0,3.454179912375258e-243
231,1,1,5.2322442511623067e-253
230,1,0,7.43512512244377e-243
230,0,1,4.259947279239562e-253
229,0,0,7.222794916792674e-243
229,0,1,3.44864380737405e-253
228,0,0,7.17388982864897e-243
228,0,1,2.802400113204449e-253
227,0,0,7.051271042148203e-243
227,1,1,5.173709219535116e-254
226,1,0,1.5841371982795527e-242
226,0,1,4.18658430502275e-254
225,0,0,1.5360963493316648e-242
225,0,1,3.401359108942641e-254
224,0,0,1.4966692670237443e-242
224,1,1,6.27929042574295e-255
223,1,0,3.4249426345337862e-242
223,0,1,5.080078942782722e-255
222,0,0,3.3338464381265054e-242
222,0,1,4.1271288782872712e-255
221,0,0,3.2383132108891042e-242
221,0,1,3.3657169428244122e-255
220,0,0,3.251169494889437e-242
220,0,1,2.754251102147401e-255
219,0,0,3.2325898087866892e-242
219,0,1,2.260902147770589e-255
218,0,0,3.2704948637742244e-242
218,0,1,1.8611460300157388e-255
217,0,0,3.327926413833043e-242
217,0,1,1.5359609800294998e-255
216,0,0,3.401605957441409e-242
216,0,1,1.27049738882455e-255
215,0,0,3.4895100929862128e-242
215,0,1,1.0530905788290399e-255
214,0,0,3.5904981521159278e-242
214,0,1,8.745234974997662e-256
213,0,0,3.7407350308234378e-242
213,0,1,7.274725233105747e-256
212,0,0,3.830153689484852e-242
212,0,1,6.060881772891998e-256
211,0,0,4.008380482028793e-242
211,0,1,5.056758027217153e-256
210,0,0,4.121435217196478e-242
210,0,1,4.2245077262138105e-256
