start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,True
True,79,1,0,1,0,True
True,77,0,0,1,0,True
True,80,0,0,1,1,True
True,79,0,1,1,0,True
True,78,0,0,1,0,True
True,80,0,0,1,1,True
True,79,1,0,1,0,True
True,78,0,0,1,0,True
True,80,0,0,1,1,True
True,79,0,1,1,0,True
True,77,0,2,1,0,True
True,77,0,3,1,0,True
True,75,0,2,1,0,True
True,73,0,3,1,0,True
True,74,0,2,1,0,True
True,71,0,1,1,0,True
True,70,0,2,1,0,True
True,69,0,0,1,0,True
True,80,0,0,1,1,True
True,79,1,0,1,0,True
True,78,0,0,1,0,True
True,80,0,0,1,1,True
True,77,1,0,1,0,True
True,78,0,0,1,0,True
True,80,0,0,1,1,True
True,80,0,1,1,0,True
True,78,0,0,1,0,True
True,80,0,0,1,1,True
True,79,1,0,1,0,True
True,77,1,2,1,0,True
True,77,1,1,1,0,True
True,76,1,2,1,0,True
True,76,2,2,1,0,True
True,74,2,3,1,0,True
True,72,3,3,1,0,True
True,71,3,4,1,0,True
True,70,4,4,1,0,True
True,69,3,4,1,0,True
True,69,2,4,1,0,True
True,67,1,4,1,0,True
True,67,0,4,1,0,True
True,66,0,6,1,0,True
True,64,0,4,1,0,True
True,64,0,5,1,0,True
True,62,0,4,1,0,True
True,61,1,4,1,0,True
True,60,0,4,1,0,True
True,60,0,5,1,0,True
True,59,0,3,1,0,True
True,58,0,1,1,0,True
True,56,1,1,1,0,True
True,55,2,1,1,0,True
True,55,2,0,1,0,True
True,52,3,0,1,0,True
True,50,3,1,1,0,True
True,51,3,3,1,0,True
True,50,3,5,1,0,True
True,48,4,5,1,0,True
True,48,5,5,1,0,True
True,45,5,4,1,0,True
True,44,4,4,1,0,True
True,42,4,2,1,0,
