start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,0
True,True,9,9,0,0,0,0,0
True,False,9,9,1,0,0,0,0
True,True,9,9,1,0,0,0,0
True,False,9,9,2,0,0,0,0
True,True,9,9,2,0,0,0,0
True,False,9,9,2,1,0,0,0
True,True,9,9,2,1,0,0,0
True,False,9,9,3,1,0,0,0
True,True,9,9,3,1,0,0,0
True,False,9,9,4,1,0,0,0
True,True,9,8,4,1,0,0,35088369/203570376832
True,False,9,8,4,1,0,0,3619001/8961894200
True,True,9,9,4,1,0,0,0
True,False,9,9,4,2,0,0,24358967/16881736466
True,True,9,9,4,2,0,0,24358967/16881736466
True,False,9,9,4,3,0,0,18644859/4644737950
True,True,8,9,4,3,0,0,2427505/134932692
True,False,8,9,4,4,0,0,40079371/1410608640
True,True,8,8,4,4,0,0,2556511/65670176
True,False,8,8,4,4,0,0,61238049/2401178048
True,True,8,9,4,4,0,0,5439271/335259771
True,False,8,9,4,5,0,0,1705371/36281462
True,True,8,9,4,5,0,0,36829809/727122980
True,False,8,9,4,5,0,0,8044823/250206551
True,True,8,9,4,5,0,0,26470937/751917060
True,False,8,9,5,5,0,0,38034761/346197172
True,True,8,8,5,5,0,0,40538739/298856750
True,False,8,8,5,5,0,0,41512693/422245056
True,True,8,7,5,5,0,0,3250063/18741323
True,False,8,7,5,5,0,0,2922151/18337440
True,True,8,8,5,5,0,0,2746303/25510848
True,False,8,8,6,5,0,0,2353379/9457440
True,True,7,8,6,5,0,0,42225931/103249572
True,False,7,8,6,5,0,0,3353181/14141110
True,True,7,7,6,5,0,0,11646161/32143858
True,False,7,7,5,5,0,0,3701851/13203932
True,True,8,7,5,5,0,0,3352591/20993008
True,False,8,7,5,5,0,0,2922151/18337440
True,True,9,7,5,5,0,0,7769996/57752989
True,False,9,7,6,5,0,0,46232289/170804248
True,True,9,8,6,5,0,0,7218537/40625350
True,False,9,8,6,5,0,0,6711867/54430862
True,True,8,8,6,5,0,0,2697001/14774166
True,False,8,8,6,5,0,0,56928257/339221702
True,True,8,9,6,5,0,0,23999697/170122816
True,False,8,9,6,5,0,0,3284471/25719411
True,True,8,8,6,5,0,0,2697001/14774166
True,False,8,8,6,5,0,0,56928257/339221702
True,True,7,8,6,5,0,0,11131805/42761013
True,False,7,8,6,4,0,0,20036991/191660584
True,True,8,8,6,4,0,0,18084827/214493776
True,False,8,8,6,4,0,0,23758257/230498462
True,True,7,8,6,4,0,0,3455909/19324520
True,False,7,8,6,4,0,0,824067/5647925
True,True,8,8,6,4,0,0,16833643/147241484
True,False,8,8,7,4,0,0,75029077/250346540
True,True,9,8,7,4,0,0,22324459/77564030
True,False,9,8,7,4,0,0,7285693/52840160
True,True,9,8,7,4,0,0,2089811/13548180
True,False,9,8,6,4,0,0,6438139/52695348
True,True,9,8,6,4,0,0,3338289/24270256
True,False,9,8,6,5,0,0,16364585/97861208
True,True,8,8,6,5,0,0,29041781/105174030
True,False,8,8,6,5,0,0,56928257/339221702
True,True,9,8,6,5,0,0,24839381/185985120
True,False,9,8,6,5,0,0,6711867/54430862
True,True,9,8,6,5,0,0,24839381/185985120
True,False,9,8,6,5,0,0,6711867/54430862
True,True,9,8,6,5,0,0,24839381/185985120
True,False,9,8,6,5,0,0,6711867/54430862
True,True,9,9,6,5,0,0,2662375/27857544
True,False,9,9,6,5,0,0,8760979/100492748
True,True,9,9,6,5,0,0,2662375/27857544
True,False,9,9,7,5,0,0,2378551/7549245
True,True,9,8,7,5,0,0,42827249/117878292
True,False,9,8,8,5,0,0,18936007/33508304
True,True,9,9,8,5,0,0,2655899/4801504
True,False,9,9,8,5,0,0,2717821/9799970
True,True,8,9,8,5,0,0,31152857/106540812
True,False,8,9,8,5,0,0,27881371/108552548
True,True,9,9,8,5,0,0,28792379/91672670
True,False,9,9,8,5,0,0,2717821/9799970
True,True,8,9,8,5,0,0,31152857/106540812
True,False,8,9,9,5,0,0,11119609/25357836
True,True,9,9,9,5,0,0,55057271/86694036
True,False,9,9,9,5,0,0,15973657/49878356
True,True,9,8,9,5,0,0,19071739/27138548
True,False,9,8,9,5,0,0,2785287/7334228
True,True,9,8,9,5,0,0,19071739/27138548
True,False,9,8,9,5,0,0,2785287/7334228
True,True,8,8,9,5,0,0,4591055/9079836
True,False,8,8,9,4,0,0,78055984/574089985
True,True,8,9,9,4,0,0,21509863/182363122
True,False,8,9,9,4,0,0,2380751/15084432
True,True,8,9,9,4,0,0,51073807/277958912
True,False,8,9,9,4,0,0,2380751/15084432
True,True,8,8,9,4,0,0,29301971/123016540
True,False,8,8,9,4,0,0,10506205/53645816
True,True,8,9,9,4,0,0,3293603/16622730
True,False,8,9,8,4,0,0,50052603/146766466
True,True,8,8,8,4,0,0,96035151/220712740
True,False,8,8,7,4,0,0,75029077/250346540
True,True,8,7,7,4,0,0,2908395/7034044
True,False,8,7,7,4,0,0,83313363/346321690
True,True,7,7,7,4,0,0,6575490/21473513
True,False,7,7,7,3,0,0,52453403/501332610
True,True,6,7,7,3,0,0,23422093/211199476
True,False,6,7,7,3,0,0,2268951/17125640
True,True,5,7,7,3,0,0,1194947/11783716
True,False,5,7,7,2,0,0,26353017/773254486
True,True,6,7,7,2,0,0,2496649/39482975
True,False,6,7,7,1,0,0,2954431/121096872
True,True,6,8,7,1,0,0,19158503/1725986256
True,False,6,8,7,1,0,0,12782669/597235464
True,True,6,9,7,1,0,0,17207406/1410049199
True,False,6,9,8,1,0,0,4126826/217127831
True,True,5,9,8,1,0,0,32337989/4291705332
True,False,5,9,8,1,0,0,172647277/106989577296
True,True,5,8,8,1,0,0,14860589/2355746559
True,False,5,8,8,2,0,0,128471921/5026689514
True,True,6,8,8,2,0,0,19181175/231749696
True,False,6,8,8,2,0,0,3965953/135431064
True,True,7,8,8,2,0,0,11335053/185427992
True,False,7,8,8,3,0,0,3475460/15483347
True,True,6,8,8,3,0,0,28236817/181681880
True,False,6,8,8,3,0,0,2273309/41874196
True,True,6,7,8,3,0,0,15037234/146112003
True,False,6,7,8,4,0,0,19852597/89514068
True,True,5,7,8,4,0,0,3378005/27276138
True,False,5,7,8,4,0,0,3090169/34866162
True,True,5,8,8,4,0,0,35506443/606133268
True,False,5,8,8,4,0,0,619177/11831900
True,True,5,7,8,4,0,0,30797827/314586764
True,False,5,7,8,4,0,0,3090169/34866162
True,True,4,7,8,4,0,0,10080313/182616098
True,False,4,7,7,4,0,0,3895025/34280904
True,True,4,8,7,4,0,0,10589627/104746168
True,False,4,8,6,4,0,0,2957389/15458100
True,True,5,8,6,4,0,0,30245995/85952992
True,False,5,8,6,4,0,0,6750019/46582224
True,True,4,8,6,4,0,0,14651867/134721740
True,False,4,8,6,4,0,0,3084991/31558392
True,True,5,8,6,4,0,0,46292719/260113312
True,False,5,8,6,4,0,0,6750019/46582224
True,True,6,8,6,4,0,0,8884323/43312720
True,False,6,8,5,4,0,0,2289134/8495767
True,True,7,8,5,4,0,0,13262351/66631671
True,False,7,8,4,4,0,0,78719828/893027075
True,True,7,9,4,4,0,0,33860481/398287870
True,False,7,9,3,4,0,0,6354877/225008144
True,True,8,9,3,4,0,0,583289/67483856
True,False,8,9,3,4,0,0,2087021/424114572
True,True,9,9,3,4,0,0,11164813/5710694948
True,False,9,9,3,4,0,0,24362491/14064714875
True,True,9,8,3,4,0,0,13975328/2061034293
True,False,9,8,4,4,0,0,40079371/1410608640
True,True,9,7,4,4,0,0,33860481/398287870
True,False,9,7,5,4,0,0,14386769/134635629
True,True,9,6,5,4,0,0,49479167/211968070
True,False,9,6,5,4,0,0,52755817/435823560
True,True,9,7,5,4,0,0,30335515/422275698
True,False,9,7,5,4,0,0,25417903/388116620
True,True,9,8,5,4,0,0,26470937/751917060
True,False,9,8,4,4,0,0,17872433/1237789124
True,True,8,8,4,4,0,0,2556511/65670176
True,False,8,8,4,4,0,0,61238049/2401178048
True,True,8,9,4,4,0,0,5439271/335259771
True,False,8,9,4,4,0,0,10826219/746593824
True,True,8,8,4,4,0,0,3328945/117990192
True,False,8,8,3,4,0,0,8315895/698653388
True,True,7,8,3,4,0,0,2996027/78216410
True,False,7,8,2,4,0,0,14804338/1246947177
