start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0
True,True,7,7,0,0,-1,-1,0
True,False,7,7,0,0,-1,-1,0
True,True,8,7,0,0,-1,-1,0
True,False,8,7,0,0,-1,-1,0
True,True,8,6,0,0,-1,-1,1015/772662
True,False,8,6,0,0,-1,-1,355/31506
True,True,7,6,0,0,-1,-1,3021/162970
True,False,7,6,0,0,-1,-1,733/13432
True,True,6,6,0,0,-1,-1,271/2040
True,False,6,6,0,0,-1,-1,1061/5412
True,True,6,5,0,0,-1,-1,5665/16046
True,False,6,5,0,0,-1,-1,11447/28836
True,True,6,6,0,0,-1,-1,5714/17005
True,False,6,6,0,0,-1,-1,11447/28836
True,True,7,6,0,0,-1,-1,1867/5096
True,False,7,6,0,0,-1,-1,3567/7952
True,True,7,5,0,0,-1,-1,771/1376
True,False,7,5,0,0,-1,-1,3551/6588
True,True,7,4,0,0,-1,-1,2057/3600
True,False,7,4,0,0,-1,-1,3551/6588
True,True,8,4,0,0,-1,-1,3833/6076
True,False,8,4,0,0,-1,-1,1991/3348
True,True,7,4,0,0,-1,-1,2243/3900
True,False,7,4,0,0,-1,-1,729/1342
True,True,7,5,0,0,-1,-1,2677/4816
True,False,7,5,0,0,-1,-1,271/510
True,True,8,5,0,0,-1,-1,319/540
True,False,8,5,0,0,-1,-1,4573/7844
True,True,8,4,0,0,-1,-1,1677/2552
True,False,8,4,0,0,-1,-1,6089/9372
True,True,8,4,0,0,-1,-1,2693/3950
True,False,8,4,0,0,-1,-1,3841/6204
True,True,8,5,0,0,-1,-1,2693/3950
True,False,8,5,0,0,-1,-1,557/962
True,True,7,5,0,0,-1,-1,2057/3600
True,False,7,5,0,0,-1,-1,271/510
True,True,6,5,0,0,-1,-1,3621/6952
True,False,6,5,0,0,-1,-1,239/510
True,True,5,5,0,0,-1,-1,1381/2709
True,False,5,5,0,0,-1,-1,1381/2838
True,True,6,5,0,0,-1,-1,669/1276
True,False,6,5,0,0,-1,-1,529/1071
True,True,7,5,0,0,-1,-1,2243/3900
True,False,7,5,0,0,-1,-1,3551/6588
True,True,8,5,0,0,-1,-1,3833/6076
