start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0
True,True,7,7,0,0,-1,-1,0
True,False,7,7,0,0,-1,-1,0
True,True,8,7,0,0,-1,-1,0
True,False,8,7,0,0,-1,-1,0
True,True,7,7,0,0,-1,-1,1015/772662
True,False,7,7,0,0,-1,-1,1117/155958
True,True,7,6,0,0,-1,-1,3021/162970
True,False,7,6,0,0,-1,-1,733/13432
True,True,7,5,0,0,-1,-1,2295/16256
True,False,7,5,0,0,-1,-1,725/3458
True,True,7,4,0,0,-1,-1,1465/3726
True,False,7,4,0,0,-1,-1,707/1562
True,True,6,4,0,0,-1,-1,3621/6952
True,False,6,4,0,0,-1,-1,1328/2709
True,True,6,3,0,0,-1,-1,289/540
True,False,6,3,0,0,-1,-1,542/1071
True,True,6,2,0,0,-1,-1,5599/9540
True,False,6,2,0,0,-1,-1,729/1342
True,True,7,2,0,0,-1,-1,613/1342
True,False,7,2,0,0,-1,-1,5599/9540
True,True,6,2,0,0,-1,-1,5599/9540
True,False,6,2,0,0,-1,-1,239/476
True,True,7,2,0,0,-1,-1,613/1342
True,False,7,2,0,0,-1,-1,239/476
True,True,8,2,0,0,-1,-1,3551/6588
True,False,8,2,0,0,-1,-1,1733/2528
True,True,7,2,0,0,-1,-1,2706/4189
True,False,7,2,0,0,-1,-1,2261/3726
True,True,6,2,0,0,-1,-1,319/540
True,False,6,2,0,0,-1,-1,855/1562
True,True,6,3,0,0,-1,-1,289/540
True,False,6,3,0,0,-1,-1,542/1071
True,True,6,4,0,0,-1,-1,669/1276
True,False,6,4,0,0,-1,-1,237/476
True,True,6,3,0,0,-1,-1,271/510
True,False,6,3,0,0,-1,-1,542/1071
True,True,6,2,0,0,-1,-1,4573/7844
True,False,6,2,0,0,-1,-1,2677/4816
True,True,5,2,0,0,-1,-1,2243/3900
True,False,5,2,0,0,-1,-1,3551/6588
True,True,5,1,0,0,-1,-1,3833/6076
True,False,5,1,0,0,-1,-1,351/550
True,True,4,1,0,0,-1,-1,2311/3294
True,False,4,1,0,0,1,0,2677/4816
True,True,4,2,0,0,1,0,3551/6588
