start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0.0
True,True,7,7,0,0,-1,-1,0.0
True,False,7,7,0,0,-1,-1,0.0
True,True,8,7,0,0,-1,-1,0.0
True,False,8,7,0,0,-1,-1,0.0
True,True,7,7,0,0,-1,-1,0.0008170171828205167
True,False,7,7,0,0,-1,-1,0.004433108725816566
True,True,7,6,0,0,-1,-1,0.005365429468486845
True,False,7,6,0,0,-1,-1,0.015648777300106068
True,True,7,5,0,0,-1,-1,0.012788599300509022
True,False,7,5,0,0,-1,-1,0.018980407638974725
True,True,7,4,0,0,-1,-1,0.009577901279623834
True,False,7,4,0,0,-1,-1,0.01050772529504938
True,True,6,4,0,0,-1,-1,0.0032373171690725433
True,False,6,4,0,0,-1,-1,0.0028668752904398064
True,True,6,3,0,0,-1,-1,0.0008019602794862603
True,False,6,3,0,0,-1,-1,0.0007817051425122445
True,True,6,2,0,0,-1,-1,0.0002168223465170135
True,False,6,2,0,0,-1,-1,0.00019759616087919096
True,True,7,2,0,0,-1,-1,4.143054552568081e-05
True,False,7,2,0,0,-1,-1,5.454017371707378e-05
True,True,6,2,0,0,-1,-1,1.3843231926690905e-05
True,False,6,2,0,0,-1,-1,1.1297096657507597e-05
True,True,7,2,0,0,-1,-1,2.6805053153397524e-06
True,False,7,2,0,0,-1,-1,2.9909002460403724e-06
True,True,8,2,0,0,-1,-1,7.928600401813198e-07
True,False,8,2,0,0,-1,-1,1.0348244941697165e-06
True,True,7,2,0,0,-1,-1,2.442874123596965e-07
True,False,7,2,0,0,-1,-1,2.1508228361379466e-07
True,True,6,2,0,0,-1,-1,5.5420923369033775e-08
True,False,6,2,0,0,-1,-1,4.8781718784655604e-08
True,True,6,3,0,0,-1,-1,1.2554460711228997e-08
True,False,6,3,0,0,-1,-1,1.1391486349088562e-08
True,True,6,4,0,0,-1,-1,3.034654464216361e-09
True,False,6,4,0,0,-1,-1,2.9060323996243033e-09
True,True,6,3,0,0,-1,-1,7.894651907745735e-10
True,False,6,3,0,0,-1,-1,7.455732031655327e-10
True,True,6,2,0,0,-1,-1,2.1242021992814176e-10
True,False,6,2,0,0,-1,-1,2.044307564114577e-10
True,True,5,2,0,0,-1,-1,5.312819252131981e-11
True,False,5,2,0,0,-1,-1,4.8502406331717986e-11
True,True,5,1,0,0,-1,-1,1.4521783497810263e-11
True,False,5,1,0,0,-1,-1,1.483199691969564e-11
True,True,4,1,0,0,-1,-1,4.02781272116752e-12
True,False,4,1,0,0,1,0,2.5605909033644326e-12
True,True,4,2,0,0,1,0,6.222970321423399e-13
True,False,4,2,0,0,2,0,5.891203465142268e-13
True,True,5,2,0,0,2,0,1.2453076082746063e-13
True,False,5,2,0,0,2,1,1.183016542580899e-13
True,True,6,2,0,0,-1,-1,2.5291887768797162e-14
True,False,6,2,0,0,3,1,2.4245964450168756e-14
True,True,5,2,0,0,3,1,7.586989131718108e-15
True,False,5,2,0,0,4,1,6.509768356994627e-15
True,True,5,3,0,0,4,1,1.5054821854416644e-15
True,False,5,3,0,0,5,1,1.1876128255342472e-15
True,True,6,3,0,0,5,1,3.05584229375631e-16
True,False,6,3,0,0,5,0,1.8689522684428492e-16
True,True,6,2,0,0,5,0,6.19191116727561e-17
True,False,6,2,0,0,6,0,4.9212044725935366e-17
True,True,6,3,0,0,6,0,1.0973628679939238e-17
True,False,6,3,0,0,5,0,7.47580907377141e-18
True,True,5,3,0,0,5,0,2.1592521623192663e-18
True,False,5,3,0,0,4,0,1.4497653304466275e-18
True,True,6,3,0,0,4,0,3.3287402568556256e-19
True,False,6,3,0,0,4,1,3.1506947021950736e-19
True,True,7,3,0,0,4,1,7.105830977811158e-20
True,False,7,3,0,0,-1,-1,3.8180464523829415e-20
True,True,6,3,0,0,3,1,1.3201611393970902e-20
True,False,6,3,0,0,-1,-1,6.99112133125488e-21
True,True,6,4,0,0,-1,-1,1.2678228409679082e-21
True,False,6,4,0,0,-1,-1,1.1158073967673394e-21
True,True,6,5,0,0,-1,-1,2.8526794642271324e-22
True,False,6,5,0,0,-1,-1,2.902662403192808e-22
True,True,5,5,0,0,-1,-1,1.0134285702871691e-22
True,False,5,5,0,0,-1,-1,9.637637716992719e-23
True,True,5,4,0,0,-1,-1,3.359840825534151e-23
True,False,5,4,0,0,-1,-1,3.582336425287154e-23
True,True,6,4,0,0,-1,-1,7.506952333106226e-24
True,False,6,4,0,0,-1,-1,9.205666815363093e-24
True,True,5,4,0,0,-1,-1,2.300942021217875e-24
True,False,5,4,0,0,-1,-1,2.2365111439722188e-24
True,True,5,5,0,0,-1,-1,5.587812039238168e-25
True,False,5,5,0,0,-1,-1,5.4308812497780935e-25
True,True,5,6,0,0,-1,-1,1.378060073517596e-25
True,False,5,6,0,0,-1,-1,1.4450809241251043e-25
True,True,5,5,0,0,-1,-1,3.626354397087527e-26
True,False,5,5,0,0,-1,-1,3.400878414664547e-26
True,True,4,5,0,0,-1,-1,9.079374903745277e-27
True,False,4,5,0,0,-1,-1,8.462886678353482e-27
True,True,3,5,0,0,-1,-1,2.2901029672710618e-27
True,False,3,5,0,0,-1,-1,1.9054758509871083e-27
