start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0.0
True,True,7,7,0,0,-1,-1,0.0
True,False,7,7,0,0,-1,-1,0.0
True,True,8,7,0,0,-1,-1,0.0
True,False,8,7,0,0,-1,-1,0.0
True,True,8,6,0,0,-1,-1,0.0013106397538111313
True,False,8,6,0,0,-1,-1,0.011253316058986334
True,True,7,6,0,0,-1,-1,0.018587038829893945
True,False,7,6,0,0,-1,-1,0.05473995903303462
True,True,6,6,0,0,-1,-1,0.13242155135257394
True,False,6,6,0,0,-1,-1,0.1952819745688422
True,True,6,5,0,0,-1,-1,0.35248841943507614
True,False,6,5,0,0,-1,-1,0.3945630225095099
True,True,6,6,0,0,-1,-1,0.3297394342076453
True,False,6,6,0,0,-1,-1,0.3913246512874923
True,True,7,6,0,0,-1,-1,0.34330805981837587
True,False,7,6,0,0,-1,-1,0.404883157278504
True,True,7,5,0,0,-1,-1,0.42908292842428053
True,False,7,5,0,0,-1,-1,0.42183930380862017
True,True,7,4,0,0,-1,-1,
