start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0.0
True,True,7,7,0,0,-1,-1,0.0
True,False,7,7,0,0,-1,-1,0.0
True,True,7,6,0,0,-1,-1,0.00164031982421875
True,False,7,6,0,0,-1,-1,0.007232666015625
True,True,7,5,0,0,-1,-1,0.02130126953125
True,False,7,5,0,0,-1,-1,0.060302734375
True,True,7,4,0,0,-1,-1,0.10791015625
True,False,7,4,0,0,-1,-1,0.17919921875
True,True,7,5,0,0,-1,-1,0.14111328125
True,False,7,5,0,0,-1,-1,0.2099609375
True,True,6,5,0,0,-1,-1,0.3544921875
True,False,6,5,0,0,-1,-1,0.396484375
True,True,7,5,0,0,-1,-1,0.3662109375
True,False,7,5,0,0,-1,-1,0.439453125
True,True,7,4,0,0,-1,-1,0.572265625
True,False,7,4,0,0,-1,-1,0.541015625
True,True,6,4,0,0,-1,-1,0.525390625
True,False,6,4,0,0,-1,-1,0.501953125
True,True,5,4,0,0,-1,-1,0.509765625
True,False,5,4,0,0,-1,-1,0.486328125
True,True,6,4,0,0,-1,-1,0.525390625
True,False,6,4,0,0,-1,-1,0.494140625
True,True,6,3,0,0,-1,-1,0.537109375
True,False,6,3,0,0,3,0,0.3701171875
True,True,6,4,0,0,-1,-1,0.2685546875
True,False,6,4,0,0,-1,-1,0.3271484375
True,True,5,4,0,0,-1,-1,0.474609375
True,False,5,4,0,0,-1,-1,0.462890625
True,True,5,3,0,0,3,0,0.552734375
True,False,5,3,0,0,4,0,0.615234375
True,True,5,2,0,0,4,0,0.82421875
True,False,5,2,0,0,3,0,0.642578125
True,True,6,2,0,0,3,0,0.548828125
True,False,6,2,0,0,3,0,0.462890625
True,True,5,2,0,0,3,0,0.662109375
True,False,5,2,0,0,4,0,0.720703125
True,True,6,2,0,0,4,0,0.673828125
True,False,6,2,0,0,5,0,0.740234375
True,True,6,1,0,0,5,0,0.90234375
True,False,6,1,0,0,6,0,0.89453125
True,True,7,1,0,0,6,0,0.93359375
True,False,7,1,0,0,5,0,0.78515625
True,True,8,1,0,0,5,0,0.79296875
True,False,8,1,0,0,5,1,0.87109375
True,True,7,1,0,0,5,1,0.93359375
True,False,7,1,0,0,5,0,0.78515625
True,True,7,1,0,0,5,0,0.84765625
True,False,7,1,0,0,6,0,0.90234375
True,True,8,1,0,0,6,0,0.91015625
True,False,8,1,0,0,6,0,0.87109375
True,True,8,1,0,0,6,0,0.91015625
True,False,8,1,0,0,6,1,0.94921875
True,True,8,2,0,0,6,1,0.91796875
True,False,8,2,0,0,6,0,0.79296875
True,True,8,1,0,0,6,0,0.91015625
True,False,8,1,0,0,6,0,0.87109375
True,True,8,2,0,0,6,0,0.81640625
True,False,8,2,0,0,6,1,0.87890625
True,True,7,2,0,0,6,1,0.91796875
True,False,7,2,0,0,7,1,0.91015625
True,True,6,2,0,0,7,1,0.87109375
True,False,6,2,0,0,7,2,0.89453125
True,True,6,3,0,0,7,2,0.83984375
True,False,6,3,0,0,8,2,0.716796875
True,True,6,4,0,0,8,2,0.638671875
True,False,6,4,0,0,8,2,0.654296875
True,True,6,5,0,0,8,2,0.556640625
True,False,6,5,0,0,7,2,0.623046875
True,True,7,5,0,0,7,2,0.767578125
True,False,7,5,0,0,-1,-1,0.541015625
True,True,8,5,0,0,-1,-1,0.630859375
True,False,8,5,0,0,7,2,0.736328125
True,True,8,4,0,0,7,2,0.90234375
True,False,8,4,0,0,6,2,0.775390625
True,True,8,3,0,0,6,2,0.91015625
True,False,8,3,0,0,7,2,0.94921875
True,True,8,2,0,0,7,2,0.99609375
True,False,8,2,0,0,7,1,0.94921875
True,True,7,2,0,0,7,1,0.97265625
True,False,7,2,0,0,7,0,0.84765625
True,True,7,3,0,0,7,0,0.767578125
True,False,7,3,0,0,6,0,0.669921875
True,True,7,2,0,0,6,0,0.86328125
True,False,7,2,0,0,6,1,0.91796875
True,True,8,2,0,0,6,1,0.91796875
True,False,8,2,0,0,6,1,0.87890625
True,True,7,2,0,0,6,1,0.91796875
True,False,7,2,0,0,6,1,0.91796875
True,True,6,2,0,0,6,1,0.97265625
True,False,6,2,0,0,6,0,0.82421875
True,True,6,1,0,0,6,0,0.97265625
True,False,6,1,0,0,5,0,0.87109375
True,True,6,1,0,0,5,0,0.90234375
True,False,6,1,0,0,5,0,0.87109375
True,True,5,1,0,0,5,0,0.97265625
True,False,5,1,0,0,4,0,0.84765625
True,True,5,1,0,0,4,0,0.88671875
True,False,5,1,0,0,3,0,0.705078125
True,True,5,1,0,0,3,0,0.78515625
True,False,5,1,0,0,3,0,0.705078125
True,True,5,1,0,0,3,0,0.78515625
True,False,5,1,0,0,2,0,0.556640625
True,True,5,2,0,0,2,0,0.541015625
True,False,5,2,0,0,2,1,0.642578125
True,True,5,1,0,0,2,1,0.78515625
True,False,5,1,0,0,2,1,0.705078125
True,True,4,1,0,0,2,1,0.88671875
True,False,4,1,0,0,2,0,0.701171875
True,True,5,1,0,0,2,0,0.615234375
True,False,5,1,0,0,2,0,0.556640625
True,True,5,2,0,0,2,0,0.541015625
True,False,5,2,0,0,2,1,0.642578125
True,True,4,2,0,0,2,1,0.82421875
