start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0
True,79,0,1,1,0,0
True,77,0,2,1,0,0
True,77,0,1,1,0,0
True,76,2,1,1,0,0
True,73,2,0,1,0,0
True,73,2,1,1,0,0
True,71,2,0,1,0,0
True,71,2,1,1,0,0
True,70,3,1,1,0,0
True,68,3,3,1,0,0
True,68,2,3,1,0,0
True,64,2,5,1,0,0
True,64,3,5,1,0,0
True,63,3,4,1,0,0
True,63,3,3,1,0,0
True,61,3,2,1,0,0
True,60,3,3,1,0,0
True,59,4,3,1,0,0
True,56,4,4,1,0,0
True,56,4,3,1,0,0
True,55,3,3,1,0,0
True,54,3,5,1,0,0
True,52,3,6,1,0,0
True,52,3,5,1,0,0
True,50,1,5,1,0,0
True,50,1,4,1,0,0
True,48,1,2,1,0,0
True,47,1,1,1,0,0
True,47,0,1,1,0,0
True,44,1,1,1,0,0
True,44,1,0,1,0,0
True,43,1,2,1,0,0
True,40,2,2,1,0,1398745743095047881/978238074172590867513017161838233900
True,40,4,2,1,0,8399304853288710/70547689436736239503631911920611
True,37,4,3,1,0,8489080592643/36031921565855754658071364
True,37,4,2,1,0,301113802729/45334147646664929538816
True,36,4,3,1,0,6831701222/46671208799727976563
True,34,5,3,1,0,54243867/1471187039980840
True,33,5,5,1,0,4581271/10493950095680
True,32,5,4,1,0,237722/56511091563
True,31,5,3,1,0,58271/1697732880
True,30,4,3,1,0,1761/7752680
True,29,5,3,1,0,3145/2472726
True,28,6,3,1,0,351/61600
True,26,6,1,1,0,502/7875
True,25,6,2,1,0,107/736
True,24,4,2,1,0,2135/7752
True,24,5,2,1,0,1421/5428
True,22,3,2,1,0,3567/7952
True,21,5,2,1,0,707/1562
True,21,5,1,1,0,707/1562
True,19,6,1,1,0,707/1562
True,18,8,1,1,0,707/1562
True,16,6,1,1,0,707/1562
True,17,7,1,1,0,707/1562
True,16,7,0,1,0,707/1562
True,14,8,0,1,0,707/1562
True,11,7,0,1,0,707/1562
True,10,7,1,1,0,707/1562
True,10,7,3,1,0,707/1562
True,10,7,2,1,0,707/1562
True,8,5,2,1,0,707/1562
True,8,4,2,1,0,707/1562
True,5,3,2,1,0,707/1562
True,5,3,3,1,0,707/1562
True,3,3,4,1,0,707/1562
True,2,2,4,1,0,707/1562
True,1,2,3,1,0,707/1562
True,1,1,3,1,0,707/1562
True,127,1,2,1,0,0
True,126,0,2,1,0,0
True,124,1,2,1,0,0
True,122,2,2,1,0,0
True,123,0,2,1,0,0
True,121,0,1,1,0,0
True,120,0,0,1,0,0
True,121,0,2,1,0,0
True,119,0,0,1,0,0
True,118,1,0,1,0,0
True,116,0,0,1,0,0
True,115,0,1,1,0,0
True,113,0,0,1,0,0
True,114,0,1,1,0,0
True,113,0,0,1,0,0
True,113,0,2,1,0,0
True,111,0,4,1,0,0
True,109,1,4,1,0,0
True,108,1,3,1,0,0
True,107,0,3,1,0,0
True,106,0,2,1,0,0
True,105,0,1,1,0,0
True,105,1,1,1,0,0
True,103,2,1,1,0,0
True,103,1,1,1,0,0
True,101,1,0,1,0,0
True,100,0,0,1,0,0
True,100,1,0,1,0,0
True,99,1,2,1,0,0
True,97,1,3,1,0,0
True,95,1,1,1,0,0
True,95,3,1,1,0,0
True,94,4,1,1,0,0
True,94,4,2,1,0,0
True,93,4,3,1,0,0
True,90,4,1,1,0,0
True,91,5,1,1,0,0
True,90,6,1,1,0,0
True,87,5,1,1,0,0
True,88,5,2,1,0,0
True,86,5,0,1,0,0
True,85,4,0,1,0,0
True,84,4,1,1,0,0
True,82,4,0,1,0,0
True,81,4,1,1,0,0
True,81,4,0,1,0,0
True,78,2,0,1,1,0
True,78,1,0,1,0,0
True,76,3,0,1,0,0
True,77,5,0,1,0,0
True,74,5,1,1,0,0
