start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,0.0
True,True,8,9,0,0,0,0,0.0
True,False,8,9,0,0,0,0,0.0
True,True,9,9,0,0,0,0,0.0
True,False,9,9,0,0,0,0,0.0
True,True,9,8,0,0,0,0,0.0
True,False,9,8,0,0,0,0,0.0
True,True,9,8,0,0,0,0,0.0
True,False,9,8,1,0,0,0,0.0
True,True,9,9,1,0,0,0,0.0
True,False,9,9,1,1,0,0,0.0
True,True,9,9,1,1,0,0,0.0
True,False,9,9,1,2,0,0,0.0
True,True,9,9,1,2,0,0,0.0
True,False,9,9,1,2,0,0,0.0
True,True,9,8,1,2,0,0,0.0
True,False,9,8,1,2,0,0,0.0
True,True,8,8,1,2,0,0,0.0
True,False,8,8,1,2,0,0,0.0
True,True,9,8,1,2,0,0,0.0
True,False,9,8,2,2,0,0,0.0
True,True,9,7,2,2,0,0,5.011923142485987e-06
True,False,9,7,3,2,0,0,1.643490808038665e-06
True,True,9,6,3,2,0,0,1.2414135507994652e-05
True,False,9,6,3,2,0,0,4.224271062092997e-06
True,True,9,6,3,2,0,0,1.20121719756809e-06
True,False,9,6,3,2,0,0,1.0566281159578803e-06
True,True,9,6,3,2,0,0,3.0034405622155327e-07
True,False,9,6,3,2,0,0,2.641920003368229e-07
True,True,9,6,3,2,0,0,7.508853667572972e-08
True,False,9,6,3,2,0,0,6.605021905957412e-08
True,True,9,5,3,2,0,0,5.729807071815614e-08
True,False,9,5,3,2,0,0,4.6545363612149286e-08
True,True,9,6,3,2,0,0,4.693081347006793e-09
True,False,9,6,3,2,0,0,4.128180741803048e-09
True,True,9,7,3,2,0,0,2.907837814502696e-10
True,False,9,7,3,2,0,0,2.501637655884352e-10
True,True,9,6,3,2,0,0,2.9331767926514916e-10
True,False,9,6,2,2,0,0,7.078864225547015e-12
True,True,9,7,2,2,0,0,4.872060505638742e-14
True,False,9,7,2,3,0,0,3.147890008804618e-13
True,True,9,8,2,3,0,0,9.744051620882817e-15
True,False,9,8,2,3,0,0,4.38482280130405e-14
True,True,9,7,2,3,0,0,6.040013928339233e-14
True,False,9,7,2,3,0,0,4.665745778627928e-14
True,True,9,6,2,3,0,0,5.4887429095717324e-14
True,False,9,6,1,3,0,0,1.0346954253732792e-15
True,True,9,5,1,3,0,0,7.874356693459711e-16
True,False,9,5,1,3,0,0,2.378691209503778e-15
True,True,8,5,1,3,0,0,1.5994785447191767e-15
True,False,8,5,1,3,0,0,
