start,turn,ax,ay,dx,dy,crash,done,risk
True,False,8,9,0,0,0,0,0.0
True,True,8,8,0,0,0,0,0.0
True,False,8,8,0,0,0,0,0.0
True,True,9,8,0,0,0,0,0.0
True,False,9,8,0,0,0,0,0.0
True,True,9,9,0,0,0,0,0.0
True,False,9,9,0,0,0,0,0.0
True,True,9,8,0,0,0,0,0.0
True,False,9,8,0,0,0,0,0.0
True,True,8,8,0,0,0,0,0.0
True,False,8,8,0,0,0,0,0.0
True,True,8,7,0,0,0,0,0.0
True,False,8,7,0,0,0,0,0.0
True,True,8,6,0,0,0,0,0.0
True,False,8,6,0,0,0,0,0.0
True,True,7,6,0,0,0,0,0.0
True,False,7,6,1,0,0,0,0.00048283942934975566
True,True,7,5,1,0,0,0,0.001144836385900439
True,False,7,5,1,0,0,0,0.0004605774867508899
True,True,6,5,1,0,0,0,0.0007341089814994865
True,False,6,5,1,1,0,0,0.00057020527013866
True,True,7,5,1,1,0,0,5.398885326349039e-05
True,False,7,5,1,1,0,0,6.396955215175952e-05
True,True,6,5,1,1,0,0,4.0408074013578825e-05
True,False,6,5,1,0,0,0,4.254583096634348e-06
True,True,5,5,1,0,0,0,1.4410691773583732e-06
True,False,5,5,1,0,0,0,2.126355825752608e-06
True,True,4,5,1,0,0,0,1.5536982162218243e-06
True,False,4,5,2,0,0,0,1.0071232345338703e-06
True,True,5,5,2,0,0,0,7.654542429485343e-08
True,False,5,5,3,0,0,0,1.9324214796543096e-07
True,True,5,4,3,0,0,0,4.0845271574087396e-08
True,False,5,4,3,0,0,0,4.741872463446856e-08
True,True,4,4,3,0,0,0,2.1610503863774948e-08
True,False,4,4,3,0,0,0,1.692841520694412e-08
True,True,4,5,3,0,0,0,3.1790618205137927e-09
True,False,4,5,2,0,0,0,6.376560733987458e-10
True,True,3,5,2,0,0,0,1.448944592641997e-10
True,False,3,5,2,0,0,0,1.5489602661305806e-10
True,True,3,6,2,0,0,0,2.579678744796395e-11
True,False,3,6,1,0,0,0,7.629728538312417e-12
True,True,4,6,1,0,0,0,2.800290698432305e-13
True,False,4,6,0,0,0,0,2.7468122121103816e-13
True,True,4,5,0,0,0,0,3.3743030350264144e-14
True,False,4,5,0,0,0,0,5.465345958814956e-14
True,True,4,6,0,0,0,0,6.866616374724875e-15
True,False,4,6,0,0,0,0,6.266851875562615e-15
True,True,4,5,0,0,0,0,3.954217463836087e-15
True,False,4,5,0,0,0,0,3.4158412242593666e-15
True,True,5,5,0,0,0,0,3.2603086928854177e-16
True,False,5,5,1,0,0,0,2.8417033794209035e-16
True,True,5,6,1,0,0,0,1.8584537306477346e-17
True,False,5,6,1,0,0,0,2.007294748142761e-17
True,True,4,6,1,0,0,0,1.5563718336423538e-17
True,False,4,6,1,0,0,0,1.1631709558982363e-17
True,True,5,6,1,0,0,0,
