d,pobs,turn,risk
299,29,0,1.0
299,29,1,1.0
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,28,1,1.0
297,28,0,1.0
297,29,1,1.0
297,29,0,1.0
297,28,1,1.0
296,28,0,1.0
296,29,1,1.0
296,29,0,1.0
296,27,1,1.0
295,27,0,1.0
295,29,1,1.0
295,29,0,0.675714549575471
295,28,1,1.0
295,28,0,0.641592521685958
295,25,1,1.6369881972246897e-205
294,25,0,3.664680200051169e-205
294,25,1,1.4439335384557717e-205
294,25,0,1.5777031940856863e-205
294,24,1,9.42981101240047e-208
293,24,0,9.234157947010968e-208
293,26,1,2.754481840316114e-208
293,26,0,1.9249936760789037e-208
293,23,1,2.111768349216115e-211
292,23,0,4.779394136490187e-211
292,24,1,5.793314133883251e-212
292,24,0,
