start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0.0
True,True,7,7,0,0,-1,-1,0.0
True,False,7,7,0,0,-1,-1,0.0
True,True,6,7,0,0,-1,-1,0.001443652424124927
True,False,6,7,0,0,-1,-1,0.006315063496921531
True,True,5,7,0,0,-1,-1,0.013146024378375112
True,False,5,7,0,0,-1,-1,0.03672835024300986
True,True,5,8,0,0,-1,-1,0.00715035973890217
True,False,5,8,0,0,-1,-1,0.025333508110897004
True,True,4,8,0,0,-1,-1,0.016141004063752518
True,False,4,8,0,0,-1,-1,0.027710616821454183
True,True,4,8,0,0,-1,-1,0.007425362269409849
True,False,4,8,0,0,-1,-1,0.011013513108049428
True,True,4,8,0,0,-1,-1,0.0026758364721777197
True,False,4,8,0,0,-1,-1,0.0034088779965703564
True,True,5,8,0,0,-1,-1,0.0006823096133087247
True,False,5,8,0,0,-1,-1,0.0008025750279689573
True,True,5,8,0,0,-1,-1,0.00021799213495818262
True,False,5,8,0,0,-1,-1,0.00024710765068372017
True,True,6,8,0,0,-1,-1,5.624060792577215e-05
True,False,6,8,0,0,-1,-1,6.473866584786043e-05
True,True,6,8,0,0,-1,-1,1.6217672826864523e-05
True,False,6,8,0,0,-1,-1,1.6261095475788143e-05
True,True,5,8,0,0,-1,-1,3.944568912100618e-06
True,False,5,8,0,0,-1,-1,3.928107532215715e-06
True,True,4,8,0,0,-1,-1,1.0539325867390496e-06
True,False,4,8,0,0,-1,-1,8.728312971584168e-07
True,True,4,8,0,0,-1,-1,2.496988696232796e-07
True,False,4,8,0,0,1,5,0.4763696249999998
True,True,4,8,0,0,1,5,0.4831790634481452
True,False,4,8,0,0,2,5,0.6166704843749997
True,True,4,8,0,0,2,5,0.6518566791830291
True,False,4,8,0,0,2,6,0.7726612499999997
True,True,3,8,0,0,2,6,0.870994393461574
True,False,3,8,0,0,2,6,0.6988209460170695
True,True,2,8,0,0,2,6,0.47794963293411935
True,False,2,8,0,0,2,5,0.8221309374999997
True,True,3,8,0,0,2,5,0.763445973311479
True,False,3,8,0,0,-1,-1,0.5885962812499997
True,True,3,8,0,0,-1,-1,0.6327281088668646
True,False,3,8,0,0,-1,-1,0.5802517325938972
True,True,4,8,0,0,-1,-1,0.5238399544173573
True,False,4,8,0,0,-1,-1,0.5290571673976102
True,True,4,7,0,0,3,4,0.6591023691724209
True,False,4,7,0,0,2,4,0.49965031249999975
True,True,4,6,0,0,2,4,0.6122307516043338
True,False,4,6,0,0,3,4,0.7041484999999997
True,True,4,5,0,0,3,4,0.7947401601591265
True,False,4,5,0,0,2,4,0.6814844999999997
True,True,4,4,0,0,2,4,0.7793249541413736
True,False,4,4,0,0,3,4,0.8476361249999999
True,True,4,5,0,0,3,4,0.7947401601591265
True,False,4,5,0,0,2,4,0.6814844999999997
True,True,4,4,0,0,2,4,0.7793249541413736
True,False,4,4,0,0,1,4,0.5937924374999998
True,True,4,3,0,0,1,4,0.6052382804915358
True,False,4,3,0,0,1,3,0.6155824374999997
True,True,5,3,0,0,-1,-1,0.5058571753841508
True,False,5,3,0,0,-1,-1,0.46313399366168606
True,True,5,2,0,0,-1,-1,0.4789453149270251
True,False,5,2,0,0,-1,-1,0.41970673270638825
True,True,6,2,0,0,-1,-1,0.211790153923046
True,False,6,2,0,0,-1,-1,0.29047627599634834
True,True,5,2,0,0,-1,-1,0.5533847168267757
True,False,5,2,0,0,2,2,0.6714447343749997
True,True,5,3,0,0,2,2,0.607920950344943
True,False,5,3,0,0,3,2,0.7034717499999998
True,True,5,4,0,0,3,2,0.6005032367441432
True,False,5,4,0,0,2,2,0.43927831249999977
True,True,5,5,0,0,2,2,0.3393365708131483
True,False,5,5,0,0,-1,-1,0.19815281249999991
True,True,6,5,0,0,-1,-1,0.128247152524464
True,False,6,5,0,0,-1,-1,0.18086632754045998
True,True,6,4,0,0,-1,-1,0.2902886468412992
True,False,6,4,0,0,-1,-1,0.2922756074758379
True,True,6,5,0,0,-1,-1,0.17114952804875877
True,False,6,5,0,0,-1,-1,0.209338774926784
True,True,5,5,0,0,-1,-1,0.486771192632812
True,False,5,5,0,0,2,3,0.4349435624999998
True,True,5,6,0,0,2,3,0.3438345412704702
True,False,5,6,0,0,-1,-1,0.19972081249999996
True,True,6,6,0,0,-1,-1,0.12789306518902055
True,False,6,6,0,0,-1,-1,0.18289784332658976
True,True,6,5,0,0,-1,-1,0.2875669443847011
True,False,6,5,0,0,-1,-1,0.3105881866639586
True,True,5,5,0,0,2,4,0.5920841048225487
True,False,5,5,0,0,2,3,0.4349435624999998
True,True,4,5,0,0,2,3,0.5976350207852936
True,False,4,5,0,0,1,3,0.4344168124999998
True,True,4,6,0,0,1,3,0.3441529304276809
True,False,4,6,0,0,-1,-1,0.20184143749999994
True,True,3,6,0,0,0,3,0.34832774795062926
True,False,3,6,0,0,1,3,0.45233431249999984
True,True,4,6,0,0,1,3,0.3441529304276809
True,False,4,6,0,0,1,3,0.2980735917882028
True,True,5,6,0,0,-1,-1,0.13433117759059413
True,False,5,6,0,0,2,3,0.36622106249999986
True,True,6,6,0,0,-1,-1,0.25754921033609535
