d,pobs,turn,risk
299,29,0,1.0
299,29,1,1.0
299,29,0,1.0
299,29,1,1.0
299,29,0,1.0
299,28,1,1.0
298,28,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,28,1,1.0
294,28,0,1.0
294,29,1,1.0
293,29,0,1.0
293,29,1,1.0
293,29,0,1.0
293,29,1,1.0
292,29,0,1.0
292,29,1,1.0
291,29,0,1.0
291,28,1,1.0
290,28,0,1.0
290,28,1,1.0
289,28,0,1.0
289,29,1,1.0
288,29,0,1.0
288,29,1,1.0
288,29,0,1.0
288,29,1,1.0
287,29,0,1.0
287,28,1,1.0
287,28,0,1.0
287,27,1,1.0
286,27,0,0.7030436992645264
286,27,1,1.0
286,27,0,0.7030436992645264
286,27,1,0.8815157413482666
285,27,0,0.7040469646453857
285,26,1,2.912458220368494e-198
285,26,0,2.050507959007114e-198
285,27,1,1.798097119314327e-198
285,27,0,2.059454513195219e-198
285,26,1,1.6736475205305187e-198
284,26,0,6.822737908920538e-198
284,25,1,1.0013019129885239e-199
284,25,0,7.05968195450406e-200
284,24,1,9.91996368471016e-202
284,24,0,6.994072192920066e-202
284,24,1,9.91996368471016e-202
284,24,0,6.994072192920066e-202
284,24,1,8.774141182628828e-202
284,24,0,7.021657183634334e-202
284,23,1,9.353629054625202e-204
283,23,0,2.1993463698522676e-203
283,22,1,2.793556150455073e-205
283,22,0,1.9724005604011081e-205
283,22,1,2.793556150455073e-205
282,22,0,6.606861619254003e-205
282,21,1,7.95474041130441e-207
282,21,0,5.624455145501325e-207
282,21,1,7.95474041130441e-207
282,21,0,5.624455145501325e-207
282,21,1,7.049309907389472e-207
281,21,0,1.898596977705512e-206
281,20,1,2.155094294018261e-208
280,20,0,5.156575346540133e-208
280,19,1,5.5420419094384055e-210
279,19,0,1.333819836543232e-209
279,18,1,1.3493540101845219e-211
279,18,0,9.581319212875626e-212
279,18,1,1.3493540101845219e-211
279,18,0,9.581319212875626e-212
279,17,1,9.101261670730852e-214
278,17,0,2.2055606279117348e-213
278,16,1,1.9602821173845253e-215
277,16,0,4.778262943208849e-215
277,16,1,6.710348825141187e-215
277,16,0,4.778262943208849e-215
277,15,1,3.9596768219596695e-217
276,15,0,9.708404534379903e-217
276,16,1,8.364793966061164e-217
275,16,0,3.361636568571532e-216
275,14,1,2.580361944367771e-218
274,14,0,2.5479944520902854e-218
274,13,1,4.547702163996724e-220
273,13,0,4.494834962766001e-220
273,12,1,7.41477641071529e-222
272,12,0,7.33536902176995e-222
272,11,1,1.111715894687105e-223
272,11,0,3.1452624122168307e-224
272,10,1,4.329091257184656e-226
272,10,0,1.2247759845311348e-226
272,10,1,1.2356285150643098e-226
272,10,0,3.1043494912563598e-226
272,9,1,1.5182360056715866e-228
271,9,0,3.836779713818141e-228
271,7,1,4.608195424485467e-233
270,7,0,4.580222839561195e-233
270,8,1,1.630514527141531e-232
270,8,0,1.1735935245449404e-232
270,8,1,3.19102944574916e-233
269,8,0,4.173053570908696e-232
269,8,1,1.123820290947325e-232
269,8,0,4.173053570908696e-232
269,6,1,1.3853665274702092e-234
269,6,0,3.87766857139703e-235
269,5,1,2.8141634967031136e-237
268,5,0,2.802022982339374e-237
268,3,1,2.2411646543007035e-242
267,3,0,5.810977252262871e-242
267,3,1,4.567899510833172e-242
266,3,0,2.096160311542982e-241
266,3,1,1.6449838043420715e-241
266,3,0,2.096160311542982e-241
266,2,1,2.8659825890561085e-244
266,2,0,2.0724221907707886e-244
266,2,1,2.8659825890561085e-244
265,2,0,7.509413091094729e-244
265,2,1,9.336605924625019e-244
264,2,0,2.731609569370901e-243
264,1,1,2.463136558955165e-246
263,1,0,2.461021865593561e-246
263,0,1,2.911713220026224e-249
262,0,0,1.0670457599594138e-248
262,0,1,6.692579869714343e-249
261,0,0,3.9247942924280205e-248
261,1,1,3.2311690473908955e-249
260,1,0,1.4489611849104497e-247
260,1,1,1.8093679054946237e-249
259,1,0,5.369183803270646e-247
259,0,1,5.235919265499468e-249
258,0,0,1.9969978001883495e-246
258,0,1,1.535245096724622e-248
257,0,0,7.455389637389787e-246
257,1,1,7.83368686891956e-249
256,1,0,2.7937862156932936e-245
256,0,1,2.3861269189924862e-248
255,0,0,1.0508764611129233e-244
255,0,1,7.270789482691146e-248
254,0,0,3.967826433702812e-244
254,1,1,3.4856653400491165e-248
253,1,0,1.5038413523995445e-243
253,0,1,1.0976494982179108e-247
252,0,0,5.721445781110935e-243
252,0,1,3.9413129473745116e-247
251,0,0,2.185096363259574e-242
251,0,1,1.6380815239488445e-246
250,0,0,8.377280606930982e-242
250,0,1,6.613030234646114e-246
249,0,0,3.224103009767592e-241
249,0,1,2.594677687789002e-245
248,0,0,1.2456475649190858e-240
248,0,1,9.864221787404332e-245
247,0,0,4.831348252498624e-240
247,0,1,3.63698695650174e-244
246,0,0,1.8811995824339112e-239
246,1,1,1.2084467372954868e-244
245,1,0,7.353629320825438e-239
245,0,1,4.516981528631371e-244
244,0,0,2.885856766509975e-238
244,1,1,1.497619466237028e-244
243,1,0,1.1370024621933217e-237
243,0,1,5.662515592832631e-244
242,0,0,4.497470066145004e-237
242,0,1,2.081152832163761e-243
241,0,0,1.786085009995447e-236
241,0,1,7.467720434022412e-243
240,0,0,7.121473412811915e-236
