d,pobs,turn,risk
299,29,0,1.0
299,29,1,1.0
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,28,1,1.0
296,28,0,1.0
296,29,1,1.0
296,29,0,1.0
296,28,1,1.0
295,28,0,1.0
295,29,1,1.0
295,29,0,1.0
295,29,1,1.0
295,29,0,1.0
295,29,1,1.0
294,29,0,1.0
294,28,1,1.0
294,28,0,1.0
294,27,1,1.0
294,27,0,0.695016622543335
294,25,1,7.292163304888949e-205
293,25,0,7.133456378751497e-205
293,26,1,2.3461941347118456e-204
293,26,0,1.639994890143556e-204
293,25,1,1.3501921115592086e-204
292,25,0,5.300895741456458e-204
292,26,1,1.8094551506166005e-204
292,26,0,5.300895741456458e-204
292,25,1,4.3570113831571764e-204
292,25,0,5.300895741456458e-204
292,26,1,1.8094551506166005e-204
292,26,0,5.300895741456458e-204
292,25,1,4.3570113831571764e-204
292,25,0,5.300895741456458e-204
292,23,1,6.952204600808962e-208
292,23,0,2.1067167119533006e-208
292,23,1,2.149398445458306e-208
292,23,0,4.845850841395906e-208
292,21,1,5.201898366932903e-212
292,21,0,1.5762715287838733e-212
292,22,1,5.201898366932903e-212
291,22,0,1.1847424725656914e-211
291,19,1,1.016986330713367e-215
291,19,0,7.120629751312669e-216
291,19,1,5.838069253043464e-216
291,19,0,7.120629751312669e-216
291,18,1,7.216362229079631e-218
290,18,0,7.106957684535939e-218
290,18,1,7.216362229079631e-218
290,18,0,1.6504961512491805e-217
290,16,1,9.835237520080672e-222
289,16,0,9.703903218077248e-222
289,17,1,3.2347569987785235e-221
288,17,0,7.501369986317861e-221
288,16,1,6.117308008904331e-221
288,16,0,7.501369986317861e-221
288,14,1,3.3789867094082846e-225
288,14,0,1.0102474861827308e-225
288,13,1,1.6952243064361217e-227
287,13,0,1.6770431576044385e-227
287,14,1,5.628157036193536e-227
287,14,0,3.958942390417896e-227
287,13,1,3.221861608122991e-227
286,13,0,1.3206065907816048e-226
286,11,1,3.669075585583818e-231
286,11,0,1.0895904622183216e-231
286,10,1,1.4101742722141805e-233
285,10,0,1.3986796360265235e-233
285,11,1,4.725898349081722e-233
284,11,0,1.1220181592751519e-232
284,11,1,3.4947945950884064e-233
283,11,0,3.7908849440031586e-232
283,9,1,1.8611639379190904e-234
282,9,0,1.8473871231079196e-234
282,9,1,1.8611639379190904e-234
282,9,0,4.4588205828401674e-234
282,11,1,6.306167514073475e-234
281,11,0,1.5199991094834244e-233
281,10,1,4.598426759366986e-234
280,10,0,5.192602077954121e-233
280,8,1,1.2954189867086688e-235
280,8,0,6.604647896807202e-236
280,7,1,6.204881332774927e-238
280,7,0,1.8052475910716723e-238
280,6,1,1.4701146672320685e-240
279,6,0,1.4629132117368757e-240
279,6,1,1.4701146672320685e-240
279,6,0,3.582749280771491e-240
279,5,1,1.0159177628732837e-242
278,5,0,2.4900304914950597e-242
278,4,1,5.824892966395454e-245
277,4,0,1.435875483121135e-244
277,5,1,1.2358604959447322e-244
276,5,0,4.997706630373782e-244
276,4,1,3.988843997842608e-244
275,4,0,1.7446393947977826e-243
275,2,1,3.166802624908039e-249
274,2,0,3.1616579144956947e-249
274,1,1,7.196177258999443e-252
273,1,0,7.19034976623484e-252
273,1,1,7.196177258999443e-252
273,1,0,1.8137846455108135e-251
273,1,1,1.4398689835132977e-251
272,1,0,6.4149323402406235e-251
272,0,1,2.87658392111843e-254
271,0,0,1.020404064124281e-253
271,0,1,6.4356706569529336e-254
270,0,0,3.6325845249509787e-253
270,1,1,3.258776554499441e-254
269,1,0,1.2978164589477557e-252
269,0,1,9.026412318226101e-254
268,0,0,4.653400741102596e-252
268,0,1,3.6508136507552547e-253
267,0,0,1.6745308784078432e-251
267,0,1,1.455634328626596e-252
266,0,0,6.047647116260777e-251
266,0,1,5.711744189566771e-252
265,0,0,2.192079668320929e-250
265,0,1,2.1980728283798407e-251
264,0,0,7.974591514772805e-250
264,0,1,8.311220130815797e-251
263,0,0,2.911713220026224e-249
263,1,1,2.651976239814824e-251
262,1,0,1.0670457599594138e-248
262,0,1,1.084992239877122e-250
261,0,0,3.9247942924280205e-248
261,1,1,3.4258081715275845e-251
260,1,0,1.4489611849104497e-247
260,0,1,1.4095372999230186e-250
259,0,0,5.369183803270646e-247
259,0,1,5.671193414664483e-250
258,0,0,1.9969978001883495e-246
258,0,1,2.219493925883475e-249
257,0,0,7.455389637389787e-246
257,0,1,8.424254442872759e-249
256,0,0,2.7937862156932936e-245
256,1,1,2.8103918354265295e-249
255,1,0,1.0508764611129233e-244
255,0,1,1.0752244429247874e-248
254,0,0,3.967826433702812e-244
254,1,1,3.595559039765452e-249
253,1,0,1.5038413523995445e-243
253,0,1,1.3845711487609116e-248
252,0,0,5.721445781110935e-243
252,1,1,4.653995828013738e-249
251,1,0,2.185096363259574e-242
251,0,1,1.800057876413926e-248
250,0,0,8.377280606930982e-242
250,0,1,6.7583695057901425e-248
249,0,0,3.224103009767592e-241
249,1,1,2.3158962938706047e-248
248,1,0,1.2456475649190858e-240
248,0,1,8.764769057530908e-248
247,0,0,4.831348252498624e-240
247,0,1,3.2220007642462064e-247
246,0,0,1.8811995824339112e-239
