d,pobs,turn,risk
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,28,1,1.0
296,28,0,1.0
296,29,1,1.0
296,29,0,1.0
296,29,1,1.0
296,29,0,1.0
296,29,1,1.0
296,29,0,1.0
296,29,1,1.0
296,29,0,1.0
296,29,1,1.0
296,29,0,1.0
296,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,28,1,1.0
295,28,0,1.0
295,29,1,1.0
295,29,0,1.0
295,29,1,1.0
294,29,0,1.0
294,29,1,1.0
293,29,0,1.0
293,29,1,1.0
293,29,0,1.0
293,29,1,1.0
292,29,0,1.0
292,29,1,1.0
291,29,0,1.0
291,29,1,1.0
290,29,0,1.0
290,29,1,1.0
289,29,0,1.0
289,29,1,1.0
289,29,0,1.0
289,29,1,1.0
289,29,0,1.0
289,29,1,1.0
288,29,0,1.0
288,29,1,1.0
288,29,0,1.0
288,29,1,1.0
288,29,0,1.0
288,28,1,1.0
288,28,0,1.0
288,29,1,1.0
287,29,0,1.0
287,28,1,1.0
287,28,0,1.0
287,28,1,1.0
286,28,0,1.0
286,28,1,1.0
286,28,0,1.0
286,26,1,8.832366015867422e-199
285,26,0,8.621619645821415e-199
285,26,1,8.832366015867422e-199
284,26,0,6.793209495846215e-198
284,26,1,8.523240242151698e-198
283,26,0,2.2676781463303234e-197
283,26,1,1.8368159240340393e-197
283,26,0,2.2676781463303234e-197
283,25,1,3.3271463564673937e-199
283,25,0,2.349143260036808e-199
283,26,1,2.0526391446315575e-199
282,26,0,7.8748116165985085e-199
282,25,1,6.367066062590019e-199
281,25,0,2.6376044471482197e-198
281,24,1,3.687915705578962e-200
281,24,0,2.6112667823576162e-200
281,23,1,3.4890195127083493e-202
281,23,0,2.470436430392386e-202
281,21,1,2.6725200666130966e-206
280,21,0,2.6213474343773466e-206
280,22,1,9.008681217922753e-206
280,22,0,6.408886220996049e-206
280,21,1,5.161461226126901e-206
280,21,0,6.408886220996049e-206
280,20,1,7.272371441603753e-208
