d,pobs,turn,risk
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
296,29,0,1.0
296,28,1,1.0
295,28,0,1.0
295,28,1,1.0
294,28,0,1.0
294,29,1,1.0
293,29,0,1.0
293,29,1,1.0
292,29,0,1.0
292,29,1,1.0
292,29,0,1.0
292,29,1,1.0
291,29,0,1.0
291,29,1,1.0
291,29,0,1.0
291,28,1,1.0
290,28,0,1.0
290,29,1,1.0
290,29,0,1.0
290,28,1,1.0
289,28,0,1.0
289,28,1,1.0
289,28,0,1.0
289,27,1,1.0
289,27,0,0.70003342628479
289,27,1,1.0
289,27,0,0.70003342628479
289,26,1,2.5116496524188716e-200
289,26,0,1.758238730310673e-200
289,24,1,2.5573445727971164e-204
288,24,0,2.5027513065061316e-204
288,23,1,7.857589285446697e-206
288,23,0,2.3495465908707842e-206
288,24,1,7.857589285446697e-206
288,24,0,5.529412746054413e-206
288,22,1,7.008858614712344e-208
287,22,0,6.872860019402397e-208
287,21,1,1.9528616174838854e-209
287,21,0,5.819577897383209e-210
287,21,1,5.9285970978905706e-210
287,21,0,1.3709876618920885e-209
287,18,1,8.433527165848105e-216
286,18,0,1.9710314445634482e-215
286,19,1,6.315940695866398e-216
285,19,0,6.564687363825974e-215
285,17,1,6.232991734967971e-217
285,17,0,1.844833808174367e-217
285,16,1,3.911389423128095e-219
284,16,0,3.8576543285268e-219
284,15,1,7.663154428538293e-221
284,15,0,2.26039472454681e-221
284,15,1,2.28966079817605e-221
284,15,0,5.402908503803315e-221
284,16,1,4.715428045512289e-221
284,16,0,5.415213509519345e-221
284,14,1,4.172101692162059e-223
283,14,0,4.122422606048671e-223
283,12,1,3.2788617490159445e-227
283,12,0,2.319140646640924e-227
283,12,1,1.8746223768233448e-227
283,12,0,2.319140646640924e-227
283,13,1,7.174304980075313e-228
282,13,0,7.847450819040247e-227
282,11,1,4.705138090142059e-229
281,11,0,4.6616383203020694e-229
281,11,1,4.705138090142059e-229
280,11,0,3.855199889654946e-228
280,9,1,7.313869232124191e-233
279,9,0,7.258791726864295e-233
279,9,1,7.313869232124191e-233
