d,pobs,turn,risk
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,29,1,1.0
294,29,0,1.0
294,29,1,1.0
294,29,0,1.0
294,27,1,1.0
294,27,0,1.0
294,26,1,7.094659586459509e-203
293,26,0,6.932965208991118e-203
293,25,1,2.3461941347118456e-204
292,25,0,2.2948403284498277e-204
292,25,1,2.3461941347118456e-204
292,25,0,5.278362483339475e-204
292,25,1,6.641102939891171e-204
292,25,0,5.300895741456458e-204
292,24,1,7.437006045506303e-206
292,24,0,5.183770535657375e-206
292,23,1,6.952204600808962e-208
291,23,0,1.5746734017483878e-207
291,22,1,2.0058738064422149e-209
290,22,0,4.569246427769951e-209
290,21,1,5.51757952610387e-211
289,21,0,1.2640517689342017e-210
289,19,1,1.0900995161540106e-214
289,19,0,3.2702974418810993e-215
289,19,1,3.3241901464588124e-215
289,19,0,7.631063997947685e-215
289,21,1,1.0900995161540106e-214
288,21,0,2.5218386325744888e-214
288,20,1,8.239794168950929e-215
288,20,0,2.5218386325744888e-214
288,18,1,1.463777649851236e-216
288,18,0,7.631670265976114e-217
288,18,1,7.750517058133446e-217
287,18,0,5.920675519659338e-216
287,17,1,5.642168723454303e-218
286,17,0,1.316245599921159e-217
286,14,1,3.7298363405341913e-224
285,14,0,8.786563755778636e-224
285,14,1,7.127923632503839e-224
285,14,0,8.786563755778636e-224
285,13,1,6.265609752466495e-226
284,13,0,6.19725628172353e-226
284,12,1,9.736322224657335e-228
283,12,0,9.638477149129173e-228
283,10,1,5.361370134971354e-232
282,10,0,1.2851221325714851e-231
282,10,1,1.0368020557829178e-231
282,10,0,1.2851221325714851e-231
282,10,1,1.0368020557829178e-231
281,10,0,4.3713623822213464e-231
281,7,1,1.8156502731704034e-238
280,7,0,4.4039314568403415e-238
280,7,1,3.539807324311815e-238
279,7,0,1.5123077409709166e-237
279,6,1,5.045652766996497e-240
279,6,0,1.4629132117368757e-240
279,5,1,1.0159177628732837e-242
278,5,0,1.011781738661701e-242
