d,pobs,turn,risk
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,29,1,1.0
297,29,0,1.0
297,28,1,1.0
297,28,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
297,29,0,1.0
297,29,1,1.0
296,29,0,1.0
296,28,1,1.0
296,28,0,1.0
296,29,1,1.0
295,29,0,1.0
295,28,1,1.0
295,28,0,1.0
295,29,1,1.0
294,29,0,1.0
294,29,1,1.0
293,29,0,1.0
293,28,1,1.0
293,28,0,1.0
293,29,1,1.0
292,29,0,1.0
292,29,1,1.0
292,29,0,1.0
292,29,1,1.0
291,29,0,1.0
291,29,1,1.0
291,29,0,1.0
291,28,1,1.0
290,28,0,1.0
290,28,1,1.0
289,28,0,1.0
289,28,1,1.0
288,28,0,1.0
288,29,1,1.0
287,29,0,1.0
287,29,1,1.0
287,29,0,1.0
287,29,1,1.0
286,29,0,1.0
286,29,1,1.0
285,29,0,1.0
285,29,1,1.0
285,29,0,1.0
285,29,1,1.0
284,29,0,1.0
284,29,1,1.0
284,29,0,1.0
284,29,1,1.0
284,29,0,1.0
284,27,1,1.0
283,27,0,1.0
283,28,1,1.0
282,28,0,0.7070567607879639
282,29,1,1.0
281,29,0,0.7080600261688232
281,27,1,1.0
280,27,0,1.0
280,27,1,1.0
279,27,0,0.7100670337677002
279,27,1,0.8880016803741455
279,27,0,0.7100670337677002
279,27,1,1.0
279,27,0,0.7100670337677002
279,25,1,4.191686134945849e-197
278,25,0,4.092201728175073e-197
278,26,1,1.41600178246932e-196
277,26,0,3.43131973840472e-196
277,24,1,4.793039060844528e-198
276,24,0,4.6833169893204615e-198
276,23,1,1.5527409605359772e-199
276,23,0,4.456027617290345e-200
276,23,1,4.5552485512297836e-200
275,23,0,3.7922435810314693e-199
275,24,1,3.2695897925027857e-199
275,24,0,3.805982362552062e-199
275,24,1,1.1108084937577475e-199
275,24,0,3.805982362552062e-199
275,22,1,4.805650340813259e-201
