d,pobs,turn,risk
298,29,0,1.0
298,29,1,1.0
298,29,0,1.0
298,28,1,1.0
297,28,0,1.0
297,29,1,1.0
296,29,0,1.0
296,29,1,1.0
296,29,0,1.0
296,29,1,1.0
295,29,0,1.0
295,28,1,1.0
294,28,0,1.0
294,29,1,1.0
293,29,0,1.0
293,29,1,1.0
292,29,0,1.0
292,29,1,1.0
291,29,0,1.0
291,29,1,1.0
291,29,0,1.0
291,29,1,1.0
291,29,0,1.0
291,28,1,1.0
291,28,0,1.0
291,28,1,1.0
290,28,0,1.0
290,28,1,1.0
290,28,0,1.0
290,28,1,1.0
289,28,0,1.0
289,27,1,1.0
288,27,0,0.7010366916656494
288,26,1,8.202211544553424e-200
287,26,0,1.8865333489727788e-199
287,24,1,2.748177817182403e-203
286,24,0,2.6888345595475356e-203
286,23,1,8.517289446231238e-205
286,23,0,2.5297188607014983e-205
286,23,1,2.5827916339577603e-205
286,23,0,5.988025896959867e-205
286,23,1,7.517146085210584e-205
285,23,0,1.991416989229602e-204
285,21,1,2.139774169403937e-208
285,21,0,6.33364946403512e-209
285,21,1,6.453697641188988e-209
285,21,0,1.506502281803902e-208
285,21,1,1.8902800362792225e-208
285,21,0,1.5115864021694287e-208
285,20,1,1.7181627027861762e-210
284,20,0,4.0339352335251795e-210
284,19,1,4.34178817076692e-212
284,19,0,3.06118033635867e-212
284,20,1,2.6745238906166396e-212
284,20,0,3.070329299634977e-212
284,20,1,9.673603742559471e-213
283,20,0,1.0283257952904642e-211
283,19,1,8.320364539114425e-212
283,19,0,1.0283257952904642e-211
283,20,1,3.2104577854661927e-212
282,20,0,3.4555505116780017e-211
282,20,1,1.0690036678787948e-211
281,20,0,1.1650629324456342e-210
281,18,1,1.1760094845703767e-212
280,18,0,1.1571302577749158e-212
280,18,1,1.1760094845703767e-212
280,18,0,2.8198376199396043e-212
280,16,1,1.6899849240858898e-216
280,16,0,4.917166722252821e-217
280,16,1,4.987275540461555e-217
280,16,0,1.1983064634834352e-216
280,14,1,5.434036158057176e-221
279,14,0,5.3678297396523e-221
279,13,1,9.368079323601811e-223
278,13,0,9.26229690417981e-223
