start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,True
True,79,1,0,1,0,True
True,77,1,1,1,0,True
True,76,0,1,1,0,True
True,75,1,1,1,0,True
True,74,0,1,1,0,True
True,72,0,0,1,0,True
True,80,0,0,1,1,True
True,79,2,0,1,0,True
True,78,2,1,1,0,True
True,77,0,1,1,0,True
True,75,0,2,1,0,True
True,74,0,0,1,0,True
True,80,0,0,1,1,True
True,79,1,0,1,0,True
True,76,2,0,1,0,True
True,75,2,1,1,0,True
True,74,1,1,1,0,True
True,73,3,1,1,0,True
True,71,5,1,1,0,True
True,70,6,1,1,0,True
True,68,6,0,1,0,True
True,68,6,2,1,0,True
True,65,7,2,1,0,True
True,65,8,2,1,0,True
True,63,8,1,1,0,True
True,64,8,0,1,0,True
True,62,10,0,1,0,True
True,61,9,0,1,0,True
True,59,7,0,1,0,True
True,59,7,1,1,0,True
True,57,8,1,1,0,True
True,56,10,1,1,0,True
True,54,9,1,1,0,True
True,54,9,0,1,0,True
True,51,9,1,1,0,True
True,51,8,1,1,0,True
True,49,7,1,1,0,True
True,48,6,1,1,0,True
True,46,6,2,1,0,True
True,48,6,3,1,0,True
True,45,6,1,1,0,True
True,44,7,1,1,0,True
True,44,7,0,1,0,True
True,42,7,1,1,0,
