d,pobs,turn,risk
298,29,0,0.99609375
298,29,1,0.99609375
298,29,0,0.99609375
298,29,1,0.99609375
297,29,0,0.99609375
297,29,1,0.99609375
297,29,0,0.99609375
297,29,1,0.99609375
297,29,0,0.99609375
297,28,1,0.99609375
296,28,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
296,29,0,0.99609375
296,29,1,0.99609375
295,29,0,0.99609375
295,28,1,0.99609375
295,28,0,0.99609375
295,29,1,0.99609375
295,29,0,0.99609375
295,29,1,0.99609375
294,29,0,0.99609375
294,29,1,0.99609375
293,29,0,0.99609375
293,29,1,0.99609375
293,29,0,0.99609375
293,29,1,0.99609375
292,29,0,0.99609375
292,29,1,0.99609375
291,29,0,0.99609375
291,29,1,0.99609375
290,29,0,0.99609375
290,29,1,0.99609375
289,29,0,0.99609375
289,29,1,0.99609375
289,29,0,0.99609375
289,29,1,0.99609375
289,29,0,0.99609375
289,29,1,0.99609375
288,29,0,0.99609375
288,29,1,0.99609375
288,29,0,0.99609375
288,29,1,0.99609375
288,29,0,0.99609375
288,28,1,0.99609375
288,28,0,0.99609375
288,29,1,0.99609375
287,29,0,0.99609375
287,28,1,0.99609375
287,28,0,0.99609375
287,28,1,0.99609375
286,28,0,0.99609375
286,28,1,0.99609375
286,28,0,0.99609375
286,26,1,8.850996696670014e-199
285,26,0,8.589712661343962e-199
285,26,1,8.850996696670014e-199
284,26,0,6.767256514944749e-198
284,26,1,8.543987955161903e-198
283,26,0,2.267945426630132e-197
283,26,1,1.8342139279888856e-197
283,26,0,2.267945426630132e-197
283,25,1,3.3150411981992857e-199
283,25,0,2.3433911918305295e-199
283,26,1,2.049446652088721e-199
282,26,0,7.871181564197319e-199
282,25,1,6.352468108864641e-199
281,25,0,2.6259045550268233e-198
281,24,1,3.684513154402531e-200
281,24,0,2.6026339456305968e-200
281,23,1,3.4925051108645877e-202
281,23,0,2.4638905919113187e-202
281,21,1,2.676736925343585e-206
280,21,0,2.6183353924269977e-206
280,22,1,8.993836069154446e-206
280,22,0,6.404701443185742e-206
280,21,1,5.158802074298546e-206
280,21,0,6.404701443185742e-206
280,20,1,7.269774149512691e-208
280,20,0,5.1557603277924734e-208
280,19,1,5.536929186834653e-210
280,19,0,3.932883177773112e-210
280,20,1,3.410082997041943e-210
279,20,0,1.3355168253223498e-209
279,18,1,1.347844215947545e-211
278,18,0,1.3255657991550235e-211
278,18,1,1.347844215947545e-211
277,18,0,1.1198617507707426e-210
277,16,1,6.72631236167435e-215
276,16,0,6.617531029679616e-215
276,16,1,6.72631236167435e-215
276,16,0,1.646224157520299e-214
276,15,1,1.3654323443088934e-216
275,15,0,3.365422458587065e-216
275,13,1,1.3106067920050292e-220
275,13,0,3.7520009744735006e-221
275,14,1,1.3106067920050292e-220
274,14,0,3.2505814894056134e-220
274,13,1,2.593549060695968e-220
274,13,0,3.2505814894056134e-220
274,11,1,9.075733203932831e-225
273,11,0,8.991307778779968e-225
273,10,1,1.2367005637626496e-226
273,10,0,3.512229601085925e-227
273,11,1,1.2367005637626496e-226
273,11,0,8.87126537739074e-227
273,10,1,7.02445920217185e-227
273,10,0,8.87126537739074e-227
273,8,1,1.3536476711106475e-231
272,8,0,1.343583376158152e-231
272,9,1,4.730218627672895e-231
271,9,0,1.2036896763184643e-230
271,7,1,4.607560032939356e-233
270,7,0,4.576109111212807e-233
270,7,1,4.607560032939356e-233
269,7,0,4.164102036595022e-232
269,7,1,5.208272637916432e-232
268,7,0,1.4844835054930893e-231
268,5,1,1.0020374231725048e-236
267,5,0,1.0020374231725048e-236
267,5,1,1.0020374231725048e-236
266,5,0,9.36770617831767e-236
266,2,1,2.8718864462875623e-244
266,2,0,2.0766828286900102e-244
266,2,1,1.6304534605417436e-244
266,2,0,2.0766828286900102e-244
266,1,1,1.8715800071322783e-247
265,1,0,1.8715800071322783e-247
265,0,1,2.1932578208581386e-250
265,0,0,1.5876567807704436e-250
265,0,1,1.3803339021818633e-250
264,0,0,7.965563229982294e-250
264,1,1,6.737993554128859e-251
263,1,0,2.906884992420936e-249
263,1,1,3.832745321275727e-251
262,1,0,1.0649848921181807e-248
262,1,1,2.0800486174183217e-251
261,1,0,3.924731208986345e-248
261,0,1,6.246965683787484e-251
260,0,0,1.446982751782866e-247
260,0,1,1.8713617725232377e-250
259,0,0,5.38568097574781e-247
259,1,1,9.465926167136494e-251
258,1,0,1.9933723777456623e-246
258,1,1,4.651125105178018e-251
257,1,0,7.472911694149658e-246
257,0,1,1.5003629371541993e-250
256,0,0,2.7960846625957093e-245
256,1,1,7.065345467689775e-251
255,1,0,1.0497831930154735e-244
255,0,1,2.3460220471865662e-250
254,0,0,3.9702971986525264e-244
254,0,1,7.616387855517317e-250
253,0,0,1.5057380730336383e-243
253,0,1,2.4354982368932166e-249
252,0,0,5.730042758170563e-243
252,0,1,7.646940700783003e-249
251,0,0,2.1894987663808284e-242
251,0,1,2.4232770987869424e-248
250,0,0,8.406503624766525e-242
250,1,1,1.0649848921181807e-248
249,1,0,3.2220048736038946e-241
249,1,1,4.661491249107447e-249
248,1,0,1.2419364240073194e-240
248,0,1,1.5573221701137987e-248
247,0,0,4.817776014639714e-240
247,1,1,6.721625958450813e-249
246,1,0,1.8821195014390168e-239
246,0,1,2.2975739639795506e-248
245,0,0,7.348514388088592e-239
245,1,1,9.67215787267987e-249
244,1,0,2.8914154571907765e-238
244,0,1,3.3939846397995793e-248
243,0,0,1.1373700636584465e-237
243,0,1,1.1564688402280048e-247
242,0,0,4.511088016198058e-237
242,0,1,3.877243358059108e-247
241,0,0,1.789078311104932e-236
241,0,1,1.291669545220844e-246
240,0,0,7.094885662922563e-236
240,0,1,4.272789222253034e-246
239,0,0,2.862525297767891e-235
239,0,1,1.4051934429668974e-245
238,0,0,1.1450101191071564e-234
238,0,1,4.619618138201607e-245
237,0,0,4.6193541285868113e-234
237,0,1,1.5274774525075282e-244
236,0,0,1.879192573161273e-233
236,0,1,5.057266172347022e-244
235,0,0,7.642573979551286e-233
235,0,1,1.6796531088247576e-243
234,0,0,3.107351066582992e-232
234,0,1,5.583587991188567e-243
233,0,0,1.2731333114906834e-231
233,1,1,2.0229064689388088e-243
232,1,0,5.253561965202662e-231
232,0,1,6.974908277517522e-243
231,0,0,2.181939145701029e-230
231,0,1,2.3945354401556217e-242
230,0,0,9.049814021283972e-230
230,0,1,8.172175997595333e-242
229,0,0,3.77451317898392e-229
229,1,1,2.877836171196206e-242
228,1,0,1.581946137813056e-228
228,0,1,1.0163960828550468e-241
227,0,0,6.657571368255597e-228
227,0,1,3.550063551643564e-241
226,0,0,2.8114326149537567e-227
226,0,1,1.2419364240073194e-240
225,0,0,1.1905304093821773e-226
225,1,1,4.253046433157141e-241
224,1,0,5.078716981851948e-226
224,0,1,1.5231295766127502e-240
223,0,0,2.1634015195421284e-225
223,1,1,5.1786405604833506e-241
222,1,0,9.329009479391422e-225
222,0,1,1.9027403326300818e-240
221,0,0,4.0355353223068775e-224
221,0,1,6.879859133746207e-240
220,0,0,1.7492948091673327e-223
220,0,1,2.467001258858313e-239
219,0,0,7.59153422974549e-223
219,1,1,8.285824896773361e-240
218,1,0,3.317581506806926e-222
218,0,1,3.044384532208131e-239
217,0,0,1.4567100557575688e-221
217,1,1,1.01604459141429e-239
216,1,0,6.4147113434546945e-221
216,1,1,3.421183356699408e-240
215,1,0,2.8356136396942585e-220
215,1,1,1.1575784782256901e-240
214,1,0,1.267035167785337e-219
214,0,1,4.6303139129027606e-240
213,0,0,5.6435627560744266e-219
213,0,1,1.8071346607442353e-239
212,0,0,2.5407098211660556e-218
212,0,1,6.928599280197815e-239
211,0,0,1.1437620518977505e-217
211,0,1,2.6034736689228153e-238
210,0,0,5.198274588810829e-217
210,0,1,9.646049906976698e-238
