start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,True
True,80,0,2,1,0,True
True,77,0,3,1,0,True
True,77,0,1,1,0,True
True,76,0,2,1,0,True
True,74,0,3,1,0,True
True,74,0,4,1,0,True
True,71,0,5,1,0,True
True,71,0,4,1,0,True
True,70,1,4,1,0,True
True,68,1,5,1,0,True
True,65,0,5,1,0,True
True,65,0,7,1,0,True
True,65,0,6,1,0,True
True,63,1,6,1,0,True
True,62,2,6,1,0,True
True,61,2,7,1,0,True
True,59,4,7,1,0,True
True,57,5,7,1,0,True
True,55,3,7,1,0,True
True,54,3,6,1,0,True
True,54,3,8,1,0,True
True,53,5,8,1,0,True
True,51,6,8,1,0,True
True,50,6,10,1,0,True
True,49,6,9,1,0,True
True,46,8,9,1,0,True
True,47,7,9,1,0,True
True,45,6,9,1,0,True
True,44,6,11,1,0,True
True,43,4,11,1,0,True
True,41,6,11,1,0,True
True,40,5,11,1,0,True
True,39,5,10,1,0,True
True,39,5,8,1,0,True
True,37,5,9,1,0,True
True,37,7,9,1,0,True
True,36,6,9,1,0,True
True,35,7,9,1,0,True
True,33,7,8,1,0,True
True,34,7,10,1,0,True
True,32,6,10,1,0,True
True,29,7,10,1,0,True
True,29,9,10,1,0,True
True,26,8,10,1,0,True
True,26,8,9,1,0,False
True,27,8,7,1,0,True
True,26,8,6,1,0,False
True,23,8,7,1,0,False
True,22,8,8,1,0,False
True,21,10,8,1,0,False
True,20,10,9,1,0,False
True,20,10,8,1,0,False
True,18,10,9,1,0,False
True,18,12,9,1,0,False
True,16,10,9,1,0,False
True,15,11,9,1,0,False
True,15,13,9,1,0,False
True,15,14,9,1,0,False
True,11,13,9,1,0,False
True,11,13,8,1,0,False
True,10,11,8,1,0,False
True,8,10,8,1,0,False
True,8,9,8,1,0,False
True,6,7,8,1,0,False
True,4,7,7,1,0,False
True,4,7,6,1,0,False
True,3,7,5,1,0,False
True,1,7,4,1,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
True,0,7,3,0,0,False
