start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0
True,True,7,7,0,0,-1,-1,0
True,False,7,7,0,0,-1,-1,0
True,True,8,7,0,0,-1,-1,0
True,False,8,7,0,0,-1,-1,0
True,True,8,8,0,0,-1,-1,0
True,False,8,8,0,0,-1,-1,0
True,True,8,7,0,0,-1,-1,1909/1822128
True,False,8,7,0,0,-1,-1,3837/368060
True,True,8,7,0,0,-1,-1,605/45752
True,False,8,7,0,0,-1,-1,973/23668
True,True,8,6,0,0,-1,-1,329/3608
True,False,8,6,0,0,-1,-1,379/1995
True,True,8,5,0,0,-1,-1,587/2015
True,False,8,5,0,0,-1,-1,239/510
True,True,7,5,0,0,-1,-1,4385/7952
True,False,7,5,0,0,-1,-1,3551/6588
True,True,7,4,0,0,-1,-1,4333/7632
True,False,7,4,0,0,-1,-1,271/510
True,True,8,4,0,0,-1,-1,311/496
True,False,8,4,0,0,-1,-1,5599/9540
True,True,7,4,0,0,-1,-1,2243/3900
True,False,7,4,0,0,-1,-1,1381/2709
True,True,8,4,0,0,-1,-1,3833/6076
True,False,8,4,0,0,-1,-1,2501/3828
True,True,8,4,0,0,-1,-1,5527/8360
True,False,8,4,0,0,-1,-1,5599/9540
True,True,8,4,0,0,-1,-1,2693/3950
True,False,8,4,0,0,-1,-1,2261/3726
True,True,7,4,0,0,-1,-1,2243/3900
True,False,7,4,0,0,-1,-1,3551/6588
True,True,7,3,0,0,-1,-1,319/540
True,False,7,3,0,0,-1,-1,855/1562
True,True,8,3,0,0,-1,-1,2677/4816
True,False,8,3,0,0,-1,-1,947/1475
True,True,8,4,0,0,-1,-1,1677/2552
True,False,8,4,0,0,-1,-1,2501/3828
True,True,8,4,0,0,-1,-1,1292/1863
True,False,8,4,0,0,-1,-1,5599/9540
True,True,8,5,0,0,-1,-1,2407/3550
True,False,8,5,0,0,-1,-1,2706/4189
True,True,7,5,0,0,-1,-1,2057/3600
True,False,7,5,0,0,-1,-1,3551/6588
True,True,7,4,0,0,-1,-1,2057/3600
True,False,7,4,0,0,-1,-1,3551/6588
True,True,7,5,0,0,-1,-1,2057/3600
