start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0
True,True,7,7,0,0,-1,-1,0
True,False,7,7,0,0,-1,-1,0
True,True,7,8,0,0,-1,-1,0
True,False,7,8,0,0,-1,-1,0
True,True,7,8,0,0,-1,-1,0
True,False,7,8,0,0,-1,-1,245/60024
True,True,7,7,0,0,-1,-1,203/30906
True,False,7,7,0,0,-1,-1,762/21505
True,True,8,7,0,0,-1,-1,605/45752
True,False,8,7,0,0,-1,-1,973/23668
True,True,8,8,0,0,-1,-1,635/50402
True,False,8,8,0,0,-1,-1,227/4294
True,True,7,8,0,0,-1,-1,2185/27126
True,False,7,8,0,0,-1,-1,1076/5593
True,True,7,7,0,0,-1,-1,1943/6864
True,False,7,7,0,0,-1,-1,406/999
True,True,6,7,0,0,-1,-1,3621/6952
True,False,6,7,0,0,-1,-1,1381/2709
True,True,5,7,0,0,-1,-1,957/1696
True,False,5,7,0,0,-1,-1,3551/6588
True,True,5,6,0,0,-1,-1,669/1276
True,False,5,6,0,0,-1,-1,1328/2709
True,True,5,7,0,0,-1,-1,2057/3600
True,False,5,7,0,0,-1,-1,3551/6588
True,True,5,8,0,0,-1,-1,311/496
True,False,5,8,0,0,-1,-1,2057/3600
True,True,5,7,0,0,-1,-1,2243/3900
True,False,5,7,0,0,-1,-1,3551/6588
True,True,4,7,0,0,-1,-1,2057/3600
True,False,4,7,0,0,-1,-1,289/540
True,True,3,7,0,0,-1,-1,2243/3900
True,False,3,7,0,0,-1,-1,1457/2838
True,True,2,7,0,0,-1,-1,319/540
True,False,2,7,0,0,-1,-1,271/510
True,True,2,8,0,0,-1,-1,2081/3944
True,False,2,8,0,0,-1,-1,6089/9372
True,True,3,8,0,0,-1,-1,2311/3294
True,False,3,8,0,0,-1,-1,3833/6076
True,True,2,8,0,0,-1,-1,2743/3800
True,False,2,8,0,0,-1,-1,2706/4189
True,True,1,8,0,0,-1,-1,2707/3540
True,False,1,8,0,0,-1,-1,1075/1474
True,True,2,8,0,0,-1,-1,2936/4209
True,False,2,8,0,0,-1,-1,6089/9372
True,True,3,8,0,0,-1,-1,2693/3950
