start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,77,1,1,1,0,0
True,76,0,1,1,0,0
True,75,1,1,1,0,0
True,74,0,1,1,0,0
True,72,0,0,1,0,0
True,80,0,0,1,1,0
True,79,2,0,1,0,0
True,78,2,1,1,0,0
True,77,0,1,1,0,0
True,75,0,2,1,0,0
True,74,0,0,1,0,0
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,76,2,0,1,0,0
True,75,2,1,1,0,0
True,74,1,1,1,0,0
True,73,3,1,1,0,0
True,71,5,1,1,0,0
True,70,6,1,1,0,0
True,68,6,0,1,0,0
True,68,6,2,1,0,0
True,65,7,2,1,0,0
True,65,8,2,1,0,0
True,63,8,1,1,0,0
True,64,8,0,1,0,0
True,62,10,0,1,0,0
True,61,9,0,1,0,0
True,59,7,0,1,0,0
True,59,7,1,1,0,0
True,57,8,1,1,0,0
True,56,10,1,1,0,0
True,54,9,1,1,0,0
True,54,9,0,1,0,0
True,51,9,1,1,0,0
True,51,8,1,1,0,0
True,49,7,1,1,0,0
True,48,6,1,1,0,0
True,46,6,2,1,0,0
True,48,6,3,1,0,0
True,45,6,1,1,0,0
True,44,7,1,1,0,0
True,44,7,0,1,0,0
True,42,7,1,1,0,81/10000000000000000000000
True,40,6,1,1,0,2383281/20000000000000000000000
True,41,6,2,1,0,2853/2000000000000000000000
True,40,8,2,1,0,264969/20000000000000000000000
True,39,8,0,1,0,126073521/20000000000000000000000
True,36,7,0,1,0,26492699277/4000000000000000000000
True,36,8,0,1,0,1464793188813/10000000000000000000000
True,36,6,0,1,0,328578527691/20000000000000000000000
True,34,6,1,1,0,92632860121689/2500000000000000000000
True,34,8,1,1,0,2644417208223/625000000000000000000
True,32,8,0,1,0,42566038895053557/10000000000000000000000
True,30,8,1,1,0,45419531516769897/200000000000000000000
True,31,6,1,1,0,343964453805937071/10000000000000000000000
True,30,6,2,1,0,343964453805937071/10000000000000000000000
True,29,7,2,1,0,12753081794312200719/10000000000000000000000
True,27,6,2,1,0,208487468680251958413/10000000000000000000000
True,26,4,2,1,0,637987003915752509859/10000000000000000000000
True,25,2,2,1,0,720063580292269167843/5000000000000000000000
True,23,1,2,1,0,7864957446021173814489/20000000000000000000000
True,23,0,2,1,0,927996977532100849839/2500000000000000000000
True,21,0,0,1,0,0
True,80,0,0,1,1,0
True,79,0,2,1,0,0
True,77,0,1,1,0,0
True,76,0,0,1,0,0
True,80,0,0,1,1,0
True,78,2,0,1,0,0
True,78,2,1,1,0,0
True,77,2,0,1,0,0
True,77,1,0,1,0,0
True,75,0,0,1,0,0
True,80,0,0,1,1,0
True,80,1,0,1,0,0
True,77,0,0,1,0,0
True,80,0,0,1,1,0
True,78,0,1,1,0,0
True,77,0,0,1,0,0
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,77,3,0,1,0,0
True,75,5,0,1,0,0
True,75,5,1,1,0,0
True,73,3,1,1,0,0
True,73,3,2,1,0,0
True,72,3,1,1,0,0
True,70,3,0,1,0,0
True,69,3,1,1,0,0
True,69,3,0,1,0,0
True,68,4,0,1,0,0
True,67,5,0,1,0,0
True,66,3,0,1,0,0
True,64,4,0,1,0,0
True,62,5,0,1,0,0
True,62,5,1,1,0,0
True,61,5,0,1,0,0
True,59,7,0,1,0,0
True,57,8,0,1,0,0
True,57,8,2,1,0,0
True,56,9,2,1,0,0
True,57,9,4,1,0,0
True,55,11,4,1,0,0
True,54,10,4,1,0,0
True,52,11,4,1,0,0
True,50,11,2,1,0,0
True,50,12,2,1,0,0
True,49,14,2,1,0,0
True,46,12,2,1,0,0
True,47,12,3,1,0,0
True,46,13,3,1,0,0
True,43,13,4,1,0,0
True,44,13,5,1,0,0
True,42,13,4,1,0,81/10000000000000000000000
True,41,14,4,1,0,891/625000000000000000000
True,41,13,4,1,0,2853/2000000000000000000000
True,39,14,4,1,0,31452183/5000000000000000000000
True,38,14,2,1,0,4718257461/20000000000000000000000
True,37,14,1,1,0,26492699277/4000000000000000000000
True,34,13,1,1,0,6458090850009/2500000000000000000000
True,33,11,1,1,0,1082377968733773/2500000000000000000000
True,34,12,1,1,0,92632860121689/2500000000000000000000
True,32,10,1,1,0,42088151208489849/10000000000000000000000
True,32,11,1,1,0,42566038895053557/10000000000000000000000
True,29,11,0,1,0,2266781171468099877/10000000000000000000000
True,27,12,0,1,0,226483760961704259/39062500000000000000
True,28,12,2,1,0,12753081794312200719/10000000000000000000000
True,27,12,4,1,0,21452352560292978243/1000000000000000000000
True,24,13,4,1,0,720063580292269167843/5000000000000000000000
True,26,14,4,1,0,637987003915752509859/10000000000000000000000
True,23,13,4,1,0,1502155926795650264307/10000000000000000000000
True,21,13,3,1,0,8983341091599820694901/20000000000000000000000
True,22,13,2,1,0,7864957446021173814489/20000000000000000000000
True,21,11,2,1,0,9081818181818181818109/20000000000000000000000
True,19,10,2,1,0,9081818181818181818181/20000000000000000000000
True,19,9,2,1,0,908181818181818181891/2000000000000000000000
True,18,9,1,1,0,90818181818181818271/200000000000000000000
True,17,8,1,1,0,9081818181818181891/20000000000000000000
True,15,7,1,1,0,908181818181818181/2000000000000000000
True,12,6,1,1,0,908181818181891/2000000000000000
True,11,6,0,1,0,908181818181819/2000000000000000
True,9,4,0,1,0,90818181891/200000000000
True,10,6,0,1,0,908181818271/2000000000000
True,8,8,0,1,0,908181891/2000000000
True,8,7,0,1,0,9081818271/20000000000
True,7,9,0,1,0,908181891/2000000000
True,5,9,1,1,0,90818181/200000000
True,5,9,0,1,0,9081891/20000000
True,3,10,0,1,0,908181/2000000
True,3,10,1,1,0,90891/200000
True,1,10,0,1,0,909/2000
True,127,12,0,1,0,0
True,126,10,0,1,0,0
True,125,10,1,1,0,0
True,123,11,1,1,0,0
True,122,11,0,1,0,0
True,122,13,0,1,0,0
True,121,13,2,1,0,0
True,120,14,2,1,0,0
True,117,14,4,1,0,0
True,115,15,4,1,0,0
True,116,15,5,1,0,0
True,114,14,5,1,0,0
True,113,13,5,1,0,0
True,113,12,5,1,0,0
True,112,11,5,1,0,0
True,112,10,5,1,0,0
True,110,9,5,1,0,0
True,109,9,7,1,0,0
True,108,8,7,1,0,0
True,107,8,5,1,0,0
True,105,8,4,1,0,0
True,102,10,4,1,0,0
True,104,10,3,1,0,0
True,101,10,4,1,0,0
True,100,10,6,1,0,0
True,101,8,6,1,0,0
True,99,10,6,1,0,0
True,98,11,6,1,0,0
True,96,11,8,1,0,0
True,96,13,8,1,0,0
True,94,12,8,1,0,0
True,91,14,8,1,0,0
True,91,14,7,1,0,0
True,90,16,7,1,0,0
