start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,77,0,0,1,0,0
True,80,0,0,1,1,0
True,79,0,1,1,0,0
True,78,0,0,1,0,0
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,78,0,0,1,0,0
True,80,0,0,1,1,0
True,79,0,1,1,0,0
True,77,0,2,1,0,0
True,77,0,3,1,0,0
True,75,0,2,1,0,0
True,73,0,3,1,0,0
True,74,0,2,1,0,0
True,71,0,1,1,0,0
True,70,0,2,1,0,0
True,69,0,0,1,0,0
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,78,0,0,1,0,0
True,80,0,0,1,1,0
True,77,1,0,1,0,0
True,78,0,0,1,0,0
True,80,0,0,1,1,0
True,80,0,1,1,0,0
True,78,0,0,1,0,0
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,77,1,2,1,0,0
True,77,1,1,1,0,0
True,76,1,2,1,0,0
True,76,2,2,1,0,0
True,74,2,3,1,0,0
True,72,3,3,1,0,0
True,71,3,4,1,0,0
True,70,4,4,1,0,0
True,69,3,4,1,0,0
True,69,2,4,1,0,0
True,67,1,4,1,0,0
True,67,0,4,1,0,0
True,66,0,6,1,0,0
True,64,0,4,1,0,0
True,64,0,5,1,0,0
True,62,0,4,1,0,0
True,61,1,4,1,0,0
True,60,0,4,1,0,0
True,60,0,5,1,0,0
True,59,0,3,1,0,0
True,58,0,1,1,0,0
True,56,1,1,1,0,0
True,55,2,1,1,0,0
True,55,2,0,1,0,0
True,52,3,0,1,0,0
True,50,3,1,1,0,0
True,51,3,3,1,0,0
True,50,3,5,1,0,0
True,48,4,5,1,0,0
True,48,5,5,1,0,0
True,45,5,4,1,0,0
True,44,4,4,1,0,0
True,42,4,2,1,0,41152262276337881474/5080526071381077673192289328209152610145
True,42,4,1,1,0,41152262276337881474/5080526071381077673192289328209152610145
True,41,4,0,1,0,701459128970907441/492044909616581461973466841539421277
True,39,5,0,1,0,317275301576991/50331808495378726144399316200
True,37,4,0,1,0,150969335326/22791740208772427230747
True,37,3,0,1,0,33420412115/5026157756713126459768
True,35,2,0,1,0,389441607/151664765262723128
True,33,1,0,1,0,9158533/20969681678020
True,35,0,0,1,0,0
True,80,0,0,1,1,0
True,79,0,1,1,0,0
True,77,0,0,1,0,0
True,80,0,0,1,1,0
True,78,1,0,1,0,0
True,77,0,0,1,0,0
True,80,0,0,1,1,0
True,78,1,0,1,0,0
True,77,0,0,1,0,0
True,80,0,0,1,1,0
True,79,2,0,1,0,0
True,78,3,0,1,0,0
True,77,1,0,1,0,0
True,75,1,2,1,0,0
True,75,2,2,1,0,0
True,72,0,2,1,0,0
True,71,1,2,1,0,0
True,71,3,2,1,0,0
True,69,3,1,1,0,0
True,66,3,2,1,0,0
True,67,3,1,1,0,0
True,65,3,0,1,0,0
True,63,2,0,1,0,0
True,63,2,1,1,0,0
True,61,3,1,1,0,0
True,61,2,1,1,0,0
True,59,2,3,1,0,0
True,58,2,4,1,0,0
True,58,3,4,1,0,0
True,56,4,4,1,0,0
True,55,5,4,1,0,0
True,55,5,5,1,0,0
True,53,5,4,1,0,0
True,52,5,3,1,0,0
True,52,7,3,1,0,0
True,49,9,3,1,0,0
True,50,9,4,1,0,0
True,48,9,2,1,0,0
True,48,10,2,1,0,0
True,46,9,2,1,0,0
True,45,9,4,1,0,0
True,45,9,5,1,0,0
True,43,10,5,1,0,0
True,41,8,5,1,0,701459128970907441/492044909616581461973466841539421277
True,41,10,5,1,0,10014518220242537/7020340262849101080356635607377200
True,40,10,3,1,0,16783710277691969/140846465342731281031628447161280
True,39,10,2,1,0,317275301576991/50331808495378726144399316200
True,38,10,4,1,0,8502891429481/36149581330765502243472920
True,36,10,5,1,0,13653803839/93213179636939005896
True,36,8,5,1,0,6861339797/47077983809888909640
True,36,8,7,1,0,13653803839/93213179636939005896
True,33,8,6,1,0,27197085/739681432497176
True,34,8,8,1,0,26988270/728366717592851
True,32,8,7,1,0,15681373/3725840290380
True,33,8,8,1,0,9158533/20969681678020
True,31,8,6,1,0,3758865/883066630514
True,29,10,6,1,0,69343255/54373736504
True,28,10,5,1,0,16138161/2849829742
True,26,10,6,1,0,24974461/391457244
True,26,10,7,1,0,7676605/124571968
True,24,11,7,1,0,4154429/15060012
True,24,11,5,1,0,12331499/47023632
True,24,10,5,1,0,4154429/15060012
True,22,11,5,1,0,2639953/6217312
True,20,11,6,1,0,33184791/73079600
True,20,11,8,1,0,33184791/73079600
True,19,11,9,1,0,33184791/73079600
True,17,12,9,1,0,33184791/73079600
True,16,12,11,1,0,33184791/73079600
True,16,11,11,1,0,33184791/73079600
True,14,10,11,1,0,33184791/73079600
True,14,10,10,1,0,33184791/73079600
True,12,9,10,1,0,33184791/73079600
True,11,9,11,1,0,33184791/73079600
True,10,7,11,1,0,33184791/73079600
True,8,6,11,1,0,33184791/73079600
True,8,6,13,1,0,33184791/73079600
True,7,7,13,1,0,3834161/8443600
True,7,6,13,1,0,33184791/73079600
True,6,8,13,1,0,19631832/43233227
True,4,8,12,1,0,3678478/8094261
True,4,9,12,1,0,2278289/5016760
True,3,10,12,1,0,3678478/8094261
True,1,10,13,1,0,909/2000
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
True,2,10,15,0,0,1
