start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,76,0,0,1,0,0
True,80,0,0,1,1,0
True,78,0,1,1,0,0
True,77,0,3,1,0,0
True,75,1,3,1,0,0
True,75,1,1,1,0,0
True,72,0,1,1,0,0
True,71,0,0,1,0,0
True,80,0,0,1,1,0
True,78,1,0,1,0,0
True,77,0,0,1,0,0
True,80,0,0,1,1,0
True,80,1,0,1,0,0
True,78,3,0,1,0,0
True,76,1,0,1,0,0
True,75,0,0,1,0,0
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,77,0,0,1,0,0
True,80,0,0,1,1,0
True,78,1,0,1,0,0
True,75,1,1,1,0,0
True,75,1,3,1,0,0
True,74,0,3,1,0,0
True,74,1,3,1,0,0
True,72,1,5,1,0,0
True,71,0,5,1,0,0
True,72,0,4,1,0,0
True,70,0,5,1,0,0
True,67,0,6,1,0,0
True,67,0,5,1,0,0
True,67,0,6,1,0,0
True,65,0,7,1,0,0
True,65,0,6,1,0,0
True,63,0,7,1,0,0
True,63,0,8,1,0,0
True,61,0,7,1,0,0
True,61,2,7,1,0,0
True,58,2,8,1,0,0
True,57,1,8,1,0,0
True,56,1,6,1,0,0
True,56,3,6,1,0,0
True,55,5,6,1,0,0
True,53,4,6,1,0,0
True,53,3,6,1,0,0
True,52,1,6,1,0,0
True,50,1,8,1,0,0
True,48,1,6,1,0,0
True,48,0,6,1,0,0
True,47,1,6,1,0,0
True,46,2,6,1,0,0
True,44,2,4,1,0,0
True,43,1,4,1,0,0
True,43,1,5,1,0,0
True,40,1,6,1,0,701459128970907441/492044909616581461973466841539421277
True,39,1,4,1,0,317275301576991/50331808495378726144399316200
True,37,2,4,1,0,150969335326/22791740208772427230747
True,37,2,3,1,0,33420412115/5026157756713126459768
True,37,2,4,1,0,1347350930939/1815354531102033978506680
True,35,1,4,1,0,193555691/74927611036967762
True,35,2,4,1,0,6852832927/23480659562683623860
True,33,0,4,1,0,9158533/20969681678020
True,33,0,3,1,0,3949367/77987498503440
True,31,0,4,1,0,18141415/527421375324
True,31,0,3,1,0,3758865/883066630514
True,28,0,4,1,0,69343255/54373736504
True,28,0,3,1,0,16138161/2849829742
True,27,0,5,1,0,10251833/477888380
True,26,1,5,1,0,7676605/124571968
True,25,0,5,1,0,15962149/106261584
True,23,0,6,1,0,3155699/8297950
True,24,1,6,1,0,4154429/15060012
True,21,1,5,1,0,2639953/6217312
True,19,1,6,1,0,33184791/73079600
True,20,1,8,1,0,33184791/73079600
True,18,1,9,1,0,33184791/73079600
True,17,0,9,1,0,3834161/8443600
True,16,0,8,1,0,33184791/73079600
True,14,1,8,1,0,33184791/73079600
True,13,0,8,1,0,33184791/73079600
True,13,0,7,1,0,3834161/8443600
True,13,2,7,1,0,33184791/73079600
True,10,3,7,1,0,3834161/8443600
True,10,3,9,1,0,33184791/73079600
True,8,4,9,1,0,33184791/73079600
True,7,4,8,1,0,33184791/73079600
True,6,5,8,1,0,24892345/54817536
True,5,5,7,1,0,24892345/54817536
True,5,3,7,1,0,3834161/8443600
True,4,5,7,1,0,3678478/8094261
True,3,5,6,1,0,27854293/61340835
True,1,7,6,1,0,3678478/8094261
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
True,1,7,4,0,0,1
