start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0
True,79,1,0,1,0,0
True,78,1,1,1,0,0
True,77,1,0,1,0,0
True,76,0,0,1,0,0
True,80,0,0,1,1,0
True,78,0,1,1,0,0
True,78,2,1,1,0,0
True,75,2,0,1,0,0
True,75,4,0,1,0,0
True,74,4,1,1,0,0
True,73,4,2,1,0,0
True,72,5,2,1,0,0
True,70,6,2,1,0,0
True,69,7,2,1,0,0
True,68,9,2,1,0,0
True,67,9,1,1,0,0
True,67,9,0,1,0,0
True,64,9,1,1,0,0
True,63,9,0,1,0,0
True,62,8,0,1,0,0
True,61,7,0,1,0,0
True,60,6,0,1,0,0
True,59,5,0,1,0,0
True,58,4,0,1,0,0
True,57,3,0,1,0,0
True,56,3,1,1,0,0
True,54,3,2,1,0,0
True,53,3,4,1,0,0
True,53,1,4,1,0,0
True,50,1,3,1,0,0
True,50,1,2,1,0,0
True,48,0,2,1,0,0
True,49,2,2,1,0,0
True,46,1,2,1,0,0
True,45,1,3,1,0,0
True,44,1,1,1,0,0
True,45,1,0,1,0,0
True,45,0,0,1,0,0
True,80,0,0,1,1,0
True,78,2,0,1,0,0
True,78,0,0,1,0,0
True,80,0,0,1,1,0
True,79,0,2,1,0,0
True,77,0,3,1,0,0
True,75,1,3,1,0,0
True,76,1,4,1,0,0
True,74,1,5,1,0,0
True,72,3,5,1,0,0
True,72,4,5,1,0,0
True,72,4,6,1,0,0
True,70,4,5,1,0,0
True,69,4,7,1,0,0
True,68,4,5,1,0,0
True,67,4,6,1,0,0
True,65,4,5,1,0,0
True,65,3,5,1,0,0
True,63,3,6,1,0,0
True,62,3,8,1,0,0
True,60,4,8,1,0,0
True,59,4,6,1,0,0
True,59,5,6,1,0,0
True,58,5,5,1,0,0
True,56,4,5,1,0,0
True,56,6,5,1,0,0
True,54,5,5,1,0,0
True,54,5,3,1,0,0
True,52,5,2,1,0,0
True,52,5,0,1,0,0
True,50,6,0,1,0,0
True,49,6,1,1,0,0
True,47,6,3,1,0,0
True,46,5,3,1,0,0
True,47,6,3,1,0,0
True,44,5,3,1,0,0
True,45,5,4,1,0,0
True,42,4,4,1,0,0
True,40,4,3,1,0,2853/2000000000000000000000
True,40,4,1,1,0,2383263/20000000000000000000000
True,39,4,2,1,0,126073521/20000000000000000000000
True,37,5,2,1,0,33119302581/5000000000000000000000
True,36,6,2,1,0,1464793188813/10000000000000000000000
True,35,6,1,1,0,25677785343969/10000000000000000000000
True,33,6,0,1,0,136484776455003/312500000000000000000
True,33,5,0,1,0,67606586601147/156250000000000000000
True,32,5,2,1,0,42566038895053557/10000000000000000000000
True,29,7,2,1,0,2266781171468099877/10000000000000000000000
True,28,6,2,1,0,226483760961704259/39062500000000000000
True,26,6,1,1,0,621137576717354431089/10000000000000000000000
True,26,6,0,1,0,637987003915752509859/10000000000000000000000
True,24,6,1,1,0,5335167317736235861413/20000000000000000000000
True,24,7,1,1,0,5517165003040054506879/20000000000000000000000
True,22,6,1,1,0,875125125798642392409/2000000000000000000000
True,22,7,1,1,0,8983341091599820694901/20000000000000000000000
True,20,8,1,1,0,9081818181818181818919/20000000000000000000000
True,18,8,2,1,0,9081818181818181891/20000000000000000000
True,19,9,2,1,0,908181818181818181891/2000000000000000000000
True,17,9,4,1,0,9081818181818181891/20000000000000000000
True,15,9,5,1,0,9081818181818181819/20000000000000000000
True,14,9,4,1,0,908181818181891/2000000000000000
True,14,8,4,1,0,90818181818189181/200000000000000000
True,12,8,5,1,0,9081818181891/20000000000000
True,11,7,5,1,0,908181818181819/2000000000000000
True,11,7,6,1,0,9081818181891/20000000000000
True,9,7,7,1,0,9081818181819/20000000000000
True,9,6,7,1,0,90818181891/200000000000
True,7,8,7,1,0,90818181819/200000000000
True,7,8,5,1,0,908181891/2000000000
True,6,10,5,1,0,908189181/2000000000
True,3,10,7,1,0,90891/200000
True,4,10,9,1,0,908271/2000000
True,4,10,7,1,0,90891/200000
True,0,10,6,1,0,909/2000
True,127,12,6,1,0,0
True,125,13,6,1,0,0
True,123,13,5,1,0,0
True,124,14,5,1,0,0
True,122,14,6,1,0,0
True,121,12,6,1,0,0
True,121,12,8,1,0,0
True,119,10,8,1,0,0
True,118,9,8,1,0,0
True,116,8,8,1,0,0
True,115,7,8,1,0,0
True,114,7,9,1,0,0
True,114,8,9,1,0,0
True,111,9,9,1,0,0
True,110,8,9,1,0,0
True,110,9,9,1,0,0
True,110,11,9,1,0,0
True,109,11,11,1,0,0
True,108,9,11,1,0,0
True,107,9,9,1,0,0
True,105,9,8,1,0,0
True,104,9,7,1,0,0
True,103,9,8,1,0,0
True,102,9,10,1,0,0
True,101,11,10,1,0,0
True,100,10,10,1,0,0
True,99,8,10,1,0,0
True,98,8,11,1,0,0
True,96,6,11,1,0,0
True,94,5,11,1,0,0
True,94,6,11,1,0,0
True,94,6,9,1,0,0
True,92,5,9,1,0,0
True,92,5,8,1,0,0
True,90,7,8,1,0,0
True,89,7,6,1,0,0
True,87,7,8,1,0,0
True,87,5,8,1,0,0
True,86,5,7,1,0,0
True,84,6,7,1,0,0
True,85,6,8,1,0,0
True,83,5,8,1,0,0
True,81,5,6,1,0,0
True,80,5,5,1,1,0
True,78,6,5,1,0,0
True,76,5,5,1,0,0
True,77,7,5,1,0,0
True,74,7,6,1,0,0
True,74,6,6,1,0,0
True,74,8,6,1,0,0
True,72,8,7,1,0,0
True,71,10,7,1,0,0
True,71,10,5,1,0,0
True,69,10,6,1,0,0
True,65,10,5,1,0,0
True,65,8,5,1,0,0
True,63,8,4,1,0,0
True,63,8,6,1,0,0
True,62,9,6,1,0,0
True,60,9,7,1,0,0
True,58,9,8,1,0,0
True,58,11,8,1,0,0
True,58,11,9,1,0,0
True,57,11,7,1,0,0
True,55,9,7,1,0,0
True,54,9,8,1,0,0
True,53,9,7,1,0,0
True,52,9,9,1,0,0
True,51,9,10,1,0,0
True,49,8,10,1,0,0
True,49,9,10,1,0,0
True,48,8,10,1,0,0
True,45,8,12,1,0,0
True,45,7,12,1,0,0
True,44,8,12,1,0,0
True,43,7,12,1,0,0
True,42,7,10,1,0,81/10000000000000000000000
True,40,7,8,1,0,2386431/20000000000000000000000
True,39,7,10,1,0,62905941/10000000000000000000000
True,40,5,10,1,0,2386431/20000000000000000000000
True,38,5,12,1,0,4704281883/20000000000000000000000
True,36,4,12,1,0,1464793188813/10000000000000000000000
True,37,2,12,1,0,3710986389/5000000000000000000000
True,33,4,12,1,0,2918501201961/10000000000000000000000
True,34,4,11,1,0,92632860121689/2500000000000000000000
True,32,3,11,1,0,42088151208489849/10000000000000000000000
