start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0
True,79,0,1,1,0,0
True,77,0,2,1,0,0
True,77,0,1,1,0,0
True,76,2,1,1,0,0
True,73,2,0,1,0,0
True,73,2,1,1,0,0
True,71,2,0,1,0,0
True,71,2,1,1,0,0
True,70,3,1,1,0,0
True,68,3,3,1,0,0
True,68,2,3,1,0,0
True,64,2,5,1,0,0
True,64,3,5,1,0,0
True,63,3,4,1,0,0
True,63,3,3,1,0,0
True,61,3,2,1,0,0
True,60,3,3,1,0,0
True,59,4,3,1,0,0
True,56,4,4,1,0,0
True,56,4,3,1,0,0
True,55,3,3,1,0,0
True,54,3,5,1,0,0
True,52,3,6,1,0,0
True,52,3,5,1,0,0
True,50,1,5,1,0,0
True,50,1,4,1,0,0
True,48,1,2,1,0,0
True,47,1,1,1,0,0
True,47,0,1,1,0,0
True,44,1,1,1,0,0
True,44,1,0,1,0,0
True,43,1,2,1,0,0
True,40,2,2,1,0,2853/2000000000000000000000
True,40,4,2,1,0,2383263/20000000000000000000000
True,37,4,3,1,0,4718257461/20000000000000000000000
True,37,4,2,1,0,26492699277/4000000000000000000000
True,36,4,3,1,0,1464793188813/10000000000000000000000
True,34,5,3,1,0,22990069251567/625000000000000000000
True,33,5,5,1,0,136484776455003/312500000000000000000
True,32,5,4,1,0,42126152180114853/10000000000000000000000
True,31,5,3,1,0,343964453805937071/10000000000000000000000
True,30,4,3,1,0,45419531516769897/200000000000000000000
True,29,5,3,1,0,12753081794312200719/10000000000000000000000
True,28,6,3,1,0,56842623894669249483/10000000000000000000000
True,26,6,1,1,0,637987003915752509859/10000000000000000000000
True,25,6,2,1,0,182122073472867051807/1250000000000000000000
True,24,4,2,1,0,5517165003040054506879/20000000000000000000000
True,24,5,2,1,0,5244808639710808161711/20000000000000000000000
True,22,3,2,1,0,8983341091599820694901/20000000000000000000000
True,21,5,2,1,0,9081818181818181818181/20000000000000000000000
True,21,5,1,1,0,9081818181818181818109/20000000000000000000000
True,19,6,1,1,0,90818181818181818181/200000000000000000000
True,18,8,1,1,0,9081818181818181891/20000000000000000000
True,16,6,1,1,0,908181818181818919/2000000000000000000
True,17,7,1,1,0,9081818181818181891/20000000000000000000
True,16,7,0,1,0,908181818181818271/2000000000000000000
True,14,8,0,1,0,908181818181891/2000000000000000
True,11,7,0,1,0,908181818189181/2000000000000000
True,10,7,1,1,0,90818181891/200000000000
True,10,7,3,1,0,9081818189181/20000000000000
True,10,7,2,1,0,90818181891/200000000000
True,8,5,2,1,0,90818189181/200000000000
True,8,4,2,1,0,908181891/2000000000
True,5,3,2,1,0,908189181/2000000000
True,5,3,3,1,0,9081891/20000000
True,3,3,4,1,0,9081819/20000000
True,2,2,4,1,0,90891/200000
True,1,2,3,1,0,90891/200000
True,1,1,3,1,0,909/2000
True,127,1,2,1,0,0
True,126,0,2,1,0,0
True,124,1,2,1,0,0
True,122,2,2,1,0,0
True,123,0,2,1,0,0
True,121,0,1,1,0,0
True,120,0,0,1,0,0
True,121,0,2,1,0,0
True,119,0,0,1,0,0
True,118,1,0,1,0,0
True,116,0,0,1,0,0
True,115,0,1,1,0,0
True,113,0,0,1,0,0
True,114,0,1,1,0,0
True,113,0,0,1,0,0
True,113,0,2,1,0,0
True,111,0,4,1,0,0
True,109,1,4,1,0,0
True,108,1,3,1,0,0
True,107,0,3,1,0,0
True,106,0,2,1,0,0
True,105,0,1,1,0,0
True,105,1,1,1,0,0
True,103,2,1,1,0,0
True,103,1,1,1,0,0
True,101,1,0,1,0,0
True,100,0,0,1,0,0
True,100,1,0,1,0,0
True,99,1,2,1,0,0
True,97,1,3,1,0,0
True,95,1,1,1,0,0
True,95,3,1,1,0,0
True,94,4,1,1,0,0
True,94,4,2,1,0,0
True,93,4,3,1,0,0
