d,pobs,turn,risk
298,29,0,1.0
298,29,1,0.9865494746905381
298,29,0,1.0
298,29,1,0.9967134582086483
297,29,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,28,1,0.9959048218710784
296,28,0,1.0
296,29,1,0.9967939695313806
296,29,0,1.0
296,29,1,0.9967939695313804
296,29,0,1.0
296,29,1,0.9967939695313804
296,29,0,1.0
296,29,1,0.9967939695313804
296,29,0,1.0
296,29,1,0.9967939695313804
296,29,0,1.0
296,29,1,0.9967939695313804
296,29,0,1.0
296,29,1,0.9967939695313804
295,29,0,1.0000000000000002
295,28,1,0.9960269571237904
295,28,0,1.0000000000000002
295,29,1,0.9968337548338592
295,29,0,1.0000000000000002
295,29,1,0.9968337548338592
294,29,0,1.0
294,29,1,0.9968732269610416
293,29,0,1.0
293,29,1,0.9969123862394222
293,29,0,1.0
293,29,1,0.996912386239422
292,29,0,1.0
292,29,1,0.9969512330181602
291,29,0,1.0
291,29,1,0.9969897676689541
290,29,0,1.0
290,29,1,0.9970279905859087
289,29,0,1.0000000000000002
289,29,1,0.9970659021854051
289,29,0,1.0
289,29,1,0.9970659021854054
289,29,0,1.0
289,29,1,0.9970659021854054
288,29,0,1.0
288,29,1,0.9971035029059645
288,29,0,1.0
288,29,1,0.9971035029059645
288,29,0,1.0
288,28,1,0.9964308060876064
288,28,0,1.0
288,29,1,0.9971035029059645
287,29,0,1.0
287,28,1,0.9964855992495341
287,28,0,1.0
287,28,1,0.9905718150989348
286,28,0,1.0
286,28,1,0.9906963610813263
286,28,0,1.0
286,26,1,8.80180370996179e-199
285,26,0,8.621619822746225e-199
285,26,1,8.676676063896341e-199
284,26,0,6.793209013940376e-198
284,26,1,8.446039928203049e-198
283,26,0,2.267677898446922e-197
283,26,1,1.808988625722583e-197
283,26,0,2.267677898446922e-197
283,25,1,3.2118771355755115e-199
283,25,0,2.349143519748556e-199
283,26,1,2.013834062164678e-199
282,26,0,7.874812793593306e-199
282,25,1,6.269852469001289e-199
281,25,0,2.6376042894154433e-198
281,24,1,3.5592703272823195e-200
281,24,0,2.6112663290242307e-200
281,23,1,3.172065320605345e-202
281,23,0,2.4704368241729708e-202
281,21,1,2.5579005735712245e-206
280,21,0,2.621346987656512e-206
280,22,1,8.69334695135821e-206
280,22,0,6.408886024080263e-206
280,21,1,5.08140820548807e-206
280,21,0,6.408886024080263e-206
280,20,1,7.017814883339516e-208
280,20,0,5.156575474759805e-208
280,19,1,5.032500436546938e-210
280,19,0,3.929659645101014e-210
280,20,1,3.345972409611452e-210
279,20,0,1.3377322832217717e-209
279,18,1,1.3360998326844381e-211
278,18,0,1.3274376139734425e-211
278,18,1,1.3236534741534161e-211
277,18,0,1.1174291356250842e-210
277,16,1,6.427749898884338e-215
276,16,0,6.613796563526225e-215
276,16,1,6.579692602349207e-215
276,16,0,1.6435645967191392e-214
276,15,1,1.2306855034021883e-216
275,15,0,3.354258947952743e-216
275,13,1,1.2562231782706305e-220
275,13,0,3.7483982379504833e-221
275,14,1,1.264227167462133e-220
274,14,0,3.2580504027505863e-220
274,13,1,2.55257018604953e-220
274,13,0,3.2580504027505863e-220
274,11,1,9.024869888715126e-225
273,11,0,9.017946489823726e-225
273,10,1,1.2248164361293225e-226
273,10,0,3.5082083284147324e-227
273,11,1,1.1912882473946822e-226
273,11,0,8.860468439197876e-227
273,10,1,6.9264267751639655e-227
273,10,0,8.860468439197876e-227
273,8,1,1.340562002269639e-231
272,8,0,1.3430463113768554e-231
272,9,1,4.576206719629766e-231
271,9,0,1.2021088223419505e-230
271,7,1,4.569419169047389e-233
270,7,0,4.580223221897556e-233
270,7,1,4.512363462959441e-233
269,7,0,4.169175467928336e-232
269,7,1,5.155742887751023e-232
268,7,0,1.4891317131153317e-231
268,5,1,9.967093545903686e-237
267,5,0,1.0003171025371169e-236
267,5,1,9.830870349519982e-237
266,5,0,9.359508727534118e-236
266,2,1,2.760423264976344e-244
266,2,0,2.0729402718166895e-244
266,2,1,1.598262317550784e-244
266,2,0,2.0729402718166895e-244
266,1,1,1.8568784039725378e-247
265,1,0,1.8695494971068778e-247
265,0,1,2.181811754560201e-250
265,0,0,1.5873145051327357e-250
265,0,1,1.361154662198138e-250
264,0,0,7.697059411828742e-250
264,1,1,6.493917801819851e-251
263,1,0,2.810207228458571e-249
263,1,1,3.463861700450724e-251
262,1,0,1.0000751704190805e-248
262,1,1,1.6872248652870232e-251
261,1,0,3.5241857471877226e-248
261,0,1,3.0982261137224284e-251
260,0,0,8.668480471782046e-248
260,0,1,3.676254671629626e-251
259,0,0,1.1444305601969719e-247
259,1,1,1.0216019720128392e-251
258,1,0,2.893866354550921e-247
258,1,1,2.7057457737482463e-252
257,1,0,7.20522142556289e-247
257,0,1,2.129648262901377e-252
256,0,0,5.3811469414165255e-247
256,1,1,5.300902163347025e-253
255,1,0,1.2749254738761534e-246
255,0,1,3.985989773700813e-253
254,0,0,8.908873742155315e-247
254,0,1,3.0137489229165593e-253
253,0,0,6.317979622406661e-247
253,0,1,2.295062834555746e-253
252,0,0,5.472286822321768e-247
252,0,1,1.7606708287936034e-253
251,0,0,5.0399582165182093e-247
251,0,1,1.3604077518570159e-253
250,0,0,4.7238368328524274e-247
250,1,1,3.0208323819299375e-254
249,1,0,9.205741616449355e-247
249,1,1,6.9023395275012215e-255
248,1,0,1.8677539886865091e-246
248,0,1,5.287388666401879e-255
247,0,0,1.6479151372599146e-246
247,1,1,1.20753079429631e-255
246,1,0,3.4261553779087317e-246
246,0,1,9.253663942872538e-256
245,0,0,2.9878844221205736e-246
245,1,1,2.110584815930834e-256
244,1,0,6.352995876409226e-246
244,0,1,1.6183824171854896e-256
243,0,0,5.488322147705624e-246
243,0,1,1.2499964744605304e-256
242,0,0,4.897427303824339e-246
242,0,1,9.722149334685778e-257
241,0,0,4.4914090214026284e-246
241,0,1,7.611869794080089e-257
240,0,0,4.210921098029702e-246
240,0,1,5.996881059358419e-257
239,0,0,4.0163057105347103e-246
239,0,1,4.7520453595036935e-257
238,0,0,3.881035401839734e-246
238,0,1,3.785871833226669e-257
237,0,0,3.7873505747346753e-246
237,0,1,3.031024668947489e-257
236,0,0,3.723354748529127e-246
236,0,1,2.461738492183491e-257
235,0,0,3.681078663289643e-246
235,0,1,1.9878570157231955e-257
234,0,0,3.655188922092939e-246
234,0,1,1.611120002736002e-257
233,0,0,3.642125850508381e-246
233,1,1,3.009960523374187e-258
232,1,0,7.722951225247473e-246
232,0,1,2.429370291341815e-258
231,0,0,7.569829699343323e-246
231,0,1,1.968474660876465e-258
230,0,0,7.433299733568324e-246
230,0,1,1.6006831934864352e-258
229,0,0,7.363534931652617e-246
229,1,1,2.9490637935026173e-259
228,1,0,1.599620752589498e-245
228,0,1,2.3881029655046353e-259
227,0,0,1.5627024055698356e-245
227,0,1,1.9412083346995097e-259
226,0,0,1.518551494148907e-245
226,0,1,1.5833728164317168e-259
225,0,0,1.5064919574341653e-245
225,1,1,2.878648272473974e-260
224,1,0,3.4376674513099696e-245
224,0,1,2.338272859976168e-260
223,0,0,3.334344843241011e-245
223,1,1,4.318912867989177e-261
222,1,0,7.757150523870769e-245
222,0,1,3.493398507689667e-261
221,0,0,7.39189140059421e-245
221,0,1,2.837732644168758e-261
220,0,0,7.121909745159928e-245
220,0,1,2.3140770545926794e-261
219,0,0,7.0416382126939755e-245
219,1,1,4.203819398962658e-262
218,1,0,1.669211720483533e-244
218,0,1,3.413603735424511e-262
217,0,0,1.6184021499666515e-244
217,1,1,6.303426522350186e-263
216,1,0,3.9809170121381076e-244
216,1,1,1.2061520534845774e-263
215,1,0,1.0034105435913342e-243
215,1,1,2.391323754534673e-264
214,1,0,2.5918941603149415e-243
214,0,1,1.9015151989250405e-264
213,0,0,2.2989371058574862e-243
213,0,1,1.5210205121554596e-264
212,0,0,2.1153560129160376e-243
212,0,1,1.2234627186013052e-264
211,0,0,2.009093180754549e-243
211,0,1,9.892460860552927e-265
210,0,0,1.958206324974925e-243
210,0,1,8.03728493132042e-265
