d,pobs,turn,risk
299,29,0,1.0
299,29,1,0.9866775424765659
298,29,0,1.0
298,29,1,0.9967134582086483
298,29,0,1.0
298,29,1,0.9967134582086483
297,29,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,28,1,0.9959048218710784
296,28,0,1.0
296,29,1,0.9967939695313806
296,29,0,1.0
296,28,1,0.9959662746997162
295,28,0,1.0000000000000002
295,29,1,0.9968337548338592
295,29,0,1.0000000000000002
295,29,1,0.9968337548338592
295,29,0,1.0000000000000002
295,29,1,0.9968337548338592
294,29,0,1.0
294,28,1,0.996086876889304
294,28,0,1.0
294,27,1,0.9774883304218572
294,27,0,0.6950167224080268
294,25,1,7.0208488683582055e-205
293,25,0,7.133455272693114e-205
293,26,1,2.2675305808772023e-204
293,26,0,1.6399948694347778e-204
293,25,1,1.3312225865862614e-204
292,25,0,5.3008944983149866e-204
292,26,1,1.78503237632513e-204
292,26,0,5.3008944983149866e-204
292,25,1,4.295346796985564e-204
292,25,0,5.3008944983149866e-204
292,26,1,1.78503237632513e-204
292,26,0,5.3008944983149866e-204
292,25,1,4.295346796985564e-204
292,25,0,5.3008944983149866e-204
292,23,1,6.865275652005733e-208
292,23,0,2.106717363290279e-208
292,23,1,2.1000092949235263e-208
292,23,0,4.845849577906466e-208
292,21,1,5.009816809953448e-212
292,21,0,1.5762711083557768e-212
292,22,1,5.026935498550326e-212
291,22,0,1.1847428470140672e-211
291,19,1,9.826711612491921e-216
291,19,0,7.120628179327327e-216
291,19,1,5.7548335494330775e-216
291,19,0,7.120628179327327e-216
291,18,1,7.127754888776314e-218
290,18,0,7.106955834315236e-218
290,18,1,7.047119260351904e-218
290,18,0,1.6504959407805378e-217
290,16,1,9.474749365909045e-222
289,16,0,9.703905648208082e-222
289,17,1,3.1249031911741704e-221
288,17,0,7.501371297092283e-221
288,16,1,6.028111661269361e-221
288,16,0,7.501371297092284e-221
288,14,1,3.3397097805842976e-225
288,14,0,1.0102472858223618e-225
288,13,1,1.675520104480569e-227
287,13,0,1.6770426831833753e-227
287,14,1,5.435767033329326e-227
287,14,0,3.9589430503378573e-227
287,13,1,3.1745265506086356e-227
286,13,0,1.3206062269541527e-226
286,11,1,3.627973754767808e-231
286,11,0,1.0895904058278828e-231
286,10,1,1.3943765581397365e-233
285,10,0,1.3986797611241853e-233
285,11,1,4.563269714922872e-233
284,11,0,1.1220184492000659e-232
284,11,1,3.452162803627676e-233
283,11,0,3.7908847406712756e-232
283,9,1,1.841447818614854e-234
282,9,0,1.847386745419351e-234
282,9,1,1.82724746620445e-234
282,9,0,4.4588202569740794e-234
282,11,1,6.086947246786635e-234
281,11,0,1.5199988337912994e-233
281,10,1,4.5444879028005703e-234
280,10,0,5.192601598944062e-233
280,8,1,1.2753270441687209e-235
280,8,0,6.6046485703359015e-236
280,7,1,6.142764149566816e-238
280,7,0,1.805246871821255e-238
280,6,1,1.4553979748538257e-240
279,6,0,1.4629133941528126e-240
279,6,1,1.4424218594839536e-240
279,6,0,3.5827500042618907e-240
279,5,1,9.211780224734351e-243
278,5,0,2.490030110307712e-242
278,4,1,5.275652245053759e-245
277,4,0,1.4358754635117012e-244
277,5,1,1.2119980418434943e-244
276,5,0,4.9977072343190603e-244
276,4,1,3.9249727246216085e-244
275,4,0,1.744638928590021e-243
275,2,1,3.1379946132456666e-249
274,2,0,3.1616585702422255e-249
274,1,1,7.131972097664787e-252
273,1,0,7.19035161867988e-252
273,1,1,7.051367571601283e-252
273,1,0,1.813785281339505e-251
273,1,1,1.4162438906569962e-251
272,1,0,6.414931472020021e-251
272,0,1,2.861393513353767e-254
271,0,0,9.208977107003407e-254
271,0,1,6.365356859343065e-254
270,0,0,3.5078900374832113e-253
270,1,1,3.1296321019345947e-254
269,1,0,1.2524932461625254e-252
269,0,1,7.297860691703894e-254
268,0,0,3.8629885434998876e-252
268,0,1,1.641971764527293e-253
267,0,0,9.474399038559127e-252
267,0,1,2.0445513977229357e-253
266,0,0,1.58261860466985e-251
266,0,1,1.871190251721088e-253
265,0,0,1.9064213774219194e-251
265,0,1,1.555593542877417e-253
264,0,0,1.972162486312323e-251
264,0,1,1.2679043141863486e-253
263,0,0,1.9475682197835546e-251
263,1,1,2.3699454151863737e-254
262,1,0,3.420881772029431e-251
262,0,1,1.922262080784044e-254
261,0,0,3.1809251383544073e-251
261,1,1,4.0687076404571876e-255
260,1,0,5.773935918903273e-251
260,0,1,3.0945106888239705e-255
259,0,0,5.2323778279860436e-251
259,0,1,2.371012093805565e-255
258,0,0,4.830933260319789e-251
258,0,1,1.9226386971316868e-255
257,0,0,4.525129623481528e-251
257,0,1,1.5612983750240923e-255
256,0,0,4.285315345692392e-251
256,1,1,3.1017119322545686e-256
255,1,0,7.936299724755798e-251
255,0,1,2.403047959667713e-256
254,0,0,7.329450679228254e-251
254,1,1,5.290483518279646e-257
253,1,0,1.4025890015697614e-250
253,0,1,4.089536952149984e-257
252,0,0,1.2690466357152602e-250
252,1,1,9.0691237381466e-258
251,1,0,2.5006179768907758e-250
251,0,1,6.9980784272918605e-258
250,0,0,2.2247886310508815e-250
250,0,1,5.437355659835177e-258
