d,pobs,turn,risk
298,29,0,1.0
298,29,1,0.9865494746905381
298,29,0,1.0
298,28,1,0.9958425908330178
297,28,0,1.0
297,29,1,0.9967538707499054
296,29,0,1.0
296,29,1,0.9967939695313806
296,29,0,1.0
296,29,1,0.9967939695313804
295,29,0,1.0000000000000002
295,28,1,0.9960269571237904
294,28,0,1.0
294,29,1,0.9968732269610416
293,29,0,1.0
293,29,1,0.9969123862394222
292,29,0,1.0
292,29,1,0.9969512330181602
291,29,0,1.0
291,29,1,0.9969897676689541
291,29,0,1.0
291,29,1,0.996989767668954
291,29,0,1.0
291,28,1,0.9962621368179071
291,28,0,1.0
291,28,1,0.9900633048379037
290,28,0,1.0
290,28,1,0.9901919814091594
290,28,0,1.0
290,28,1,0.9901919814091598
289,28,0,1.0
289,27,1,0.976306388789431
288,27,0,0.7010367892976588
288,26,1,7.448273222530565e-200
287,26,0,1.8865331642107487e-199
287,24,1,2.6489890209010443e-203
286,24,0,2.6888339153269007e-203
286,23,1,8.421874962329376e-205
286,23,0,2.5297181836461865e-205
286,23,1,2.5377663108534884e-205
286,23,0,5.988025889866099e-205
286,23,1,7.44720904299121e-205
285,23,0,1.9914173802356324e-204
285,21,1,2.116244944657143e-208
285,21,0,6.333648111462997e-209
285,21,1,6.339936812290565e-209
285,21,0,1.5065018279616673e-208
285,21,1,1.8729270839391332e-208
285,21,0,1.5115865094124712e-208
285,20,1,1.65903735170103e-210
284,20,0,4.033933865006435e-210
284,19,1,3.924649090605532e-212
284,19,0,3.0611795228309225e-212
284,20,1,2.6241307497824857e-212
284,20,0,3.0703303691845214e-212
284,20,1,9.55559691362968e-213
283,20,0,1.028325855122229e-211
283,19,1,8.194310401431788e-212
283,19,0,1.028325855122229e-211
283,20,1,3.17179931369526e-212
282,20,0,3.4555505107680138e-211
282,20,1,1.0562985611934185e-211
281,20,0,1.1650627228887146e-210
281,18,1,1.1640122025367159e-212
280,18,0,1.1571300585999723e-212
280,18,1,1.1541002042479388e-212
280,18,0,2.819838643434264e-212
280,16,1,1.6177590898772318e-216
280,16,0,4.917166160186306e-217
280,16,1,4.894360133558391e-217
280,16,0,1.1983064467547514e-216
280,14,1,5.201683358027399e-221
279,14,0,5.367828252090877e-221
279,13,1,9.276059071374259e-223
278,13,0,9.262294520842432e-223
278,12,1,1.479619794272426e-224
278,12,0,4.316836659679972e-225
278,11,1,6.307431776525369e-227
278,11,0,1.8401991926731451e-227
278,11,1,1.8222899484608597e-227
277,11,0,1.560123169201268e-226
277,12,1,1.3190024675698565e-226
276,12,0,5.401513604193264e-226
276,10,1,2.9065968092779603e-228
275,10,0,2.908482965945804e-228
275,10,1,2.876050282698103e-228
275,10,0,7.263695109096189e-228
275,9,1,3.211422047225504e-230
275,9,0,2.5401667007743444e-230
275,9,1,3.430523355965731e-230
274,9,0,8.858619627332692e-230
274,7,1,1.0183082813210221e-234
273,7,0,1.056154196240733e-234
273,8,1,3.5864560574930896e-234
272,8,0,9.381073194823342e-234
272,5,1,6.090564274900915e-239
272,5,0,4.5336507180028185e-239
272,4,1,9.49054764182227e-242
271,4,0,2.68332751529177e-241
271,4,1,2.0883707176123812e-241
271,4,0,2.68332751529177e-241
271,3,1,4.910299384415115e-244
270,3,0,4.9395140666432074e-244
270,3,1,4.848987303357028e-244
269,3,0,4.5124973028935366e-243
269,4,1,3.758465163377469e-243
269,4,0,4.514227555851621e-243
269,2,1,6.131685412676405e-246
268,2,0,6.171294995851828e-246
268,1,1,1.4307462828434363e-248
268,1,0,4.022196633605404e-249
268,0,1,4.630448176352254e-252
267,0,0,1.6106252332237156e-251
267,0,1,1.0414018567013584e-251
266,0,0,5.838167203147193e-251
266,0,1,2.6895578623960906e-251
265,0,0,2.0049386711305206e-250
265,0,1,6.612797861679632e-251
264,0,0,6.171894229306228e-250
264,1,1,1.784809508406184e-251
263,1,0,1.9096862627383e-249
263,1,1,6.366617315685041e-252
262,1,0,5.501369504829452e-249
262,1,1,2.1460111239162256e-252
261,1,0,1.5631173613973081e-248
261,0,1,2.105201045584383e-252
260,0,0,1.5734056386944047e-248
260,0,1,1.7029675930119535e-252
259,0,0,1.3985358544866676e-248
259,1,1,4.2754188814692874e-253
258,1,0,2.7781148568633167e-248
258,1,1,1.0721710971481739e-253
257,1,0,6.5229149983256165e-248
257,1,1,2.706680337066818e-254
256,1,0,1.5445435459537894e-247
256,0,1,2.024043923788447e-254
255,0,0,1.0666213192891672e-247
255,0,1,1.5236264081821376e-254
254,0,0,7.518581758255334e-248
254,0,1,1.1555800061178024e-254
253,0,0,6.500343503368445e-248
253,0,1,8.830752399832615e-255
252,0,0,5.789740172866464e-248
252,0,1,6.797955553779453e-255
251,0,0,5.285783587524457e-248
251,0,1,5.269894028228315e-255
250,0,0,4.921426381582227e-248
250,0,1,4.112443504857452e-255
249,0,0,4.6521651589399236e-248
249,0,1,3.229129463426375e-255
248,0,0,4.448419210848357e-248
248,0,1,2.5501199866488195e-255
247,0,0,4.29048599060066e-248
247,0,1,2.0245275862147714e-255
246,0,0,4.165208749832034e-248
246,1,1,4.0951882348792175e-256
245,1,0,8.154284402953234e-248
245,1,1,8.568892604377811e-257
244,1,0,1.6574708028711244e-247
244,1,1,1.853520783575608e-257
243,1,0,3.5056264582824e-247
243,0,1,1.4403077715689873e-257
242,0,0,3.0755860483569305e-247
242,0,1,1.126685653316838e-257
241,0,0,2.7813869790873934e-247
241,1,1,2.397972152748191e-258
240,1,0,5.931598919638584e-247
240,0,1,1.8714107378611422e-258
239,0,0,5.294421685096542e-247
239,1,1,4.0146594847081243e-259
238,1,0,1.1558185573949366e-246
238,1,1,8.873041366482834e-260
237,1,0,2.622791906724134e-246
237,0,1,6.862500659430051e-260
236,0,0,2.22687445694076e-246
236,1,1,1.5178796041292333e-260
235,1,0,5.140143546731931e-246
235,0,1,1.1856609253951552e-260
234,0,0,4.3936241734132447e-246
234,1,1,2.6216834291715244e-261
233,1,0,1.020657667492277e-245
233,0,1,2.0285097785844662e-261
232,0,0,8.705730163919917e-246
232,0,1,1.5805223587377533e-261
231,0,0,7.631746689683006e-246
231,0,1,1.2397387165505658e-261
230,0,0,6.917524422218665e-246
230,0,1,9.786351663714971e-262
229,0,0,6.4496942177728e-246
229,0,1,7.771586592008098e-262
228,0,0,6.151786275688967e-246
228,0,1,6.206146295367254e-262
227,0,0,5.913662799559042e-246
227,0,1,4.981693834844081e-262
226,0,0,5.818584480825743e-246
226,0,1,4.0178462060047546e-262
225,0,0,5.783052777724986e-246
225,0,1,3.2545659328585996e-262
224,0,0,5.848850903230692e-246
224,0,1,2.6467061648466483e-262
223,0,0,5.891337433597357e-246
223,1,1,4.866234834240379e-263
222,1,0,1.3259677062893717e-245
222,0,1,3.940688710162719e-263
221,0,0,1.3030771191061276e-245
221,0,1,3.2044224620572866e-263
220,0,0,1.3099552170025936e-245
220,1,1,5.8887974979057435e-264
219,1,0,3.0689408463243988e-245
219,1,1,1.1204152823958427e-264
218,1,0,7.363005488100416e-245
218,0,1,8.994991437702107e-265
217,0,0,6.929953519352983e-245
217,1,1,1.7364653356733735e-265
216,1,0,1.7185846226476073e-244
216,0,1,1.3892588394592806e-265
215,0,0,1.6167204542221498e-244
215,1,1,2.716904051487054e-266
214,1,0,4.055928740610542e-244
214,0,1,2.1672280522390258e-266
213,0,0,3.7853448280377284e-244
213,0,1,1.7386959339811853e-266
212,0,0,3.5713584148247617e-244
212,1,1,3.36297373043604e-267
211,1,0,9.13232545968751e-244
211,0,1,2.6897826380923417e-267
210,0,0,8.612285481882345e-244
210,0,1,2.163510168969557e-267
209,0,0,8.433461022977455e-244
209,0,1,1.749404349601387e-267
208,0,0,8.277578354591907e-244
208,0,1,1.4215007258843487e-267
207,0,0,8.427576174220456e-244
207,0,1,1.1602854654861236e-267
206,0,0,8.520801598364582e-244
206,0,1,9.510025980630564e-268
205,0,0,8.870898589000467e-244
205,0,1,7.8242337604439e-268
204,0,0,9.12081018297117e-244
204,1,1,1.3647530416890663e-268
203,1,0,2.3871935322028434e-243
203,0,1,1.118052448446496e-268
202,0,0,2.423047207511977e-243
202,0,1,9.196097500592597e-269
201,0,0,2.4685924329404854e-243
201,0,1,7.591498140881134e-269
200,0,0,2.5912639049320196e-243
200,1,1,1.3037993393790237e-269
199,1,0,6.862886355322634e-243
199,1,1,2.320836865915901e-270
