d,pobs,turn,risk
298,29,0,1.0
298,29,1,0.9865494746905381
297,29,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,29,1,0.9967538707499054
296,29,0,1.0
296,29,1,0.9967939695313806
295,29,0,1.0000000000000002
295,29,1,0.9968337548338592
294,29,0,1.0
294,29,1,0.9968732269610416
294,29,0,1.0
294,27,1,0.996086876889304
294,27,0,1.0
294,26,1,7.00269453733029e-203
293,26,0,6.932963972611956e-203
293,25,1,2.316323304246826e-204
292,25,0,2.294841016541377e-204
292,25,1,2.2922835834344115e-204
292,25,0,5.278363985240935e-204
292,25,1,6.574249177051966e-204
292,25,0,5.3008944983149866e-204
292,24,1,7.18686506108707e-206
292,24,0,5.183768169466593e-206
292,23,1,6.339397824005011e-208
291,23,0,1.574672797198247e-207
291,22,1,1.8271055243219067e-209
290,22,0,4.5692454562380993e-209
290,21,1,5.020405828165786e-211
289,21,0,1.2640517392239183e-210
289,19,1,1.0503510624643683e-214
289,19,0,3.27029685847246e-215
289,19,1,3.2454287210793853e-215
289,19,0,7.631063625099161e-215
289,21,1,1.0530793350804527e-214
288,21,0,2.521839498596082e-214
288,20,1,8.133997845555332e-215
288,20,0,2.5218394985960825e-214
288,18,1,1.4424339082926259e-216
288,18,0,7.631672361049178e-217
288,18,1,7.618376669357363e-217
287,18,0,5.920674346741121e-216
287,17,1,5.116712584100177e-218
286,17,0,1.3162460030236033e-217
286,14,1,3.601913868353985e-224
285,14,0,8.786559888596453e-224
285,14,1,7.021590709188354e-224
285,14,0,8.786559888596453e-224
285,13,1,6.196711774870305e-226
284,13,0,6.197255662898113e-226
284,12,1,9.631235977829346e-228
283,12,0,9.638477977882727e-228
283,10,1,5.175626159396146e-232
282,10,0,1.2851225856530337e-231
282,10,1,1.0209716517868573e-231
282,10,0,1.2851225856530337e-231
282,10,1,1.0209716517868567e-231
281,10,0,4.371362787774509e-231
281,7,1,1.7523152529442422e-238
280,7,0,4.403931582543563e-238
280,7,1,3.484905246427005e-238
279,7,0,1.5123080019333366e-237
279,6,1,4.996090606729157e-240
279,6,0,1.4629133941528123e-240
279,5,1,1.0059391037674163e-242
278,5,0,1.011781485852439e-242
278,5,1,9.96568337871345e-243
277,5,0,8.624839381703408e-242
277,3,1,2.547616307311119e-247
276,3,0,2.653515738382507e-247
276,3,1,2.6081868993555407e-247
276,3,0,6.594652033193436e-247
276,3,1,8.171530855199513e-247
276,3,0,6.597254185871219e-247
276,3,1,5.1805597458238944e-247
276,3,0,6.597254185871219e-247
276,1,1,5.817209146716644e-253
275,1,0,5.866963145780103e-253
275,0,1,6.546495359112608e-256
274,0,0,2.2392463160518575e-255
274,0,1,1.4357135677402092e-255
273,0,0,7.860562992431774e-255
273,0,1,3.6701294062801835e-255
272,0,0,2.644228862531473e-254
272,1,1,1.3256484107932682e-255
271,1,0,8.866390449182832e-254
271,1,1,6.451179439493034e-256
270,1,0,2.917770355929977e-253
270,0,1,1.0556216994586939e-255
269,0,0,5.514997337680306e-253
269,0,1,1.1398563987091608e-255
268,0,0,7.403464427735204e-253
268,0,1,9.619867340017685e-256
267,0,0,7.799497392614744e-253
267,1,1,2.4400754809149113e-256
266,1,0,1.3859337687274062e-252
266,1,1,6.2453065416801125e-257
265,1,0,2.5551143232787416e-252
265,0,1,4.674454900343843e-257
264,0,0,2.231375364065808e-252
264,0,1,3.515147628933016e-257
263,0,0,1.9932982534890908e-252
263,0,1,2.6622101656878834e-257
262,0,0,1.8169829768441502e-252
262,1,1,6.310322584464729e-258
261,1,0,3.317046856885749e-252
261,0,1,4.780589061328492e-258
260,0,0,2.9600752913718e-252
260,1,1,1.1312495767821456e-258
259,1,0,5.568819288892123e-252
259,1,1,2.736560503294594e-259
258,1,0,1.0945143669422435e-251
258,1,1,6.733197311335352e-260
257,1,0,2.244613360903975e-251
257,1,1,1.67726763510986e-260
256,1,0,4.785587674552035e-251
256,0,1,1.255890804009525e-260
255,0,0,3.724209841561986e-251
255,1,1,3.0811611273786846e-261
254,1,0,8.047031796952031e-251
254,1,1,7.644542997378453e-262
253,1,0,1.7970693899088533e-250
253,0,1,5.733469495808629e-262
252,0,0,1.3560537998143551e-250
252,0,1,4.333675123218971e-262
251,0,0,1.059715169798946e-250
251,1,1,1.0328481804084354e-262
250,1,0,2.3436798289884256e-250
250,1,1,2.5011399998363596e-263
249,1,0,5.353328124234544e-250
249,0,1,1.8885178240698565e-263
248,0,0,4.060414336711505e-250
248,1,1,4.516349652409619e-264
247,1,0,9.367470353184478e-250
247,0,1,3.421790101871e-264
246,0,0,7.135857377158065e-250
246,0,1,2.6121861282445845e-264
245,0,0,5.633456453553312e-250
245,0,1,2.0089290191211824e-264
244,0,0,4.618471526887696e-250
244,0,1,1.5560526030391163e-264
243,0,0,3.9300116621320756e-250
243,0,1,1.2255232649258596e-264
242,0,0,3.46090944580101e-250
242,0,1,9.524807386016907e-265
241,0,0,3.170793441899502e-250
241,0,1,7.59561567428995e-265
240,0,0,2.918707926810824e-250
240,1,1,1.5642545335823453e-265
239,1,0,6.152127998776646e-250
239,1,1,3.33162896819606e-266
238,1,0,1.3481048715273676e-249
238,0,1,2.5999394585705473e-266
237,0,0,1.1850911399782925e-249
237,0,1,2.042193020944858e-266
236,0,0,1.0749983252593872e-249
236,0,1,1.6139453561572506e-266
235,0,0,1.0108248851056197e-249
235,0,1,1.2827981736598018e-266
234,0,0,9.514931341672066e-250
234,0,1,1.024986134709258e-266
233,0,0,9.191144309734258e-250
233,0,1,8.2296196199552e-267
232,0,0,8.986619836926921e-250
232,0,1,6.636812610544203e-267
231,0,0,8.867003781356012e-250
231,1,1,1.2630202253080759e-267
230,1,0,1.9209292288325417e-249
230,1,1,2.487011131259604e-268
229,1,0,4.310027064248448e-249
229,1,1,5.070914874930128e-269
228,1,0,1.0032433486191305e-248
228,1,1,1.0685033136837184e-269
227,1,0,2.4463738714783063e-248
227,0,1,8.367985535077983e-270
226,0,0,2.087810511173087e-248
226,0,1,6.596208315123523e-270
225,0,0,1.885100692655862e-248
225,0,1,5.231784074052578e-270
224,0,0,1.7405156389070928e-248
224,1,1,1.0580488726821604e-270
223,1,0,4.145148253076295e-248
223,0,1,8.369753349047937e-271
222,0,0,3.75171252082242e-248
222,0,1,6.660986984269281e-271
221,0,0,3.531464986139808e-248
221,0,1,5.331142790389499e-271
220,0,0,3.4039832503436747e-248
220,0,1,4.2892978261631514e-271
219,0,0,3.3753671271661786e-248
219,0,1,3.467858831713574e-271
218,0,0,3.32806948712965e-248
218,0,1,2.8162582620314253e-271
217,0,0,3.3490525530039323e-248
217,0,1,2.2964186306684952e-271
216,0,0,3.4306280629944938e-248
216,0,1,1.8794759932808284e-271
215,0,0,3.4664749181124478e-248
215,0,1,1.5434027141331835e-271
214,0,0,3.554018575417925e-248
214,0,1,1.2712746107911313e-271
213,0,0,3.657508081923659e-248
213,0,1,1.050001471820038e-271
212,0,0,3.813170714475635e-248
212,0,1,8.693920747413241e-272
211,0,0,3.947087174459321e-248
211,0,1,7.214616827722458e-272
210,0,0,4.095520068463669e-248
210,0,1,5.99916105264445e-272
209,0,0,4.217164010435372e-248
209,1,1,1.0015116020686761e-272
208,1,0,1.0494170502657057e-247
208,0,1,8.297611851786856e-273
207,0,0,1.0640334399920927e-247
207,0,1,6.823916139993371e-273
206,0,0,1.0908784278338387e-247
206,1,1,1.1551636414885305e-273
205,1,0,2.8022136061916158e-247
205,0,1,9.556817910315414e-274
204,0,0,2.813105384537668e-247
204,0,1,7.928824464713611e-274
203,0,0,2.8683288155169685e-247
203,0,1,6.594986041476134e-274
202,0,0,2.988318935869877e-247
202,0,1,5.498239468192133e-274
201,0,0,3.0794866227927656e-247
201,0,1,4.5935037652411653e-274
200,0,0,3.2582294183465755e-247
200,0,1,3.8449562752305797e-274
199,0,0,3.397623219503229e-247
199,0,1,3.223973502508646e-274
198,0,0,3.628496674444976e-247
198,0,1,2.7075649091367064e-274
197,0,0,3.81255192414509e-247
197,0,1,2.2771742280994677e-274
196,0,0,4.0576346879114053e-247
196,0,1,1.9177562937538547e-274
195,0,0,4.329944066975565e-247
195,0,1,1.6170616103102341e-274
194,0,0,4.6318393855136455e-247
194,0,1,1.3650784837063997e-274
193,0,0,5.015415176763731e-247
193,0,1,1.1535953857801302e-274
192,0,0,5.38949344719818e-247
192,0,1,9.758556274597751e-275
191,0,0,5.747172791662794e-247
191,0,1,8.26283338549111e-275
190,0,0,6.202557235673151e-247
190,1,1,1.2601847216182962e-275
