start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0.0
True,79,1,0,1,0,0.0
True,78,1,1,1,0,0.0
True,77,0,1,1,0,0.0
True,75,2,1,1,0,0.0
True,74,1,1,1,0,0.0
True,73,1,0,1,0,0.0
True,72,1,1,1,0,0.0
True,70,0,1,1,0,0.0
True,69,1,1,1,0,0.0
True,68,3,1,1,0,0.0
True,69,3,2,1,0,0.0
True,66,2,2,1,0,0.0
True,64,2,1,1,0,0.0
True,63,2,0,1,0,0.0
True,63,2,1,1,0,0.0
True,62,3,1,1,0,0.0
True,60,2,1,1,0,0.0
True,60,2,2,1,0,0.0
True,58,2,4,1,0,0.0
True,58,0,4,1,0,0.0
True,57,2,4,1,0,0.0
True,56,1,4,1,0,0.0
True,54,0,4,1,0,0.0
True,52,0,3,1,0,0.0
True,54,1,3,1,0,0.0
True,53,3,3,1,0,0.0
True,51,3,4,1,0,0.0
True,50,4,4,1,0,0.0
True,48,5,4,1,0,0.0
True,48,5,5,1,0,0.0
True,46,5,6,1,0,0.0
True,43,4,6,1,0,0.0
True,44,4,5,1,0,0.0
True,43,4,6,1,0,0.0
True,41,4,7,1,0,
