start,meter,ax,ay,fuelempty,fuelfull,risk
True,80,0,0,1,1,0.0
True,80,0,2,1,0,0.0
True,77,0,3,1,0,0.0
True,77,0,1,1,0,0.0
True,76,0,2,1,0,0.0
True,74,0,3,1,0,0.0
True,74,0,4,1,0,0.0
True,71,0,5,1,0,0.0
True,71,0,4,1,0,0.0
True,70,1,4,1,0,0.0
True,68,1,5,1,0,0.0
True,65,0,5,1,0,0.0
True,65,0,7,1,0,0.0
True,65,0,6,1,0,0.0
True,63,1,6,1,0,0.0
True,62,2,6,1,0,0.0
True,61,2,7,1,0,0.0
True,59,4,7,1,0,0.0
True,57,5,7,1,0,0.0
True,55,3,7,1,0,0.0
True,54,3,6,1,0,0.0
True,54,3,8,1,0,0.0
True,53,5,8,1,0,0.0
True,51,6,8,1,0,0.0
True,50,6,10,1,0,0.0
True,49,6,9,1,0,0.0
True,46,8,9,1,0,0.0
True,47,7,9,1,0,0.0
True,45,6,9,1,0,0.0
True,44,6,11,1,0,0.0
True,43,4,11,1,0,0.0
True,41,6,11,1,0,
