start,turn,ax,ay,crash,done,see_dx,see_dy,risk
True,False,7,8,0,0,-1,-1,0.0
True,True,7,7,0,0,-1,-1,0.0
True,False,7,7,0,0,-1,-1,0.0
True,True,8,7,0,0,-1,-1,0.0
True,False,8,7,0,0,-1,-1,0.0
True,True,8,8,0,0,-1,-1,0.0
True,False,8,8,0,0,-1,-1,0.0
True,True,8,7,0,0,-1,-1,0.0003026106948518691
True,False,8,7,0,0,-1,-1,0.002980391199703649
True,True,8,7,0,0,-1,-1,0.0012096581276186474
True,False,8,7,0,0,-1,-1,0.003760625742828796
True,True,8,6,0,0,-1,-1,0.0022177372430786206
True,False,8,6,0,0,-1,-1,0.004574613692814479
True,True,8,5,0,0,-1,-1,0.0018099160497540923
True,False,8,5,0,0,-1,-1,0.0028838819242279386
True,True,7,5,0,0,-1,-1,0.0008473589494376972
True,False,7,5,0,0,-1,-1,0.0008238518001354717
True,True,7,4,0,0,-1,-1,0.0002189564955665719
True,False,7,4,0,0,-1,-1,0.0002013865239359361
True,True,8,4,0,0,-1,-1,6.013277576954542e-05
True,False,8,4,0,0,-1,-1,5.617233624588742e-05
True,True,7,4,0,0,-1,-1,1.3786323299938588e-05
True,False,7,4,0,0,-1,-1,1.2107098525261483e-05
True,True,8,4,0,0,-1,-1,3.785810337586336e-06
True,False,8,4,0,0,-1,-1,3.7230348352340276e-06
True,True,8,4,0,0,-1,-1,9.702271573564958e-07
True,False,8,4,0,0,-1,-1,8.829728819642902e-07
True,True,8,4,0,0,-1,-1,2.52497422725336e-07
True,False,8,4,0,0,-1,-1,2.2061479866915566e-07
True,True,7,4,0,0,-1,-1,5.396347362125332e-08
True,False,7,4,0,0,-1,-1,5.074141478044611e-08
True,True,7,3,0,0,-1,-1,1.3821393554440358e-08
True,False,7,3,0,0,-1,-1,1.2898275865988204e-08
True,True,8,3,0,0,-1,-1,3.0396759615681084e-09
True,False,8,3,0,0,-1,-1,3.6984421445687877e-09
True,True,8,4,0,0,-1,-1,9.633688084810983e-10
True,False,8,4,0,0,-1,-1,8.426138244745711e-10
True,True,8,4,0,0,-1,-1,2.5468262730260013e-10
True,False,8,4,0,0,-1,-1,2.1438182316093071e-10
True,True,8,5,0,0,-1,-1,6.157132666094374e-11
True,False,8,5,0,0,-1,-1,5.857769911086644e-11
True,True,7,5,0,0,-1,-1,1.3081527907276223e-11
True,False,7,5,0,0,-1,-1,1.2288404634110223e-11
True,True,7,4,0,0,-1,-1,3.2056457626581625e-12
True,False,7,4,0,0,-1,-1,3.0734071979536375e-12
True,True,7,5,0,0,-1,-1,8.082071722787802e-13
True,False,7,5,0,0,-1,-1,7.474662342469758e-13
True,True,7,4,0,0,-1,-1,2.057990974821186e-13
True,False,7,4,0,0,-1,-1,1.910972221450871e-13
True,True,6,4,0,0,-1,-1,4.628109999247757e-14
True,False,6,4,0,0,-1,-1,4.430815400678729e-14
True,True,6,5,0,0,-1,-1,1.1619772990105848e-14
True,False,6,5,0,0,-1,-1,1.115139087541539e-14
True,True,7,5,0,0,-1,-1,2.7352392508513765e-15
True,False,7,5,0,0,-1,-1,3.0336706959518058e-15
True,True,6,5,0,0,-1,-1,7.095422696506689e-16
True,False,6,5,0,0,-1,-1,6.985897588143773e-16
True,True,7,5,0,0,-1,-1,1.7892391571607275e-16
True,False,7,5,0,0,-1,-1,1.8886426707768671e-16
True,True,8,5,0,0,-1,-1,5.0769623320778554e-17
True,False,8,5,0,0,-1,-1,5.497074055362269e-17
True,True,8,4,0,0,-1,-1,0.5620492824168069
True,False,8,4,0,0,-1,-1,0.5497646079888996
True,True,8,4,0,0,-1,-1,0.5608046298893093
True,False,8,4,0,0,-1,-1,0.4799084575614738
True,True,8,3,0,0,-1,-1,0.45022979185079726
True,False,8,3,0,0,-1,-1,0.4781159222609803
True,True,7,3,0,0,-1,-1,0.5469566327058175
True,False,7,3,0,0,-1,-1,0.5213199015866271
True,True,6,3,0,0,-1,-1,0.516867651329873
True,False,6,3,0,0,-1,-1,0.4589876231245168
True,True,6,4,0,0,-1,-1,0.5023915576486939
True,False,6,4,0,0,-1,-1,0.4812893514389277
True,True,7,4,0,0,-1,-1,0.3330387913333811
True,False,7,4,0,0,-1,-1,0.44210721734327113
True,True,7,3,0,0,-1,-1,0.3174827889224248
True,False,7,3,0,0,-1,-1,0.3014921981010963
True,True,8,3,0,0,-1,-1,0.12017549027042142
True,False,8,3,0,0,-1,-1,0.1406593455102835
True,True,7,3,0,0,-1,-1,0.4445579961687056
True,False,7,3,0,0,-1,-1,0.4392766991684147
True,True,7,2,0,0,-1,-1,0.31732041199229605
True,False,7,2,0,0,-1,-1,0.4827618268346764
True,True,7,3,0,0,-1,-1,0.5385340334780601
True,False,7,3,0,0,-1,-1,0.48933692683211627
True,True,7,2,0,0,-1,-1,0.47780734568114636
True,False,7,2,0,0,-1,-1,0.5117262428567977
True,True,8,2,0,0,-1,-1,0.31026054497037214
True,False,8,2,0,0,-1,-1,0.3826806393236364
True,True,8,2,0,0,-1,-1,0.16962618944548163
True,False,8,2,0,0,-1,-1,0.1674847137109947
True,True,8,2,0,0,-1,-1,0.0538496677909856
True,False,8,2,0,0,-1,-1,0.05148036977889291
