d,pobs,turn,risk
298,29,0,1.0
298,29,1,0.9865494746905381
297,29,0,1.0
297,29,1,0.9967538707499054
296,29,0,1.0
296,28,1,0.9959662746997162
295,28,0,1.0000000000000002
295,28,1,0.9895382776915933
294,28,0,1.0
294,29,1,0.9968732269610416
293,29,0,1.0
293,29,1,0.996912386239422
292,29,0,1.0
292,29,1,0.9969512330181602
292,29,0,1.0
292,29,1,0.9969512330181602
291,29,0,1.0
291,29,1,0.9969897676689543
291,29,0,1.0
291,28,1,0.9962621368179073
290,28,0,1.0
290,29,1,0.997027990585909
290,29,0,1.0
290,28,1,0.9963190822424693
289,28,0,1.0
289,28,1,0.9903196253455934
289,28,0,1.0
289,27,1,0.976306388789431
289,27,0,0.7000334448160535
289,27,1,0.9660394468641762
289,27,0,0.7000334448160535
289,26,1,2.2832249795699205e-200
289,26,0,1.7582386684063044e-200
289,24,1,2.4642259362732587e-204
288,24,0,2.5027513718761647e-204
288,23,1,7.766257114851723e-206
288,23,0,2.3495460993381223e-206
288,24,1,7.589869900981733e-206
288,24,0,5.52941392362249e-206
288,22,1,6.92739148889625e-208
287,22,0,6.872859390218371e-208
287,21,1,1.9305768352716508e-209
287,21,0,5.819575477872231e-210
287,21,1,5.826390977610027e-210
287,21,0,1.370987611946708e-209
287,18,1,8.14523592348753e-216
286,18,0,1.9710317770541103e-215
286,19,1,6.236883883254575e-216
285,19,0,6.564689447092695e-215
285,17,1,6.164449921082453e-217
285,17,0,1.8448344215773283e-217
285,16,1,3.868377592828257e-219
284,16,0,3.857653667670742e-219
284,15,1,7.580444345261276e-221
284,15,0,2.260394552579941e-221
284,15,1,2.2488511908533933e-221
284,15,0,5.40290932196866e-221
284,16,1,4.626580562116047e-221
284,16,0,5.415214642875933e-221
284,14,1,4.127071117716804e-223
283,14,0,4.122423492524602e-223
283,12,1,3.165266409104842e-227
283,12,0,2.319141261620784e-227
283,12,1,1.8462223686120155e-227
283,12,0,2.319141261620784e-227
283,13,1,7.087914669533659e-228
282,13,0,7.847451709735519e-227
282,11,1,4.656221335620775e-229
281,11,0,4.6616379450464176e-229
281,11,1,4.618441011807048e-229
280,11,0,3.8551993954247e-228
280,9,1,7.0007564463204825e-233
279,9,0,7.258792599365522e-233
279,9,1,7.176093100518545e-233
278,9,0,6.11458466442738e-232
278,6,1,1.6764542117321557e-239
277,6,0,4.279695603032098e-239
277,7,1,1.228532231069895e-239
276,7,0,1.4862233927795358e-238
276,7,1,4.226741783720279e-239
276,7,0,1.4862233927795361e-238
276,7,1,4.2267417837202785e-239
275,7,0,5.1792064069135704e-238
275,6,1,4.061189961590791e-238
275,6,0,5.1792064069135704e-238
275,3,1,3.111668612985533e-246
275,3,0,2.3049728224465625e-246
275,2,1,2.85838271001972e-249
275,2,0,2.2619380783765323e-249
275,2,1,1.772791885296027e-249
274,2,0,7.937181963848504e-249
274,1,1,7.131972097664796e-252
273,1,0,7.190351618679886e-252
273,1,1,7.051367571601289e-252
272,1,0,6.414931472020029e-251
272,0,1,2.8613935133537707e-254
271,0,0,9.208977107003416e-254
271,0,1,6.365356859343077e-254
270,0,0,3.5078900374832144e-253
270,0,1,1.6286358342758216e-253
269,0,0,1.1904892041822273e-252
269,1,1,5.7982004974816696e-254
268,1,0,4.0332062679523656e-252
268,0,1,1.3380964414956893e-253
267,0,0,1.0426349353049086e-251
267,0,1,1.9213760723699777e-253
266,0,0,1.839124804138827e-251
266,0,1,1.841041618188117e-253
265,0,0,2.261794299480993e-251
265,0,1,1.553792190942041e-253
264,0,0,2.3612972798448536e-251
264,0,1,1.2674133265685512e-253
263,0,0,2.3243910361189124e-251
263,0,1,1.0311443826218114e-253
262,0,0,2.2477093789470766e-251
262,0,1,8.388055410464929e-254
261,0,0,2.169676006898335e-251
261,0,1,6.826056124114108e-254
260,0,0,2.094368921022476e-251
260,0,1,5.557736750529218e-254
259,0,0,2.022904135375208e-251
259,1,1,1.0302180147871662e-254
258,1,0,3.629263416490802e-251
258,0,1,8.3666392183599e-255
257,0,0,3.390149811154605e-251
257,1,1,1.5642123957175405e-255
256,1,0,6.298779483210408e-251
256,0,1,1.2665237990791627e-255
255,0,0,5.7466072902670265e-251
255,0,1,1.0272910150181851e-255
254,0,0,5.340491525323324e-251
254,0,1,8.345710620229852e-256
253,0,0,5.03393519436342e-251
253,1,1,1.5558618907131084e-256
252,1,0,9.559968460787235e-251
252,0,1,1.2599050236880923e-256
251,0,0,8.802953129216335e-251
251,0,1,1.0223694706173004e-256
250,0,0,8.24972233506271e-251
250,0,1,8.311711624035525e-257
249,0,0,7.835905841501692e-251
249,0,1,6.76872216847527e-257
248,0,0,7.518698783907564e-251
248,1,1,1.248097054002798e-257
247,1,0,1.4622790848017234e-250
247,0,1,1.0130494284161619e-257
246,0,0,1.3688934314088707e-250
246,0,1,8.240508998153735e-258
245,0,0,1.301163424627919e-250
245,1,1,1.524305008211481e-258
244,1,0,2.6039944162610384e-250
244,1,1,2.9166670729109687e-259
243,1,0,5.417607519259475e-250
243,0,1,2.3477719639650575e-259
242,0,0,4.8495097041571554e-250
242,0,1,1.8965224365008244e-259
241,0,0,4.458782888191695e-250
241,0,1,1.5368706179271166e-259
240,0,0,4.1885630052454245e-250
240,1,1,2.878991065667667e-260
239,1,0,8.766011215918332e-250
239,1,1,5.553213452983828e-261
238,1,0,1.9066913840603603e-249
238,0,1,4.4461590680454545e-261
237,0,0,1.6917563077945313e-249
237,1,1,8.705487677513438e-262
236,1,0,3.7991747452801526e-249
236,0,1,6.941614549636833e-262
235,0,0,3.340566638430545e-249
235,1,1,1.4317632298910534e-262
234,1,0,7.507737800002997e-249
234,0,1,1.1188357830646283e-262
233,0,0,6.554476845525715e-249
233,0,1,8.800133068558746e-263
232,0,0,5.975485207412989e-249
232,1,1,1.835806627476423e-263
231,1,0,1.3483217276648678e-248
231,0,1,1.4406825985426506e-263
230,0,0,1.2173565948567064e-248
230,1,1,3.029021023129845e-264
229,1,0,2.805005724843347e-248
229,0,1,2.372974294136301e-264
228,0,0,2.513307070117188e-248
228,0,1,1.8710744581790948e-264
227,0,0,2.2809194854493575e-248
227,0,1,1.484372252768563e-264
226,0,0,2.1692375937369265e-248
226,1,1,3.000215709334211e-265
225,1,0,4.977181286389605e-248
225,0,1,2.373405114552614e-265
224,0,0,4.622349732477195e-248
224,0,1,1.8888061788317805e-265
223,0,0,4.4036809180903346e-248
223,0,1,1.5115801665911238e-265
222,0,0,4.280453681646985e-248
222,0,1,1.2159851063429302e-265
221,0,0,4.225111611362128e-248
221,1,1,2.3310240987600872e-266
220,1,0,9.873361150396389e-248
220,0,1,1.8680181603028867e-266
219,0,0,9.552118607053355e-248
219,0,1,1.5047752407156837e-266
218,0,0,9.408987906852277e-248
218,0,1,1.2179915404481306e-266
217,0,0,9.395227993100021e-248
217,1,1,2.2778279523288717e-267
216,1,0,2.2483297520158396e-247
216,1,1,4.415445543764569e-268
215,1,0,5.5622416445209477e-247
215,0,1,3.529244763974261e-268
214,0,0,5.25542853224311e-247
214,0,1,2.836651768548666e-268
213,0,0,5.095105736302289e-247
213,0,1,2.2918293231608037e-268
212,0,0,5.0405047047725126e-247
212,1,1,4.312764670676104e-269
211,1,0,1.2607194168585237e-246
211,1,1,8.412980475970328e-270
210,1,0,3.2594377270581504e-246
210,0,1,6.716214001933301e-270
209,0,0,3.060574068616382e-246
209,0,1,5.3927513483045966e-270
208,0,0,2.95859957495164e-246
208,0,1,4.353661024820824e-270
207,0,0,2.9272085186142133e-246
207,0,1,3.532617268156339e-270
206,0,0,2.9485013173074407e-246
206,0,1,2.8798690957170184e-270
205,0,0,3.0104227813942377e-246
205,0,1,2.35787421822589e-270
204,0,0,3.1357450439878664e-246
204,0,1,1.938127240505506e-270
203,0,0,3.259098651830723e-246
203,0,1,1.598846800156013e-270
202,0,0,3.4072154180256477e-246
202,0,1,1.3232821909208497e-270
201,0,0,3.5434370140816135e-246
201,1,1,2.2481405945164775e-271
200,1,0,9.441362600191565e-246
200,0,1,1.8528329863992112e-271
199,0,0,9.588575277295847e-246
199,1,1,3.2037047380880753e-272
198,1,0,2.6040549170867536e-245
198,0,1,2.6291303342676845e-272
197,0,0,2.623537219511335e-245
197,1,1,4.6271416162857494e-273
196,1,0,7.310637191108293e-245
196,0,1,3.781686805714042e-273
195,0,0,7.266961307073299e-245
195,0,1,3.104756289533073e-273
