d,pobs,turn,risk
299,29,0,1.0
299,29,1,0.9866775424765659
298,29,0,1.0
298,29,1,0.9967134582086483
298,29,0,1.0
298,29,1,0.9967134582086483
297,29,0,1.0
297,28,1,0.9959048218710784
297,28,0,1.0
297,29,1,0.9967538707499054
297,29,0,1.0
297,28,1,0.9959048218710784
296,28,0,1.0
296,29,1,0.9967939695313806
296,29,0,1.0
296,27,1,0.9959662746997162
295,27,0,1.0
295,29,1,0.9777181850941036
295,29,0,0.6940133779264215
295,28,1,0.9777181850941036
295,28,0,0.6940133779264215
295,25,1,2.2229942625845155e-205
294,25,0,5.089969529294077e-205
294,25,1,4.138870295403053e-205
294,25,0,5.089969529294077e-205
294,24,1,7.053662467466294e-207
293,24,0,6.998024120757945e-207
293,26,1,2.0946344163967178e-206
293,26,0,1.6085609592864586e-206
293,23,1,1.956036323994811e-208
292,23,0,4.86455794240539e-208
292,24,1,1.6338189566064734e-208
292,24,0,4.86455794240539e-208
292,21,1,5.026935498550318e-212
291,21,0,1.1847428470140657e-211
291,21,1,9.577669295517673e-212
291,21,0,1.1847428470140657e-211
291,22,1,3.9342007758396294e-212
291,22,0,1.1847428470140657e-211
291,22,1,3.9342007758396294e-212
290,22,0,3.8702188847807375e-211
290,20,1,4.3543832536984586e-213
290,20,0,1.326697659993044e-213
290,21,1,4.258328013318302e-213
289,21,0,1.0140477880092677e-212
289,21,1,3.304157480372978e-213
288,21,0,3.337556330183196e-212
288,20,1,2.6835577923985235e-212
287,20,0,1.102081736425734e-211
287,19,1,1.14331989848134e-213
286,19,0,2.7560774288139005e-213
286,17,1,1.8048048790137877e-217
285,17,0,1.8448344215773283e-217
285,18,1,6.018501228041803e-217
284,18,0,1.471754589365035e-216
284,17,1,1.174522570561975e-216
284,17,0,1.471754589365035e-216
284,16,1,1.2626464803573609e-218
284,16,0,9.220660094130258e-219
284,16,1,1.2626464803573609e-218
284,16,0,9.220660094130258e-219
284,15,1,6.926156754013617e-221
284,15,0,5.40290932196866e-221
284,15,1,7.398564164950925e-221
283,15,0,1.8168915024067323e-220
283,13,1,6.817484207691453e-225
282,13,0,6.990877076311372e-225
282,13,1,6.940063777401856e-225
281,13,0,5.723173069233494e-224
281,12,1,3.414110896954868e-226
281,12,0,2.6597034676777674e-226
281,12,1,3.625293265716987e-226
280,12,0,9.060867061526558e-226
280,12,1,1.1244655046437097e-225
280,12,0,9.076685149275431e-226
280,9,1,7.057857098211817e-233
280,9,0,5.192601598944062e-233
280,10,1,1.5382628215649997e-233
279,10,0,1.7799481266139907e-232
279,8,1,7.701226454487023e-235
278,8,0,7.72568465344657e-235
278,8,1,7.629486137456556e-235
278,8,0,1.901298243028882e-234
278,8,1,2.3577843760345024e-234
277,8,0,6.575494770401711e-234
277,6,1,5.948514766608095e-239
277,6,0,1.729095943086363e-239
277,6,1,1.7042425572735073e-239
276,6,0,1.4850171618113271e-238
276,4,1,6.710543481812791e-244
275,4,0,6.981911648107526e-244
275,5,1,2.3549083580729935e-243
274,5,0,6.111641660970335e-243
274,3,1,1.1196157860678593e-245
274,3,0,3.2186923922828625e-246
274,2,1,1.0997778673578294e-248
273,2,0,1.107865885780142e-248
273,2,1,1.0873483355874331e-248
272,2,0,9.874455784022476e-248
272,1,1,8.0463419164087e-251
271,1,0,8.937316823002255e-251
271,0,1,1.0151061423445317e-253
270,0,0,3.4933882574789163e-253
270,1,1,6.968118889510448e-254
269,1,0,1.2882746641102766e-252
269,0,1,1.6301853710164092e-253
268,0,0,4.2941815761586024e-252
268,1,1,8.677264393089978e-254
267,1,0,1.4622365963053045e-251
267,1,1,4.0910056668577656e-254
266,1,0,4.8792640192195975e-251
266,0,1,6.54454499784814e-254
265,0,0,9.393452008072288e-251
265,1,1,2.1177295491819863e-254
264,1,0,2.5499902211562996e-250
264,0,1,1.926828494478402e-254
263,0,0,2.3185944634297922e-250
263,0,1,1.5238993409024102e-254
262,0,0,2.0411434458167734e-250
262,0,1,1.1547767712830317e-254
261,0,0,1.895452431712674e-250
261,1,1,2.7944161180045816e-255
260,1,0,3.45870959660942e-250
260,0,1,2.1084922896716406e-255
259,0,0,3.120691277539801e-250
259,0,1,1.6022852501828009e-255
258,0,0,2.870522183942941e-250
258,1,1,3.7574314627760527e-256
257,1,0,5.3548285407883894e-250
257,0,1,2.856034500945998e-256
256,0,0,4.8217039635881674e-250
256,0,1,2.1872415878134556e-256
255,0,0,4.434459771733749e-250
255,1,1,5.000639545264837e-257
254,1,0,8.451108502879697e-250
254,0,1,3.8272447583079455e-257
253,0,0,7.617021708342834e-250
253,0,1,2.9505491135280186e-257
252,0,0,7.017289294579606e-250
252,1,1,6.600984282448959e-258
251,1,0,1.3647201640687155e-249
251,0,1,5.0819966827762455e-258
250,0,0,1.2329981823519087e-249
250,1,1,1.1418846746682777e-258
249,1,0,2.467042007748408e-249
249,0,1,8.78317682836702e-259
248,0,0,2.1936270423601815e-249
248,0,1,6.803943871997379e-259
247,0,0,2.0023721281440029e-249
247,0,1,5.306322188335282e-259
246,0,0,1.86666117383484e-249
246,1,1,1.1417193693417803e-259
245,1,0,3.759211457929983e-249
245,0,1,8.882752065393606e-260
244,0,0,3.4372395392904884e-249
244,0,1,6.956241164264156e-260
